keras_MSE2_None_relu0,keras_MSE2_None_relu1,keras_MSE2_None_relu2,keras_MSE2_None_relu3,keras_MSE2_None_relu4,keras_MSE2_None_relu5,keras_MSE2_None_relu6,keras_MSE2_None_relu7,keras_MSE2_None_relu8,keras_MSE2_None_relu9,keras_MSE2_None_relu10,keras_MSE2_None_relu11,keras_MSE2_None_relu12,keras_MSE2_None_relu13,keras_MSE2_None_relu14,keras_MSE2_None_relu15,keras_MSE2_None_relu16,keras_MSE2_None_relu17,keras_MSE2_None_relu18,keras_MSE2_None_relu19,keras_MSE2_None_relu20,keras_MSE2_None_relu21,keras_MSE2_None_relu22,keras_MSE2_None_relu23,keras_MSE2_None_relu24,keras_MSE2_None_relu25,keras_MSE2_None_relu26,keras_MSE2_None_relu27,keras_MSE2_None_relu28,keras_MSE2_None_relu29,keras_MSE2_None_relu30,keras_MSE2_None_relu31,keras_MSE2_None_relu32,keras_MSE2_None_relu33,keras_MSE2_None_relu34,keras_MSE2_None_relu35,keras_MSE2_None_relu36,keras_MSE2_None_relu37,keras_MSE2_None_relu38,keras_MSE2_None_relu39,ID,y
113.859962463,111.851577759,111.020042419,117.556480408,109.120368958,110.953147888,114.133178711,111.963279724,105.943237305,109.797103882,104.473098755,110.775970459,108.16280365,110.493217468,107.695137024,108.250427246,113.105293274,109.06653595,113.254547119,108.837310791,110.211738586,116.158180237,105.482536316,110.071594238,113.937736511,108.660140991,115.818275452,103.742279053,111.87625885,109.714286804,109.270080566,118.560722351,119.967033386,114.251625061,110.243797302,105.368026733,105.94619751,106.185585022,106.067947388,113.259101868,8158,103.9375
95.1455535889,94.1103057861,90.1327514648,91.9343566895,95.2573623657,91.1464385986,93.2876739502,97.5439071655,94.3397140503,98.8970489502,94.1917190552,95.1975860596,91.9032974243,97.8507537842,98.1113204956,89.4381713867,94.2796173096,99.2843933105,90.7041625977,91.0863189697,91.3762435913,98.1994781494,94.5968704224,96.7522659302,96.7716522217,96.8632965088,91.6956710815,93.7052230835,96.1647338867,97.2050933838,94.4746246338,92.7484741211,93.1332092285,97.1429595947,100.273002625,93.2830123901,96.0305175781,92.7067260742,92.8089828491,92.399559021,8159,88.6875
99.4200515747,100.04069519,105.510673523,100.599830627,103.452362061,109.443214417,102.391792297,105.617630005,103.835708618,104.808166504,106.76209259,104.863716125,101.492088318,105.330986023,104.649688721,98.9141311646,100.178833008,100.425338745,97.4537734985,102.754074097,101.989875793,96.4645004272,101.727111816,100.280921936,101.653747559,99.2232437134,98.8581848145,102.261688232,102.919517517,104.917510986,102.136451721,99.9262619019,99.839302063,102.417427063,95.4088897705,99.2942504883,99.967338562,100.529640198,102.145927429,98.6868896484,8160,103.0625
111.869445801,113.546737671,117.50982666,108.961685181,112.957038879,111.674034119,112.675987244,115.621246338,110.83454895,105.710601807,114.668182373,112.088546753,111.352134705,110.158546448,115.070678711,113.653045654,114.474517822,113.078865051,116.417861938,114.619346619,111.358085632,110.021629333,106.64781189,112.205467224,119.823348999,111.523582458,116.312942505,113.450630188,111.507217407,111.71446228,114.898399353,114.51335907,113.933937073,110.60684967,104.768470764,111.155830383,112.610870361,112.343406677,115.919303894,106.516471863,8164,105.6875
91.308555603,92.1278152466,90.204536438,92.5155334473,89.4382324219,91.207649231,89.5112762451,93.6424713135,89.781791687,96.7459182739,95.517250061,89.2975006104,92.4815750122,96.1650924683,92.791557312,89.6637649536,90.4968719482,92.451461792,88.1303329468,91.6540985107,90.2982635498,88.3451004028,87.0414352417,84.9732894897,94.6780014038,96.0293502808,92.7573394775,89.0079727173,91.3445510864,91.2837219238,91.243057251,88.8626403809,94.0684967041,94.2727890015,91.6930847168,89.3431243896,90.6211166382,92.5640640259,92.3526229858,84.9225845337,8165,110.5625
91.248878479,91.4682846069,93.6569976807,93.2836227417,88.7699508667,91.6180801392,90.9266357422,97.3160324097,93.2483139038,90.2608566284,92.620300293,96.3657913208,90.2457962036,92.5645523071,97.4793319702,92.9201507568,90.6249542236,95.1450958252,92.8712615967,89.0333251953,91.255897522,87.0405197144,91.9947433472,89.6153030396,91.4917144775,88.0564193726,92.6895980835,90.7410049438,90.1289901733,92.606300354,89.7124633789,92.6843948364,91.237487793,92.9714660645,93.7370986938,93.3141708374,88.4796295166,88.6446151733,93.4620285034,91.0059356689,8167,86.9375
93.3529205322,89.2711410522,90.0241622925,94.423789978,93.1936569214,93.8496017456,93.6734924316,93.2779998779,91.0911254883,91.6409301758,87.2614898682,86.5655059814,90.3905487061,86.3822555542,91.3311309814,91.2933120728,88.1449508667,91.0978088379,92.2608947754,94.1875305176,91.3421020508,90.3174514771,87.3986053467,94.4418869019,90.4786148071,89.7786941528,94.3549804688,88.8523254395,88.7092056274,86.121421814,89.5172576904,86.7291641235,92.8536682129,88.1581039429,89.2792892456,86.5030059814,90.978302002,87.4132003784,93.0170898438,90.2599258423,8169,92.25
114.740905762,111.856452942,113.300247192,108.930244446,106.429710388,113.535743713,108.745780945,118.642288208,114.68334198,113.248397827,115.52796936,108.523529053,116.622070312,108.089126587,114.758537292,110.805679321,109.883262634,116.310188293,113.398994446,116.603233337,112.947387695,112.059684753,124.897384644,115.113540649,114.225387573,110.295097351,108.736534119,115.663902283,114.933082581,108.495803833,116.725402832,109.634483337,115.3854599,111.824951172,112.130302429,121.455726624,109.096511841,122.815391541,112.670379639,115.667709351,8171,113.0
117.391044617,117.778396606,111.423782349,107.585083008,114.56426239,115.717880249,114.392120361,115.637580872,111.632705688,115.085220337,114.427764893,112.771835327,116.264518738,112.572631836,117.184135437,111.756645203,118.278823853,114.422470093,116.327697754,112.863945007,114.440322876,119.488342285,110.268989563,107.029006958,116.529045105,111.681724548,111.68548584,110.367927551,110.981933594,109.592521667,115.766952515,116.190055847,111.755653381,110.037979126,117.559585571,109.893363953,109.713859558,116.158882141,115.764915466,113.690284729,8174,104.875
90.5421218872,86.1348114014,90.0979690552,93.3620223999,93.9291687012,91.6758270264,90.1214675903,86.9272384644,91.9688186646,86.5056533813,86.3686523438,94.0921401978,94.3683700562,88.4823989868,89.9977645874,89.5938568115,91.5975418091,91.0741348267,88.2571487427,97.1756057739,83.716468811,92.819480896,87.7666625977,90.4111480713,89.4462738037,88.1450424194,92.2139282227,92.2299499512,91.8807067871,88.4033126831,92.9374160767,98.3071060181,86.3861160278,88.286605835,88.5562820435,87.2832336426,93.3999481201,89.5382080078,93.594291687,89.8996200562,8175,88.5
95.9017410278,93.8663711548,93.9675521851,97.9046707153,93.7702789307,96.9647903442,95.0146408081,103.301300049,94.3268051147,97.0093994141,92.6350097656,97.8766098022,99.9965896606,90.8885879517,91.6650009155,92.5915603638,94.935798645,97.8916244507,94.2223510742,99.4590530396,96.3603134155,94.0953826904,90.9899139404,87.5410766602,94.0901260376,94.5177459717,93.6641845703,97.0806121826,98.5262374878,89.8530883789,97.0634231567,92.1478424072,97.8940734863,92.721206665,93.815864563,105.797363281,91.1190490723,97.0606689453,94.5083465576,90.2088317871,8177,89.625
104.707084656,100.377059937,106.089378357,102.160522461,104.577850342,106.676338196,102.863037109,105.139167786,105.980545044,108.10761261,105.020477295,107.051055908,103.343589783,107.699111938,105.844909668,107.67250824,107.258682251,98.131729126,104.024917603,98.2104797363,106.157691956,101.272636414,101.83480072,101.524261475,105.250442505,101.908966064,110.245780945,102.385246277,106.208587646,102.457603455,98.4700469971,94.6833572388,99.2161636353,98.777671814,104.844779968,103.05355835,103.219039917,99.424621582,101.459312439,105.257659912,8178,97.4375
97.0598526001,97.168838501,99.5810317993,98.8899307251,101.913131714,98.1795272827,109.670433044,100.825462341,103.20980072,105.986099243,102.556854248,107.141227722,98.5615234375,107.283470154,102.070655823,97.6106719971,105.033470154,89.3939666748,99.8736190796,96.6431655884,95.0111312866,102.271492004,98.8186798096,99.9707336426,97.0216140747,103.346107483,105.573249817,103.130119324,99.2011184692,100.227806091,100.23387146,103.762870789,100.102661133,101.294471741,100.205863953,104.336898804,96.4767456055,102.77947998,100.649986267,97.9203491211,8180,99.6875
90.5854187012,93.0615921021,85.6124191284,88.7400054932,92.1636581421,90.1210784912,90.6843261719,94.8023681641,87.4422149658,91.7390670776,89.8623275757,92.883026123,89.5032043457,89.5799331665,90.9505310059,92.3229827881,90.5853347778,82.6261291504,88.3703308105,92.3130340576,89.4764328003,92.7789916992,86.063041687,84.1891555786,91.4948501587,92.1445083618,90.4650726318,90.6826858521,90.5851669312,89.7351608276,88.5707321167,87.5796890259,94.4656982422,93.2393264771,85.7663726807,90.6735610962,89.8502426147,90.4251022339,93.6546859741,88.9932174683,8183,95.125
95.9372177124,95.2242202759,95.0744628906,92.3864593506,93.1429901123,95.4684753418,90.3320083618,96.2396087646,94.939239502,93.8227386475,92.749382019,96.6140670776,95.2948303223,91.7571105957,91.9514083862,97.6539764404,93.5176467896,92.1163406372,88.4775009155,91.2818603516,89.9144668579,93.8060379028,90.6084594727,92.8718643188,92.4387893677,92.3452377319,95.7249298096,93.2909469604,91.4991836548,95.4390106201,93.7211914062,95.0081787109,90.3531799316,87.2703781128,94.732460022,93.9763641357,96.0417480469,90.2068862915,92.1360397339,92.1863555908,8185,89.9375
99.8220367432,103.536697388,108.631324768,107.933792114,107.413444519,106.45803833,107.142539978,108.871551514,104.813240051,103.327484131,101.912940979,105.938240051,108.632278442,104.34172821,107.844680786,106.708427429,107.444351196,105.772674561,108.607810974,109.31489563,104.29334259,107.57359314,100.17552948,107.622016907,112.140907288,102.438529968,111.363983154,106.340736389,117.910133362,105.093009949,109.172920227,103.831558228,98.2148208618,103.339599609,97.3717193604,104.176071167,108.146011353,106.360908508,109.08290863,104.049667358,8186,100.875
91.1335067749,95.5810775757,90.0496749878,93.2489089966,92.4415817261,90.7659988403,93.1001281738,93.9974136353,87.3658065796,98.2390441895,92.3759613037,90.8386764526,87.8890533447,95.5129394531,90.6731719971,92.131149292,91.9272918701,87.8691482544,92.9558258057,90.0227355957,89.9975738525,89.4948806763,89.7838821411,92.0049362183,93.6101303101,93.2748947144,93.6572494507,89.3154525757,91.6768569946,95.1420669556,92.121055603,89.9922485352,96.602394104,93.9828720093,94.5909423828,96.8909683228,92.1367263794,90.8460388184,93.8365020752,85.4933853149,8187,101.3125
102.45565033,104.234130859,102.477973938,97.9062423706,101.668952942,105.915138245,100.228370667,104.344116211,103.831558228,101.497177124,102.657157898,100.227676392,96.7805633545,95.7763519287,101.682792664,101.465965271,104.163085938,101.201385498,102.36554718,97.7505645752,105.25276947,100.194984436,97.3029785156,103.462364197,104.848999023,99.8482818604,102.008544922,104.863540649,103.410751343,98.1155471802,97.7530059814,104.08782959,98.1202468872,100.233329773,98.0203170776,97.965713501,104.482505798,100.690505981,98.1576538086,105.611488342,8188,111.8125
93.0553588867,88.5040588379,92.9614334106,100.917884827,98.3669586182,99.6080627441,98.7282409668,92.9763565063,95.2004776001,93.7691955566,94.6632232666,90.6264801025,95.9928665161,90.363243103,92.0927429199,93.1784973145,92.6695022583,94.0995635986,92.7630081177,98.5300750732,91.1144638062,93.8768081665,91.614074707,94.9786529541,93.3561477661,93.5978775024,96.335899353,92.9924545288,98.6310958862,93.0786056519,93.813117981,97.2375564575,96.2447052002,94.1158905029,93.6543579102,93.8988952637,92.646812439,96.9717407227,96.1982345581,93.996925354,8189,90.8125
106.481750488,100.997047424,102.625846863,100.267433167,104.831245422,93.1755981445,97.6210403442,104.416625977,103.971809387,97.4208755493,99.7687149048,101.260742188,106.252487183,106.477783203,100.109130859,99.1457748413,93.582359314,103.210281372,95.7829971313,102.940948486,99.2825927734,99.6131286621,107.964317322,100.884185791,100.891052246,106.30934906,99.5684356689,94.8288803101,104.865188599,101.394592285,96.5451126099,97.3864898682,107.956130981,103.496017456,95.8827133179,95.4290924072,100.16519928,103.475196838,96.880027771,98.9894714355,8192,100.0625
94.2495040894,93.6666259766,95.0168914795,90.6974105835,96.38671875,96.1864929199,94.1668319702,101.879966736,95.0879440308,92.0082321167,92.8724822998,90.164024353,95.6824264526,88.5913162231,94.8606414795,94.7343902588,93.9760360718,94.899520874,92.1155853271,91.7747955322,91.79737854,90.4039230347,88.3144989014,95.6987380981,90.789390564,91.1647186279,93.2251586914,89.9513092041,95.1450958252,89.4872894287,97.8977584839,92.534324646,90.3136520386,85.6224136353,92.9675598145,93.6952362061,89.9274749756,89.5761489868,92.3485794067,92.0127716064,8193,86.5
91.4132156372,98.8944091797,99.1670532227,85.8843612671,93.9148864746,93.044090271,93.1997451782,95.8049468994,93.1755599976,89.8459854126,89.4802093506,88.5651550293,92.5311203003,92.8215942383,96.0934143066,92.3473510742,93.9231491089,93.7208557129,93.5698852539,92.0787200928,93.5068817139,90.61693573,89.6049880981,87.436958313,91.7624893188,94.6076889038,94.5890045166,90.1701965332,93.7270126343,90.8410949707,94.9383926392,92.2172775269,88.8250427246,92.6606521606,91.0930175781,91.6786575317,94.0207138062,87.6825637817,94.8954620361,96.8981323242,8195,85.0625
90.7732543945,94.5691299438,86.6373291016,88.3736953735,91.0249328613,88.8256607056,87.4496307373,95.0883407593,89.7322921753,88.9489593506,93.3574371338,92.1255187988,96.1385803223,90.6616516113,91.502822876,93.1874771118,93.2995529175,87.0259780884,90.4065475464,90.7854309082,87.8965301514,97.4931335449,87.407043457,89.1751937866,91.3072357178,92.353302002,89.2089157104,88.5003433228,90.5548553467,88.2780685425,92.6024932861,87.9197006226,90.7134475708,96.5458602905,93.6081314087,92.264465332,92.7629013062,90.8970108032,95.0036392212,90.0616836548,8197,88.625
92.3232421875,88.4731903076,92.624786377,93.5158081055,93.260345459,92.1673431396,92.2506637573,87.7277679443,91.3691482544,91.2660522461,93.3385925293,91.4479598999,89.4536743164,92.2130126953,93.086807251,93.6313705444,95.6878585815,90.3953170776,91.3222961426,88.8882980347,94.068069458,86.3652572632,89.9108505249,90.6336212158,91.1653366089,88.5755157471,89.4663391113,91.8540878296,94.4589691162,90.5338439941,89.238571167,93.8279037476,90.5382003784,96.1545791626,93.4380340576,92.0876541138,93.4140853882,90.638885498,92.7783737183,89.7738113403,8200,89.0625
92.1684951782,87.6716995239,92.8318099976,97.3706512451,95.0179443359,96.43775177,94.1270828247,92.3969192505,92.1521530151,93.4780273438,93.3825683594,88.9911270142,92.8943786621,90.4847183228,92.6746749878,94.000617981,92.5091629028,93.310295105,91.9690628052,92.757194519,90.6368560791,91.6069030762,95.1832885742,90.859336853,90.1953735352,91.6097717285,93.0048599243,90.7626113892,93.1343231201,93.3203887939,91.0017166138,90.8445739746,93.1894989014,90.1643981934,89.5067825317,90.0251922607,88.7576446533,92.3634414673,95.2661590576,93.6532974243,8203,88.0
118.274055481,111.401367188,113.385032654,112.212173462,105.238021851,103.996673584,107.503341675,109.514228821,114.994148254,106.384803772,110.480529785,108.809791565,115.602340698,110.681678772,117.188858032,106.969680786,111.131469727,113.298614502,113.870834351,111.907928467,107.645515442,112.187316895,121.179359436,113.9634552,112.530349731,109.267776489,107.659614563,104.088920593,108.488883972,105.752967834,112.3956604,105.294685364,115.028831482,115.923843384,112.507492065,111.826210022,108.732254028,114.833808899,113.281806946,113.544555664,8204,103.875
93.2617263794,91.6498718262,95.3017272949,95.9924316406,86.2235641479,91.9224090576,93.4093704224,91.9895935059,93.4700241089,91.9386672974,90.5815124512,92.2647171021,90.8078155518,89.7873306274,94.5918731689,95.6333999634,94.0458908081,90.7962646484,91.2696228027,91.0246810913,92.0236816406,93.6525802612,91.5878143311,94.9887161255,91.6542510986,87.5061798096,92.449180603,89.5707168579,90.9371643066,91.0801849365,95.8160095215,91.7508010864,92.0352401733,87.3778381348,91.6147537231,93.7510147095,92.5825424194,89.9355773926,92.4555587769,91.4578857422,8205,92.25
107.722862244,113.087982178,116.387626648,110.493553162,115.068725586,109.333656311,114.161735535,116.17855072,112.596916199,102.292182922,108.702140808,110.367156982,111.585418701,107.346710205,113.442802429,113.64466095,111.880584717,111.165512085,114.676773071,114.046211243,111.166694641,109.835731506,108.280395508,110.785888672,118.981414795,107.047538757,115.925666809,107.607131958,115.174964905,109.961280823,113.779273987,112.58744812,112.605857849,108.334220886,109.788818359,109.342735291,110.038612366,113.282188416,113.359718323,108.67023468,8206,106.0625
78.5018463135,77.1358642578,74.8823928833,75.7573623657,79.6047973633,76.9474563599,75.7090148926,77.2035827637,76.2650146484,77.0994567871,82.4778823853,75.6893539429,81.4968032837,78.4319152832,78.7056121826,77.6194076538,73.3068466187,73.0810165405,78.106842041,76.27684021,75.2384490967,77.9975891113,79.1946105957,74.3243179321,80.3417434692,77.1398391724,76.2264709473,79.0185470581,78.2964477539,71.2961959839,75.7895584106,76.6550216675,76.3970108032,78.6818466187,80.939414978,73.2894134521,76.7187423706,75.9989776611,76.0800704956,77.1750335693,8209,73.25
92.2984619141,90.4877166748,93.9391708374,93.5414276123,86.4013824463,95.1211166382,95.2230224609,98.3090286255,96.638130188,97.138092041,91.1587295532,96.4290313721,94.678237915,92.7851028442,95.4471282959,96.2810974121,91.5595169067,91.2113037109,89.5589447021,89.7637557983,92.615234375,87.2582015991,90.0111083984,92.2043533325,94.0672531128,87.0907745361,92.1049728394,91.6042404175,94.1224517822,89.544380188,95.8363265991,91.6451034546,91.9084854126,91.0954589844,93.9936447144,95.9783401489,91.4811630249,85.5785140991,90.6547393799,90.4427032471,8210,90.125
