predM0,predM1,predM2,predM3,predM4,predM5,predM6,predM7,predM8,predM9,ID,y
91.3768920898,91.3503417969,91.8857727051,91.8396148682,91.6717681885,91.8761444092,91.9331130981,91.5985412598,91.3207778931,93.2401046753,2210,98.59
76.4954681396,77.819984436,77.4237213135,77.6830673218,77.2737045288,77.9532546997,77.756401062,76.1441726685,76.3167495728,77.2521133423,2069,89.06
109.774971008,110.241699219,110.639923096,109.931175232,110.256210327,108.881210327,110.072601318,110.091705322,110.298995972,110.82194519,6291,111.38
110.327735901,109.946182251,110.660087585,110.696838379,109.835464478,110.709159851,110.451057434,110.526824951,109.961791992,110.632087708,7322,116.28
91.3797073364,91.3706512451,91.604598999,91.2133483887,92.0005950928,91.6455535889,91.9373245239,91.9115447998,91.541809082,91.37915802,785,97.69
102.948242188,101.927070618,101.066207886,100.415870667,102.529220581,102.670059204,98.3544311523,101.088630676,103.614440918,101.363555908,1516,101.7
91.4571762085,91.8367385864,91.5965957642,91.8949890137,93.0109100342,92.0646209717,90.7474517822,91.1788406372,91.8738174438,91.3768615723,807,90.87
91.390007019,92.1942977905,91.82862854,91.9060058594,91.6762008667,91.8767242432,91.2345733643,91.7918548584,91.9367294312,92.7545852661,8212,90.11
90.9708786011,91.8361206055,91.2202606201,91.6672973633,91.9344177246,91.3404083252,91.933303833,91.5889129639,91.8324508667,91.2139511108,6356,88.4
109.853172302,110.750762939,110.661880493,110.69657135,110.681167603,110.295433044,110.616401672,110.473442078,110.298545837,110.474250793,3411,107.04
109.852790833,109.945838928,110.31829071,109.93106842,110.178924561,110.703994751,110.069366455,110.650527954,109.779960632,110.475334167,7829,103.31
94.0682678223,91.3518981934,94.08543396,91.9404449463,91.6709671021,91.1515960693,92.0224380493,91.1885604858,90.6341552734,91.4133377075,876,89.52
110.679862976,109.839225769,110.03679657,110.303466797,110.777198792,110.319129944,110.451278687,110.543289185,111.037704468,110.864257812,265,113.69
92.3530807495,91.36353302,91.5264663696,92.0869979858,91.6698532104,91.8750076294,91.8079452515,91.9985961914,91.8334960938,91.2156295776,6892,87.0
91.3760223389,91.370765686,91.6061630249,91.0472640991,91.8779373169,91.8980636597,90.6380844116,91.2160263062,91.9327545166,91.1973648071,6935,88.98
91.5545883179,91.8360900879,90.9779586792,91.208732605,91.9450759888,91.8745422363,90.6326599121,91.5903015137,91.8333053589,91.5145568848,7806,89.37
109.852890015,110.24193573,110.036605835,109.93120575,110.937088013,110.318901062,110.451309204,110.538848877,111.03616333,110.884033203,3070,108.13
91.5565261841,91.7064056396,90.9785842896,91.6160964966,90.6779174805,92.0652008057,90.6271057129,91.2896652222,91.9282684326,91.5293045044,8025,94.01
110.776062012,110.904098511,110.12537384,109.930976868,110.178016663,110.697006226,110.614082336,110.472816467,110.62928009,110.657096863,8406,108.77
90.9822692871,91.3566131592,91.5972061157,91.9404525757,91.6716690063,91.1370697021,91.8075561523,91.5934906006,91.8315734863,91.1798782349,4966,99.84
102.881988525,103.061004639,100.980751038,101.44644165,102.807891846,102.778495789,102.111991882,100.412078857,100.524650574,101.347740173,3624,100.27
110.327384949,109.945213318,110.662513733,110.204032898,110.993553162,110.712020874,110.616104126,110.473373413,109.782081604,110.883590698,4301,113.95
102.960235596,100.841423035,100.628166199,101.445755005,102.995574951,101.034042358,100.614601135,100.749282837,100.190795898,100.887123108,7265,96.19
110.775466919,109.832870483,110.036354065,110.204322815,110.178260803,110.896438599,110.45098114,111.013931274,110.299049377,109.869728088,8034,108.43
91.3843917847,91.3498001099,91.2177047729,91.3636245728,91.9086151123,92.0504608154,91.0898590088,91.1961364746,91.5395278931,91.1726531982,535,92.23
110.327964783,110.748970032,110.120742798,110.695541382,110.256370544,110.712051392,110.152503967,110.653289795,110.108734131,110.475189209,4069,112.31
90.9675827026,91.3700408936,90.9807128906,92.0871353149,91.6718063354,92.0568847656,90.6442718506,91.1749572754,91.8301773071,91.3771286011,4413,102.04
91.5621948242,91.8369827271,91.8852462769,91.2022094727,91.2382583618,92.4534225464,92.0225296021,91.1954574585,91.2550888062,91.5320663452,665,94.12
103.097610474,103.641716003,105.89666748,103.298019409,103.063774109,100.701538086,102.717773438,100.622383118,101.132545471,101.243438721,3007,102.3
91.3774108887,91.3680877686,91.828163147,91.916343689,91.9171295166,91.3507614136,91.8089752197,91.9074554443,92.3971939087,91.1754379272,2528,87.05
91.3778610229,91.7281494141,91.8875961304,92.0869369507,91.6716690063,91.8768386841,91.9362411499,91.2058181763,91.8371887207,93.0799484253,5102,105.89
110.775505066,109.945152283,110.124488831,110.204101562,109.836433411,110.319572449,110.152580261,110.653358459,109.960525513,110.883872986,7070,109.85
109.774673462,109.840377808,110.320159912,110.204101562,109.7186203,110.31955719,110.152656555,111.00579834,111.08870697,110.86416626,749,106.63
91.5631103516,91.3499298096,92.8356781006,91.0410614014,91.9184417725,92.0542602539,90.6490478516,91.180229187,90.174987793,91.2303237915,7332,115.0
101.077445984,103.445243835,101.070480347,101.446243286,100.886146545,100.686164856,98.4885177612,100.927497864,100.558166504,100.65914917,40,114.13
110.775062561,110.241844177,110.654388428,110.204948425,109.836120605,110.707366943,110.059303284,110.473373413,110.29788208,110.476837158,3347,132.86
110.327354431,109.838272095,110.320289612,110.697044373,110.17766571,110.294654846,110.451072693,110.547927856,109.962379456,110.88356781,2083,109.45
103.617095947,100.784141541,100.98210144,101.540031433,100.892356873,102.669784546,100.591751099,99.8710479736,103.242042542,101.698257446,1369,105.31
109.853164673,110.242012024,110.320068359,110.303482056,109.718643188,110.296348572,110.688156128,110.508460999,110.110031128,110.638114929,1989,140.15
101.126327515,103.069656372,101.117485046,101.446182251,102.9974823,100.702774048,101.707023621,100.411705017,100.989547729,100.660621643,5810,98.32
92.360786438,92.1110305786,91.8824768066,91.9389343262,91.671005249,92.4421539307,91.0438308716,91.5894317627,91.9272460938,91.1491394043,7577,86.94
77.3538513184,77.7156066895,77.4451980591,77.3539199829,77.5919799805,75.7175292969,77.2917098999,77.6198501587,77.7132492065,77.2534637451,3022,73.45
92.359375,91.3503952026,91.6070327759,91.9394683838,92.8325271606,92.4509277344,91.4342269897,91.1736907959,91.9232559204,91.5928421021,6069,91.86
110.679267883,109.83732605,110.320014954,110.303565979,110.256790161,110.319107056,110.073791504,111.015464783,109.961883545,110.656936646,3999,108.88
91.5604629517,91.3481140137,91.6050949097,91.6935806274,91.9150238037,91.33959198,91.8073501587,91.2823944092,91.8331222534,91.1738891602,3527,92.46
110.327613831,109.840209961,110.320220947,110.697250366,109.83530426,110.134346008,110.152565002,110.473503113,109.963096619,110.476753235,2872,110.29
110.264221191,110.241920471,110.320098877,110.205093384,109.835769653,110.703788757,110.615753174,110.551834106,110.111312866,106.691040039,4935,108.98
110.775512695,110.904220581,110.036636353,110.203811646,110.256500244,110.711990356,110.074188232,110.550254822,109.782676697,110.86340332,1671,140.49
110.312469482,110.242019653,110.531402588,110.205093384,109.832366943,110.294975281,110.072021484,110.652832031,110.299057007,110.656105042,8057,106.58
90.9734954834,91.8325881958,91.2214050293,91.2905349731,91.1775588989,92.455291748,92.0190429688,91.5882873535,91.5403900146,91.1809234619,7533,85.86
91.376159668,91.7055206299,91.6059341431,91.9404296875,93.0002975464,91.3395690918,90.6335220337,91.1791992188,91.8331832886,92.6808776855,729,84.65
92.3497467041,91.8368835449,91.605506897,91.2308425903,91.2460479736,92.0482177734,90.6348648071,91.6071624756,91.9374237061,91.3798065186,5270,96.38
90.9507064819,91.8367767334,91.2108535767,91.1871032715,91.2573776245,92.0390548706,92.0186920166,91.1686172485,90.3247299194,91.5300140381,8004,101.81
91.5617828369,91.3500976562,91.8286514282,92.0869674683,91.3567810059,91.8751983643,91.8073730469,91.1929550171,91.8333511353,91.2122268677,2491,96.05
90.8925170898,91.7110214233,91.6065979004,91.7229537964,91.9064331055,91.1385726929,92.0210113525,91.1724853516,91.5406036377,91.1722183228,6538,90.28
110.327270508,109.840301514,110.662727356,110.737930298,110.25642395,110.706680298,110.616111755,110.548782349,110.298362732,110.476608276,4859,128.8
109.774398804,110.241737366,110.535507202,110.697166443,110.256980896,110.318840027,110.687866211,111.013450623,110.298797607,110.883773804,7926,113.67
91.2511291504,91.8371658325,91.8859176636,91.2149734497,91.2350387573,91.1363296509,92.0613632202,91.1778945923,91.9285125732,91.531867981,2592,95.94
92.3640975952,91.3711013794,91.6080245972,91.0337753296,91.9168243408,92.4470748901,91.0854187012,91.8972244263,91.9342422485,91.6023101807,3549,119.31
109.853187561,109.834877014,110.126922607,110.30254364,110.178909302,110.319450378,110.152549744,110.08895874,109.778549194,110.451889038,7563,106.74
110.775840759,109.839195251,110.319702148,110.740432739,110.973831177,110.134300232,110.152648926,110.043937683,109.962844849,110.476852417,7900,108.9
110.775230408,109.945495605,110.535675049,110.697235107,110.256996155,110.896354675,110.688194275,110.473480225,110.110450745,110.884002686,791,107.76
101.703666687,101.493392944,101.082969666,103.4715271,103.613082886,101.975479126,104.997871399,100.542869568,103.521110535,104.062866211,4379,100.71
91.7945556641,91.711807251,91.8832168579,91.9402618408,91.9175033569,91.1362915039,91.1550827026,91.1694717407,91.9285430908,91.2066116333,8395,88.24
91.3776550293,91.3511047363,91.8818206787,91.2761230469,91.2357711792,91.3525848389,90.6394119263,91.1944961548,91.9288711548,91.1763763428,7090,98.04
91.0460205078,91.7096939087,93.8294372559,91.4025039673,91.3519058228,91.1187133789,92.0193939209,91.2246017456,91.9360733032,91.1104888916,2810,90.0
110.67943573,110.905082703,110.535194397,110.204536438,109.718688965,110.295509338,110.073120117,110.473388672,110.298072815,110.883880615,5000,137.09
109.854026794,110.240776062,110.12172699,110.30329895,109.709861755,110.319046021,110.073524475,110.52507019,109.782676697,110.861846924,8077,109.09
110.326911926,109.94493103,110.520950317,110.303497314,110.984054565,110.316566467,110.152580261,110.47315979,110.298416138,110.495834351,8012,107.13
76.5501937866,77.8125915527,77.0773010254,77.3531036377,75.804977417,75.6397018433,77.2880096436,77.1592025757,76.3456726074,76.6914672852,6061,83.09
92.3566207886,91.7105865479,91.8854293823,91.939956665,91.9987487793,91.3406906128,92.0218276978,91.6103210449,91.8333587646,93.3181762695,3724,89.01
101.073982239,100.841873169,100.6407547,101.103019714,100.893493652,102.590103149,101.525268555,100.447814941,102.273826599,101.035186768,5927,105.55
92.3303833008,91.7113418579,91.8291473389,92.0869445801,91.8661422729,91.1450881958,92.022644043,91.6009292603,91.5410003662,91.5321426392,2735,89.69
91.3782730103,91.7434692383,91.8227462769,91.0327911377,91.9979400635,91.8678665161,91.8011856079,91.5891418457,89.9224090576,91.2116088867,8134,111.1
109.853858948,109.838546753,110.125915527,109.93056488,110.256645203,110.315696716,110.451179504,110.549461365,109.772415161,110.474334717,5262,118.17
110.679176331,109.8384552,110.319915771,110.738792419,110.96270752,110.134376526,110.616203308,111.012733459,110.110343933,110.477058411,8003,109.32
91.5625,91.3502349854,91.8852157593,91.2939453125,91.9989318848,91.340057373,91.8078536987,91.9123840332,91.9351272583,91.3853225708,5841,91.62
103.621009827,103.540916443,109.202110291,101.447349548,103.116729736,103.619247437,100.743530273,103.48184967,103.714889526,103.61428833,4262,97.58
109.774749756,109.944221497,110.535247803,109.930755615,110.983375549,110.711074829,110.450485229,111.008377075,110.111122131,110.657203674,3689,122.31
91.2420425415,91.3673324585,91.6072540283,92.085357666,91.240447998,91.3408584595,91.2002868652,91.2933502197,91.8277893066,91.1822891235,584,105.23
91.5625610352,91.8338012695,91.2249908447,91.0352630615,91.9039459229,91.3396453857,91.0806884766,91.911819458,91.5390396118,91.0165481567,1264,95.75
92.3632583618,91.8367462158,90.9833602905,91.9394836426,91.2418670654,91.3405151367,92.0224380493,91.598739624,91.9332427979,91.3768310547,222,102.97
109.853691101,110.750900269,110.119384766,110.696983337,109.835868835,110.709465027,110.072547913,110.473052979,109.78288269,110.862556458,7418,102.51
91.5604171753,91.8378677368,91.8868637085,91.0430984497,92.9981307983,92.4581375122,91.9363861084,91.3500900269,91.8337631226,91.6026306152,5138,98.33
91.2284088135,91.3495178223,91.8830032349,91.1958999634,91.2505950928,91.8722686768,91.0855712891,91.60496521,91.9277801514,91.1696395874,2380,90.89
110.773628235,110.75113678,110.31943512,110.204452515,110.256156921,110.31917572,110.688278198,110.473381042,109.783042908,110.47592926,4911,107.61
109.774543762,110.905639648,110.320075989,110.697166443,110.256736755,110.319236755,110.152618408,111.003829956,111.095291138,110.883972168,2050,117.98
90.9905319214,91.8367919922,91.8859100342,91.9395828247,91.3176956177,91.5905761719,91.9356231689,92.124206543,91.9320907593,91.5423660278,6794,91.99
92.3577423096,91.3496398926,91.8816986084,91.6939315796,92.6416473389,91.3410263062,90.9483718872,91.9062347412,91.3095245361,91.6023788452,2441,95.24
91.3767547607,91.7156677246,91.8940658569,91.1979827881,91.9989242554,92.0721969604,91.0991134644,91.9079742432,91.5423202515,91.1865005493,2350,88.57
110.061203003,109.815856934,102.295890808,103.882225037,101.438652039,110.896362305,100.670341492,110.59992218,103.425796509,110.255027771,1031,104.73
109.853088379,110.242034912,110.53086853,110.740608215,109.833770752,110.709625244,110.074234009,110.546485901,110.109062195,110.879646301,2196,111.86
90.9824295044,91.8340530396,90.9994506836,92.0871734619,91.6504669189,92.4568328857,91.8041687012,91.8945922852,91.9347381592,91.5312042236,6463,88.89
92.3402404785,91.3589019775,91.5632400513,91.9393005371,92.0022277832,92.0598831177,91.8021240234,91.1788711548,91.9349899292,91.6014633179,4370,92.54
91.377822876,91.3504333496,91.8824539185,91.0652389526,91.3164596558,91.1414794922,92.0220718384,91.4020004272,91.9285888672,91.1755371094,3522,87.74
76.9284591675,77.7050018311,77.2288131714,77.3531112671,77.835319519,77.4430465698,77.31300354,77.1888504028,76.3214874268,75.9164428711,424,77.36
91.3759689331,91.3501968384,91.2214355469,92.0822219849,95.0972137451,91.9348373413,92.075843811,91.7665252686,92.1354598999,91.3789138794,892,90.06
92.1152496338,91.7105178833,91.1012191772,92.0871582031,92.5666275024,92.0406265259,91.8042221069,91.1878433228,91.8329544067,91.533164978,6265,85.55
91.2844696045,91.3500366211,91.216506958,91.9258651733,91.0073165894,91.3759384155,91.0866394043,91.2102432251,91.9358062744,91.6026153564,3376,94.03
102.504302979,100.842468262,101.111953735,101.561897278,102.995452881,101.803779602,101.726203918,99.842666626,99.6945724487,100.66002655,8226,97.74
103.740463257,105.579185486,106.849243164,101.681442261,101.244850159,101.051269531,103.273445129,101.174659729,103.456848145,101.413742065,6916,96.26
103.550857544,100.843696594,100.981636047,101.584594727,102.928237915,101.781745911,102.251998901,100.758712769,103.406013489,101.035896301,3396,101.94
110.327064514,110.241104126,110.036354065,110.303375244,109.836151123,110.896034241,110.073356628,110.473396301,110.111846924,110.861991882,4898,112.88
109.854133606,110.751342773,110.036270142,110.726135254,109.718788147,110.896369934,110.688400269,111.015419006,111.094398499,110.6563797,1382,124.17
91.2421417236,92.0711746216,91.2288665771,91.8453369141,91.6836700439,92.4258880615,91.9374389648,91.1810836792,91.9331207275,91.2184448242,6491,90.89
102.350479126,103.824386597,103.625656128,101.44682312,102.996139526,103.579902649,100.94783783,100.561416626,103.23223114,101.540107727,6504,104.73
101.140800476,100.842926025,101.112510681,101.45803833,102.67250061,103.877204895,100.592788696,99.9687194824,101.890060425,101.037033081,5258,103.96
