keras_MSE3_None_relu1,keras_MSE3_None_relu2,keras_MSE3_None_relu3,keras_MSE3_None_relu4,keras_MSE3_None_relu5,keras_MSE3_None_relu6,keras_MSE3_None_relu7,keras_MSE3_None_relu8,keras_MSE3_None_relu9,keras_MSE3_None_relu10,keras_MSE3_None_relu11,keras_MSE3_None_relu12,keras_MSE3_None_relu13,keras_MSE3_None_relu14,keras_MSE3_None_relu15,keras_MSE3_None_relu16,keras_MSE3_None_relu17,keras_MSE3_None_relu18,keras_MSE3_None_relu19,keras_MSE3_None_relu21,keras_MSE3_None_relu22,keras_MSE3_None_relu23,keras_MSE3_None_relu24,keras_MSE3_None_relu25,keras_MSE3_None_relu26,keras_MSE3_None_relu27,keras_MSE3_None_relu28,keras_MSE3_None_relu29,keras_MSE3_None_relu30,keras_MSE3_None_relu31,keras_MSE3_None_relu32,keras_MSE3_None_relu33,keras_MSE3_None_relu34,keras_MSE3_None_relu35,keras_MSE3_None_relu36,keras_MSE3_None_relu37,keras_MSE3_None_relu38,keras_MSE3_None_relu39,ID,y
104.027961731,96.610710144,101.107727051,103.348350525,104.626853943,99.8361206055,99.2628097534,97.9061050415,103.538742065,105.161895752,101.839675903,97.8499221802,101.165092468,106.14465332,100.803009033,99.8712921143,105.74131012,101.02104187,107.585220337,98.6581192017,100.900131226,99.6681289673,101.901664734,97.8209533691,101.169532776,95.1924591064,101.144416809,103.333267212,101.993392944,100.468757629,100.474822998,102.133293152,104.245834351,100.029083252,99.0662307739,103.788230896,103.073936462,105.058265686,6396,98.5
99.2632675171,94.2166519165,93.1319198608,92.334236145,95.1682434082,93.0498428345,92.48462677,93.8044815063,96.1062545776,94.3419494629,90.6126556396,90.1957931519,92.5328292847,93.8300552368,96.6969299316,94.6807785034,96.8458786011,95.7771148682,95.917137146,90.0350112915,96.0101318359,92.824508667,91.0904693604,95.7257003784,96.798614502,93.1995544434,96.333366394,97.4414901733,90.9069519043,88.9317474365,100.484947205,93.3354415894,97.2666473389,95.8000335693,96.5186080933,94.2627258301,93.1936798096,92.6758499146,6397,93.04
122.382141113,120.100288391,115.525093079,123.464347839,114.475799561,115.885284424,122.83152771,121.429756165,123.482917786,121.88886261,115.05607605,122.876312256,116.002883911,115.675422668,118.42175293,109.177047729,110.489845276,116.172554016,117.553695679,117.178970337,116.405418396,116.786231995,113.069946289,117.013565063,119.732322693,118.855194092,122.360206604,112.166625977,115.692092896,117.408363342,114.77772522,122.950767517,119.364181519,112.364074707,120.274002075,121.819046021,118.02469635,113.880775452,6399,116.36
93.9350967407,91.0800018311,90.8818893433,90.6509094238,94.0765075684,85.1958770752,92.6450195312,89.7600402832,93.6664352417,91.7694778442,93.5537643433,87.2526779175,94.0616760254,89.0219497681,92.5307769775,90.6873779297,93.0754470825,89.3855285645,91.0115127563,88.9590377808,89.2646865845,91.3153610229,87.5895385742,91.4447631836,93.1916732788,91.2395477295,90.7148742676,86.9210510254,94.806060791,88.0159988403,95.8259277344,87.00730896,95.1792984009,87.9585494995,89.0327911377,96.2952575684,88.1232452393,93.6678009033,6400,97.84
91.4473342896,89.5508804321,92.4362335205,91.7974395752,92.3031082153,93.5317840576,94.4520874023,96.4038848877,93.0619125366,94.4639968872,91.8265075684,96.0378723145,87.5724334717,95.0299072266,98.7147293091,90.2969818115,93.5908966064,96.3877334595,95.1733474731,90.2010955811,90.8784103394,95.9014511108,94.785697937,91.9674301147,98.8777008057,93.6795501709,92.9741821289,90.0342178345,93.3942260742,94.1017837524,85.7810745239,93.0877761841,94.4066925049,92.5004730225,95.8926620483,88.5323562622,88.4508132935,88.9065628052,6404,88.34
92.3016738892,94.5143508911,95.5758895874,92.7925338745,102.426445007,89.1430664062,94.3961791992,98.9395141602,91.3970413208,95.7359924316,94.7364120483,97.6637649536,92.6552276611,97.2368927002,90.4005661011,91.5985488892,85.4998931885,95.7382049561,94.8691711426,100.393707275,93.1144866943,93.9093856812,91.2962799072,91.7175521851,91.1798629761,99.5270690918,96.2883605957,91.4113922119,90.012588501,91.3091659546,95.7837677002,94.134185791,95.5465698242,92.8803787231,92.7865600586,98.4192733765,91.2745132446,100.44569397,6408,93.24
96.9190750122,95.2462615967,95.9618530273,97.0459976196,98.7206802368,95.4463043213,96.2781677246,92.2397079468,93.2902145386,99.0640792847,90.6459503174,90.904876709,95.1334075928,97.9712295532,91.2584991455,95.0040206909,99.0110092163,90.682723999,95.1274871826,91.1644668579,103.166786194,95.1687698364,90.3697357178,96.9171447754,97.1877670288,85.3332901001,101.333694458,91.4955215454,100.95149231,91.3013000488,91.2808303833,98.5133590698,89.4159240723,90.3912734985,93.2683944702,95.5216827393,98.2196655273,91.0726470947,6410,92.36
114.633987427,107.309524536,111.468719482,111.242233276,105.128303528,111.121131897,110.5884552,111.979652405,109.006324768,120.447227478,99.4472198486,109.842834473,110.435142517,110.755523682,107.062889099,109.493423462,113.817306519,109.078941345,108.010787964,112.1954422,113.398162842,116.986030579,112.416023254,113.340248108,110.841438293,113.157356262,116.505203247,117.408790588,107.02104187,112.236427307,110.17338562,113.700386047,115.450767517,102.763694763,112.361289978,106.884346008,113.057975769,104.677009583,6412,107.44
104.667549133,107.434188843,107.549995422,107.006965637,102.428848267,109.372779846,106.531196594,105.544769287,116.83757019,110.545288086,107.040664673,103.841430664,104.835960388,105.258239746,103.037574768,106.188247681,107.799949646,105.400558472,107.955207825,107.479568481,112.915664673,106.115432739,109.403625488,105.927192688,110.058410645,105.707809448,105.620872498,106.845314026,107.553016663,109.758247375,105.108085632,102.649055481,107.142929077,106.240203857,103.48425293,107.404647827,108.653594971,107.976013184,6414,105.04
89.5188217163,92.7705612183,95.6433181763,93.589050293,96.7661132812,95.9041976929,91.2767410278,91.8899459839,91.4875793457,93.0229644775,91.898765564,90.1315155029,94.9170913696,96.9182052612,95.0113830566,92.3055496216,91.5284347534,89.4834289551,99.1354980469,95.2205886841,97.6936340332,92.8218536377,95.339302063,90.0693817139,93.9828338623,90.5846786499,92.5027084351,92.6982269287,92.6365127563,89.5085906982,95.0335845947,94.8578491211,89.3615570068,89.4690475464,92.6750335693,102.301330566,94.3234863281,96.4767456055,6415,88.04
92.0753479004,91.5003814697,91.2170791626,96.2949905396,85.5357437134,95.6761627197,94.1536560059,90.6645355225,90.0697097778,93.7582855225,94.4320907593,94.1367340088,96.9292678833,89.5646972656,92.6143341064,92.8956375122,91.9251327515,93.0768661499,94.9056396484,89.6361694336,94.936416626,94.5445785522,94.6222610474,93.4512557983,96.8044815063,94.3658905029,97.401512146,97.9573669434,95.9733352661,96.0934295654,92.2511978149,99.1058273315,94.6162490845,91.7590026855,93.127571106,90.354675293,94.21900177,93.0317077637,6421,90.08
108.28049469,114.243637085,103.142913818,117.984130859,114.386772156,99.3866271973,112.699630737,104.679481506,125.163002014,104.243812561,107.083656311,100.985855103,110.702339172,113.56602478,101.153594971,101.60811615,108.313102722,103.499732971,109.840499878,110.009040833,116.21937561,108.236610413,104.885955811,100.650085449,101.471359253,107.689483643,103.980125427,105.879341125,101.989562988,116.021835327,110.014724731,108.631713867,104.879554749,106.907287598,104.465896606,108.453605652,111.27809906,105.692497253,6422,141.09
104.002326965,102.332183838,108.495162964,106.863349915,103.760482788,101.744522095,98.91355896,97.208152771,100.749794006,114.392494202,98.9925384521,108.320121765,101.765914917,109.027778625,104.083602905,100.87487793,109.18296051,104.78868866,104.598014832,97.9996948242,102.897216797,97.1366500854,101.841171265,92.5085678101,106.334960938,93.203956604,104.898414612,101.65839386,105.839859009,102.180976868,98.4129562378,97.844871521,103.174118042,98.5629425049,104.325401306,103.72164917,108.232070923,103.198936462,6423,100.44
106.984771729,107.170532227,108.514083862,109.046417236,103.37361908,108.136428833,105.943359375,109.04120636,108.593322754,104.328056335,112.176956177,107.279426575,107.081932068,109.034385681,99.2994003296,113.181594849,105.809455872,106.777656555,107.080368042,108.69165802,106.669715881,110.27709198,103.946929932,107.539543152,112.179168701,108.284965515,112.774238586,111.657073975,104.030723572,108.004417419,102.60055542,105.936836243,111.001419067,109.261329651,109.626899719,109.177230835,113.128356934,105.73764801,6424,125.98
90.1751022339,93.3554458618,95.4923095703,88.5611190796,95.1572113037,93.7663192749,91.4488372803,90.7440185547,91.9594039917,94.7201919556,93.9663925171,96.1408233643,87.044670105,93.3681411743,88.3865203857,91.096786499,91.1822738647,89.731086731,92.9579696655,93.8263549805,93.9798660278,95.0966415405,89.1327819824,92.5391311646,95.2776794434,92.2788772583,95.5186157227,93.7409515381,88.6082229614,88.8857650757,91.7837142944,92.0052337646,93.0299301147,92.6472244263,92.1285400391,91.9793624878,92.4678955078,95.1008453369,6425,91.94
95.7683563232,90.0520248413,86.1389923096,91.6122741699,93.7201004028,90.0665893555,92.4137496948,87.1035385132,91.7925415039,89.3727798462,93.7794647217,86.9805679321,91.4445343018,90.4799957275,92.7676239014,92.3510742188,95.9867858887,89.3884353638,92.9314804077,89.3254776001,94.5360946655,90.7017059326,87.2886734009,94.3669586182,93.4631195068,89.6399307251,94.150177002,85.2784042358,87.7220840454,88.6266555786,90.6575622559,87.7894287109,92.847366333,89.9106216431,88.1255874634,90.7758178711,93.5279846191,91.4010467529,6427,88.1
107.450737,106.820755005,105.135276794,108.021995544,107.183570862,109.838821411,109.005027771,110.7787323,109.408752441,108.49861908,114.326568604,109.551582336,110.442054749,112.776649475,108.367362976,107.565093994,106.398445129,110.381477356,110.749885559,110.768539429,108.488212585,113.74331665,111.115898132,106.53414917,108.987930298,120.253219604,111.86114502,110.247520447,109.689567566,110.432815552,105.200202942,112.104095459,110.109687805,115.463516235,111.427772522,105.848167419,111.013313293,119.114654541,6428,106.23
111.355209351,114.176773071,111.648681641,111.202194214,115.024475098,113.142883301,118.947967529,119.27507019,116.048454285,115.458648682,112.851013184,109.126365662,109.471870422,109.916572571,108.399848938,104.786010742,118.529289246,107.523498535,117.768478394,117.019866943,114.144691467,112.182571411,106.03818512,112.366249084,112.653739929,111.67540741,107.730407715,108.056594849,110.144195557,113.613670349,113.882469177,118.065246582,113.620353699,111.793403625,106.511497498,108.342124939,113.60118866,112.740211487,6433,105.71
108.256919861,107.009658813,110.673355103,113.489364624,108.724388123,116.598846436,108.664520264,110.334815979,108.634666443,115.106254578,107.704231262,112.043640137,107.423843384,106.00617981,113.393920898,111.268928528,102.140983582,102.715263367,118.617538452,102.255447388,110.417984009,112.403045654,110.177886963,110.217575073,111.149703979,106.194503784,116.837135315,106.007797241,110.929382324,110.021202087,119.621810913,109.813270569,110.041107178,110.621551514,106.688720703,114.567825317,113.262908936,112.298088074,6435,110.32
98.6885604858,93.8380355835,94.3689498901,92.6507568359,94.4613800049,92.5571670532,92.7616958618,94.1627731323,95.8732070923,95.3714447021,92.5804290771,90.116394043,92.2974014282,92.7526245117,96.5006408691,92.3753509521,98.3971481323,95.6659469604,96.1520233154,89.9276809692,95.9861297607,93.6561431885,92.7459716797,95.6939926147,96.4464645386,92.9581680298,96.3210296631,96.7760009766,91.4880828857,90.3405685425,101.178138733,93.5687026978,96.6693725586,95.7353591919,97.6369476318,94.0627975464,94.2456893921,93.1856689453,6436,103.63
113.308151245,116.535675049,111.794845581,117.575798035,111.191833496,114.577659607,118.097114563,115.818519592,109.101463318,110.863456726,110.72769928,112.601127625,109.17552948,110.548202515,112.042304993,106.762420654,101.971511841,107.203666687,109.515312195,109.179328918,112.637802124,107.774459839,107.851318359,110.40713501,113.577102661,108.603485107,109.372436523,106.642829895,108.617034912,108.906471252,109.299987793,112.952453613,114.386497498,112.691619873,106.17098999,112.487228394,113.662528992,109.244110107,6444,107.13
97.1613845825,95.2790679932,102.335250854,105.605171204,106.328979492,105.071258545,96.3832473755,102.109107971,105.901145935,101.221092224,99.9221725464,99.1667480469,106.087638855,104.844589233,102.11529541,100.092262268,103.734725952,99.0101623535,103.259597778,98.5306930542,99.106262207,94.3178405762,101.606491089,101.744560242,99.7669143677,98.7425918579,104.544807434,98.618347168,103.35218811,100.374908447,102.416465759,102.988998413,97.0694046021,97.406539917,97.0180053711,100.555801392,104.343330383,104.794670105,6446,112.69
99.5757980347,91.0880584717,92.525642395,92.4028320312,87.9708938599,95.1189575195,90.7296295166,93.2379837036,93.5322341919,94.2407455444,91.8681182861,88.5026931763,92.8502807617,91.6172332764,90.8002471924,97.64894104,97.7890625,91.7468414307,95.1330947876,89.5631484985,95.0735702515,92.5593032837,88.9918670654,94.4551696777,90.5355529785,95.2053146362,93.9327011108,95.3566970825,91.697479248,90.8875045776,97.4453201294,93.3130874634,94.9322128296,93.7890472412,91.1507339478,88.2397155762,92.6936340332,92.0062255859,6447,94.7
98.9781341553,94.7874603271,93.795173645,99.7865142822,99.2263870239,93.5923461914,95.5087509155,98.3726425171,91.4959335327,96.7946014404,101.105148315,92.5851135254,95.6404037476,95.2863311768,94.3480072021,90.9397506714,97.5328063965,94.4512710571,94.0127487183,93.9056015015,94.8868026733,102.112335205,98.2163391113,91.5372695923,96.2875976562,95.6610183716,91.5055389404,93.5374832153,94.0273895264,93.5455245972,92.6776199341,93.4733734131,92.0788497925,94.2505187988,94.6769714355,92.8013687134,99.1531143188,94.5601196289,6449,88.78
94.7742996216,88.3785858154,90.8089294434,95.7809677124,93.5457077026,92.3900299072,93.7732009888,89.4793395996,93.5055236816,93.2645568848,91.165512085,88.390335083,91.1557769775,91.0919113159,90.36378479,89.6238021851,97.7458343506,90.8095169067,93.5547943115,92.7995605469,100.74168396,89.2044754028,91.1673965454,91.4201278687,91.7706680298,86.7887878418,91.5067214966,88.6806640625,92.3082962036,87.7621231079,87.5593338013,91.9069366455,95.6720123291,91.5522842407,89.7845153809,93.34765625,94.910697937,93.1728668213,6451,95.28
101.080558777,102.449508667,101.687232971,102.730918884,99.043762207,103.340690613,100.723052979,103.586921692,100.702674866,101.028060913,90.7598190308,105.021247864,103.099853516,101.792671204,94.6652908325,103.9140625,106.083229065,99.2160797119,102.003318787,103.066642761,102.576385498,106.645935059,102.415657043,104.336273193,102.086776733,100.050506592,102.944152832,107.241996765,97.1363296509,102.241416931,102.272911072,106.312934875,102.893424988,99.2086334229,103.899917603,94.287612915,104.820869446,99.4438781738,6452,98.37
110.957267761,110.855361938,113.715255737,115.80934906,109.600219727,116.025390625,110.137130737,116.782852173,111.077468872,116.691085815,108.4609375,106.173553467,117.358001709,110.289978027,115.9348526,107.416954041,117.914710999,108.505905151,109.930648804,114.555473328,121.431518555,113.379348755,105.164245605,107.800895691,115.086662292,110.607894897,114.352073669,114.983299255,116.074302673,119.153877258,112.15687561,117.363479614,117.019393921,111.946014404,111.964805603,113.679664612,111.759407043,111.412727356,6454,109.33
78.309677124,76.5810775757,76.7736358643,77.7507858276,80.808883667,83.8749847412,77.3509597778,76.8813552856,78.7213134766,74.4258117676,77.8989486694,73.7952957153,74.9203567505,74.0080184937,80.8253707886,77.3921661377,81.6340789795,72.9928970337,81.3159484863,77.4699172974,78.7697372437,75.4268417358,76.8652877808,76.5441741943,77.5149459839,75.1766586304,80.304649353,76.9445343018,80.6324920654,75.0866012573,79.8881378174,75.9613723755,78.7417755127,73.4411010742,77.2432632446,76.3119659424,71.2764663696,79.5456695557,6456,74.22
91.0995559692,89.3638305664,91.7279434204,92.912071228,87.3236999512,96.4728393555,91.9619216919,92.1728744507,93.5253372192,90.2285995483,90.7389144897,91.5294494629,90.9566955566,92.7547454834,93.5281677246,92.0136871338,92.4254379272,95.4552841187,94.3519668579,90.4846115112,92.8820724487,93.6414794922,90.2523498535,87.8153076172,96.309967041,93.7777023315,96.1468505859,93.8679428101,94.6109390259,86.4730072021,97.2917938232,93.3669891357,91.8349761963,91.4689178467,92.9177932739,93.8960342407,90.5612106323,94.7382659912,6459,111.46
118.468551636,120.430015564,117.312057495,124.260971069,114.522491455,126.490875244,126.331634521,124.17993927,112.526023865,124.839927673,119.179473877,128.93699646,115.885978699,115.494758606,121.456672668,122.954330444,111.908584595,118.094390869,120.811195374,119.355834961,120.209541321,120.566978455,114.022605896,117.789588928,127.741027832,121.108032227,121.808990479,114.962921143,112.486175537,117.29460907,116.545471191,126.95249939,133.744415283,113.616172791,122.750465393,121.166313171,118.853263855,117.776679993,6460,116.65
117.52142334,115.551139832,125.682098389,117.410140991,110.315170288,113.974014282,109.538993835,113.772041321,108.508132935,117.119911194,113.447250366,115.838394165,112.873191833,122.672477722,115.498733521,108.483543396,114.704338074,114.575912476,118.874488831,108.629676819,110.52583313,112.691184998,117.903572083,107.558113098,115.54801178,105.899749756,111.268341064,112.472541809,115.698638916,115.628051758,113.789993286,115.012557983,114.521263123,112.703132629,111.123313904,108.762199402,110.682983398,115.825035095,6462,109.4
93.3752441406,95.4178619385,95.7445526123,93.3092956543,96.0462188721,91.5259246826,98.0665893555,93.7992324829,90.3428573608,94.4150695801,92.9378204346,90.5600967407,93.3640213013,91.3317642212,96.2079696655,91.6561737061,98.1457901001,95.7186965942,96.7320327759,94.7517929077,92.7667388916,92.3957443237,92.30859375,91.4474182129,94.931137085,91.9738235474,95.9621963501,96.355140686,91.4083404541,93.8335037231,89.1003417969,92.6882171631,95.9554214478,92.6769332886,96.0651397705,91.3172607422,90.1162109375,93.172706604,6463,88.89
