keras_MSE2_tanh0,keras_MSE2_tanh1,keras_MSE2_tanh2,keras_MSE2_tanh3,keras_MSE2_tanh4,keras_MSE2_tanh5,keras_MSE2_tanh6,keras_MSE2_tanh7,keras_MSE2_tanh8,keras_MSE2_tanh9,ID,y
98.0084838867,92.4697799683,97.6815490723,95.4846572876,92.9897994995,94.9804382324,95.6840362549,94.9447479248,93.2528991699,95.2404098511,1712,87.71
113.750045776,113.712379456,115.906913757,113.372085571,110.204231262,113.378799438,112.160797119,113.005004883,113.410148621,113.829391479,5327,130.0
103.037582397,103.874931335,108.656806946,108.453796387,102.544044495,104.946105957,107.760261536,109.003303528,107.970359802,107.779006958,4806,112.09
94.8499832153,93.0267562866,95.8218994141,92.7731781006,93.3600692749,92.2722473145,92.3036880493,92.5056228638,96.4605789185,96.2347335815,4170,106.1
91.9162445068,91.4007110596,91.6263427734,92.2168884277,92.1814346313,91.8789215088,92.0764923096,92.2134780884,91.8174438477,91.9600219727,3956,90.49
95.2557220459,92.4892501831,98.1855010986,92.2011184692,91.5294647217,91.493057251,92.290977478,91.8117980957,92.990814209,91.5299453735,6580,89.89
113.890365601,113.265739441,113.262664795,114.132553101,113.338783264,113.11038208,113.485641479,113.994514465,113.965705872,113.830818176,5016,120.94
113.982284546,113.563301086,111.443901062,110.05934906,113.433609009,113.123603821,113.397109985,113.057029724,113.401374817,113.902236938,6710,108.76
102.674331665,102.38117218,103.316329956,102.424263,102.697441101,103.357620239,102.618995667,103.090965271,102.0962677,102.21232605,6199,95.89
91.7206268311,92.5148696899,91.7155456543,92.8401184082,95.132850647,92.4437942505,91.5956268311,92.8626556396,92.5841064453,92.5193939209,4073,88.7
92.2037200928,91.8065643311,91.4841308594,92.1775131226,91.6035232544,92.1971359253,92.482460022,90.4127578735,91.6218338013,91.0615844727,8247,87.78
102.781791687,103.116195679,104.008041382,102.83656311,106.079978943,105.689201355,102.176612854,103.875457764,101.91985321,109.833236694,8226,97.74
113.546661377,113.706893921,113.25453949,113.369255066,113.341041565,115.053230286,113.978767395,114.208053589,114.007667542,113.833091736,7155,108.23
95.7835235596,91.4292221069,91.8669586182,92.2889328003,91.5598220825,92.6508102417,91.5031433105,92.3037948608,91.1607208252,92.4433441162,1628,121.18
77.5785369873,77.8693161011,76.7597122192,77.635017395,76.6318359375,79.4467391968,76.2091369629,77.9482803345,80.5558395386,77.4725189209,2319,89.19
113.560958862,113.633110046,115.896720886,113.620674133,113.630439758,114.815879822,113.313842773,110.957542419,112.94719696,112.765739441,1794,111.9
105.358398438,106.021232605,109.77571106,96.6727676392,113.218101501,106.415603638,108.286178589,98.1880264282,96.2304458618,96.9043884277,5017,88.0
103.942596436,102.508712769,103.152519226,103.095527649,104.59349823,103.570075989,105.325668335,103.584854126,103.03062439,103.634422302,4540,99.46
113.706840515,113.591423035,114.234100342,113.369728088,113.374755859,113.120079041,113.185043335,114.218688965,113.410423279,113.585044861,1240,108.41
114.002235413,114.383369446,113.259963989,107.848617554,113.684120178,113.124275208,113.319519043,113.474205017,113.384346008,114.270568848,3999,108.88
113.749969482,113.123069763,115.905067444,113.358009338,113.478752136,115.046585083,113.469429016,114.185997009,113.944343567,112.766265869,3667,111.4
113.736724854,111.690788269,113.261253357,107.193351746,113.706619263,109.741203308,113.595252991,110.358161926,115.13759613,113.568130493,7302,131.67
113.545387268,113.259620667,114.239089966,113.558525085,113.771713257,114.946998596,113.800712585,114.056732178,113.401885986,113.898864746,5546,125.25
92.8547744751,91.357131958,91.4726715088,92.1725692749,91.5624923706,92.5611801147,91.9918746948,92.1343002319,91.6211242676,92.2392730713,7813,89.04
102.868057251,103.698524475,104.037658691,102.928871155,104.175636292,105.88633728,103.538871765,103.477554321,104.127250671,103.283760071,4636,101.87
92.9978027344,93.0035018921,91.5804214478,92.1920700073,94.7785949707,93.4752960205,91.9459381104,94.786239624,94.8292541504,91.2416687012,2944,90.69
102.831565857,92.1453704834,98.1310958862,94.1519317627,96.7113723755,96.6828460693,95.1460494995,92.3470916748,96.458984375,92.1317367554,1069,92.83
100.328742981,103.804222107,95.8744354248,93.492980957,99.7573471069,96.8923721313,95.2325897217,93.6670303345,98.6048431396,95.016418457,8357,90.06
91.8298797607,91.3936004639,92.6108474731,92.2229766846,92.7261047363,92.0347442627,92.3195037842,92.308380127,92.0968475342,93.518989563,5564,93.62
113.425727844,113.20438385,114.223487854,112.201408386,113.460838318,113.076568604,115.536346436,108.660865784,113.893302917,114.192100525,2473,108.06
92.9057540894,91.7082901001,93.0918273926,91.9139022827,91.9237518311,96.6913452148,91.4774932861,94.1011886597,94.3941192627,94.5307922363,3658,88.77
91.3037490845,91.368057251,92.4454956055,92.2740631104,91.8746032715,92.2224655151,92.044052124,89.5949401855,92.3642501831,91.604850769,5834,90.88
92.869102478,92.1152267456,92.304473877,93.0054702759,92.2312469482,92.6974716187,92.1356887817,92.2855606079,92.0938949585,92.2770385742,8378,89.11
95.0790176392,92.4504089355,92.4446182251,96.613067627,95.7488861084,91.6658325195,94.5177078247,94.6152038574,92.0322265625,92.7793197632,3410,91.66
103.021621704,103.066856384,103.306526184,102.42868042,101.5027771,102.11932373,101.787139893,102.828483582,103.136428833,103.190162659,4591,98.54
96.784362793,92.7590789795,92.1766891479,93.2851409912,92.3921585083,92.091545105,96.0582122803,92.5028915405,96.0976715088,94.0592803955,2691,95.59
92.5304489136,91.5755233765,92.2773361206,92.2256011963,91.975402832,92.4370651245,92.3854980469,92.396484375,91.6551132202,91.7199325562,3833,116.18
102.972892761,102.92035675,103.544845581,103.305183411,107.769683838,111.170906067,103.652984619,102.058174133,99.7229232788,107.85168457,271,102.52
77.125038147,77.5415267944,78.3498687744,77.508934021,76.7734603882,77.6804351807,78.365272522,78.046661377,77.1540374756,77.5801620483,2551,76.64
113.709503174,114.449501038,113.644592285,113.369140625,114.290718079,113.144004822,113.309555054,111.170974731,113.396705627,114.273857117,6136,118.71
105.67490387,113.456619263,112.553962708,113.560112,113.339645386,114.953720093,113.682594299,108.391036987,113.74319458,112.765419006,6911,111.51
91.6418914795,92.4336776733,92.3643112183,92.475112915,92.7596054077,94.3807907104,92.156829834,93.2224121094,91.6342086792,91.5011444092,7870,92.02
102.982345581,102.137672424,102.096969604,102.538513184,102.033248901,103.31728363,102.090187073,102.645622253,102.439308167,102.165138245,8265,95.58
102.112754822,102.292747498,107.493751526,103.90411377,103.140579224,102.531036377,102.503868103,103.670143127,106.628234863,102.549446106,3300,98.7
103.217552185,91.6362991333,91.8673858643,92.3765182495,95.2593002319,91.9316482544,92.0506515503,91.9538574219,92.2005844116,92.1194076538,5173,88.79
91.493019104,92.2273712158,92.2748260498,91.8068771362,92.2585983276,90.9907455444,92.0394973755,92.1127700806,91.5162734985,90.9610366821,7977,94.88
95.7344207764,108.499092102,92.3649673462,97.018661499,95.0053634644,95.09740448,91.5268249512,95.4387207031,94.801651001,92.2739028931,239,95.42
91.7475128174,96.0476913452,97.9691467285,92.6672973633,95.2611160278,94.3404083252,93.7775192261,96.5226745605,91.2696380615,92.3764572144,6472,88.28
107.918998718,101.660621643,94.5596389771,97.31665802,100.403747559,97.9357299805,97.2944793701,92.9259872437,104.278182983,102.62928009,7489,88.15
111.226196289,102.462882996,111.114250183,105.813728333,103.092193604,102.729881287,104.584136963,102.832695007,103.756027222,103.207069397,3273,104.49
113.548080444,113.639831543,114.245925903,113.594665527,113.69618988,113.12285614,113.823074341,115.737594604,114.030708313,112.763549805,1798,112.51
91.6170349121,92.4468078613,91.3015289307,92.2188720703,91.5149688721,92.941078186,91.6380691528,91.8045349121,91.6406173706,91.2565307617,80,91.56
113.464736938,112.442779541,111.796150208,109.617904663,106.022140503,108.872489929,107.860969543,105.589729309,99.4190292358,103.482345581,8147,114.8
113.432739258,113.598243713,111.144165039,111.110847473,113.413696289,113.114837646,113.409317017,113.700798035,113.412666321,113.525306702,6488,114.92
108.678222656,103.421791077,102.903572083,106.768264771,102.755889893,104.450805664,106.658668518,104.258384705,103.133155823,102.7473526,6705,107.86
92.2567443848,92.4580078125,93.084312439,92.3406906128,92.0317459106,92.6101074219,91.6516342163,92.8148803711,92.2079162598,91.1484527588,640,92.92
113.998924255,113.638648987,113.570457458,112.059242249,113.333778381,113.380722046,115.489761353,110.713172913,113.374610901,113.82232666,1304,108.21
95.4498748779,92.7250061035,93.1170959473,101.547454834,96.6320724487,92.106918335,92.7396240234,96.5035476685,95.3653869629,92.30493927,6726,108.84
92.600402832,91.7827835083,91.5509643555,92.2223892212,92.0349960327,91.3560256958,92.4627380371,90.6972808838,91.6061248779,92.2239990234,6352,89.62
113.353797913,113.261230469,114.223983765,113.44178009,113.689445496,113.078903198,113.323036194,110.192802429,113.33568573,108.636306763,3955,103.85
91.8236923218,92.9120635986,92.7607040405,92.2745132446,93.6941375732,92.5557937622,92.1257705688,92.4747543335,96.4758987427,91.228805542,2547,91.35
113.843978882,114.316589355,113.358276367,110.635856628,113.290939331,113.068817139,105.8045578,108.582290649,105.215034485,113.596343994,8273,104.26
92.9306259155,92.6891021729,91.5883178711,92.2773132324,92.5332946777,91.7649765015,91.5812606812,92.4350662231,92.671875,92.5149765015,4547,105.89
102.303031921,102.320007324,103.18561554,102.607513428,102.275917053,108.684906006,104.738945007,102.194633484,101.53931427,104.314834595,697,104.74
92.7110061646,96.0204467773,91.4483947754,97.2025985718,92.4577026367,110.145431519,98.1730117798,94.9905014038,101.94733429,93.0737228394,2592,95.94
113.978103638,114.280342102,114.22077179,113.369934082,113.52999115,113.383094788,113.315788269,113.801368713,113.303947449,112.767601013,5728,113.99
92.7143173218,95.3919448853,91.6475524902,93.353767395,92.38697052,92.063873291,91.4964828491,96.7438201904,93.4439086914,92.0733032227,3858,98.59
91.9919128418,91.8938598633,91.6728363037,92.3248596191,92.7289962769,91.6396179199,91.6917953491,92.183303833,92.31980896,92.556098938,1650,90.78
96.657623291,92.0558395386,94.1094665527,92.9277954102,92.2463912964,91.2361755371,91.9927902222,92.4486236572,92.4069366455,92.5835647583,3217,87.83
91.7487564087,92.406463623,92.2176132202,92.3169326782,91.5436782837,91.5826721191,91.7137298584,91.7635955811,92.3094787598,91.9904327393,3071,106.62
102.922729492,101.737358093,105.853111267,102.681640625,103.025627136,102.529144287,102.568229675,100.289726257,103.429260254,102.171798706,237,100.38
92.2045593262,91.8975982666,91.7252502441,92.9319839478,91.8795471191,92.0914230347,92.1848678589,91.9651031494,92.7281417847,91.7358016968,750,88.79
112.926010132,114.253349304,114.218353271,107.73475647,113.338569641,109.871932983,109.418617249,114.230659485,113.959289551,112.02243042,3754,107.3
98.6038742065,91.3753051758,91.2992324829,92.2360153198,92.426109314,92.8233413696,93.377494812,96.5244979858,94.3183898926,96.5665283203,4002,85.75
91.7865524292,92.645942688,91.7527313232,92.2725372314,92.3846740723,92.0729980469,92.7970123291,89.5172424316,95.824798584,92.2577896118,7953,88.75
93.3720474243,93.8379516602,92.7903823853,92.5301132202,95.0298233032,96.3171310425,97.6130142212,97.4285049438,94.1777420044,94.4162750244,1419,92.59
77.5773162842,77.08984375,77.6882400513,77.4914093018,77.0771560669,77.6407852173,77.7431259155,77.5814819336,80.5557403564,80.378692627,4110,77.16
97.0416717529,91.9572906494,92.5583877563,92.5654754639,91.6014709473,95.5763320923,93.5351028442,92.5904769897,96.2598114014,92.5402908325,3209,95.67
92.5931854248,92.5377426147,92.2454299927,92.1731109619,92.0978775024,92.5534439087,90.7808227539,95.4918823242,92.0077285767,92.4264297485,6485,96.12
93.4166488647,92.4785919189,97.4386291504,96.3275680542,96.4498596191,96.7189941406,97.2473602295,92.9527740479,92.4409561157,93.2578735352,2372,92.96
113.909843445,113.251152039,114.237388611,113.337547302,108.769332886,114.925880432,113.567970276,113.979301453,109.189102173,112.765335083,4149,113.09
92.2546844482,91.8714141846,93.0115661621,91.9548873901,92.2488632202,92.0624694824,96.4304428101,92.1881561279,95.5957717896,91.69972229,3570,90.68
96.4192199707,97.6618347168,91.9044570923,96.9075241089,98.1741867065,97.8690414429,95.7516784668,93.2951126099,92.9506225586,97.3813171387,1995,91.49
113.742477417,113.632415771,113.915847778,112.948905945,113.428199768,113.101928711,110.989028931,113.603889465,113.670417786,109.382278442,2595,113.03
102.282455444,102.649139404,102.936149597,102.579803467,102.765075684,105.431312561,103.506744385,102.91570282,102.966209412,103.229156494,3222,102.5
92.7933425903,91.6041564941,93.4114685059,92.2676620483,93.6271209717,96.4901504517,92.7610931396,97.5614471436,91.7353591919,93.6802139282,936,94.65
113.372917175,113.620285034,112.668838501,113.362747192,114.291618347,114.637214661,113.821380615,115.139900208,114.020103455,113.05594635,1311,122.4
113.642349243,114.065170288,108.394203186,103.35912323,103.236991882,109.459373474,109.907730103,105.430557251,102.138328552,113.66620636,2442,115.22
92.5546798706,91.8238067627,92.140335083,91.9208145142,91.8805084229,92.0971908569,91.4588775635,96.222946167,91.6066436768,92.337677002,8152,86.04
101.796218872,98.2215118408,92.1541290283,93.3477172852,101.416404724,95.7539291382,96.487739563,92.4553375244,97.7045135498,97.327003479,4999,85.72
96.8023986816,92.8369064331,91.6784362793,94.1770172119,92.5185012817,96.0573806763,98.5564727783,92.7852783203,93.0277252197,94.9269943237,1266,117.85
93.1839370728,91.6890258789,93.0668106079,92.5860977173,93.0212783813,94.1012496948,92.1724777222,93.7356948853,93.6283035278,91.958442688,222,102.97
99.3240966797,92.5337295532,98.2322921753,95.9984588623,96.3382110596,95.8597259521,92.7515029907,92.9188308716,96.7921218872,97.295715332,3412,92.58
104.873573303,102.558082581,103.115394592,102.681335449,104.175636292,105.437850952,105.766716003,103.477554321,102.232688904,102.953147888,4387,99.67
113.902198792,114.052207947,113.243598938,113.594932556,113.324287415,114.612564087,109.063392639,109.083000183,107.878585815,113.538215637,8102,106.62
102.873733521,102.173210144,103.595832825,101.995750427,102.262649536,103.088226318,102.258758545,99.8120346069,102.712905884,102.105041504,8113,100.87
96.424369812,91.5874938965,92.3966522217,92.299697876,93.2997207642,92.700012207,91.7846374512,90.6909866333,91.8839797974,91.8154754639,7990,86.41
113.904975891,113.710853577,113.652755737,114.051872253,113.7604599,113.092681885,113.308036804,113.989021301,113.399276733,113.898483276,4874,107.03
97.3113021851,92.001121521,94.2737045288,94.8335647583,92.6372146606,91.3991394043,92.54662323,92.1929550171,92.5405960083,98.5879669189,7246,92.49
113.002128601,112.933883667,113.654174805,113.372779846,112.552268982,114.990882874,113.475730896,113.673675537,113.407295227,114.272422791,4698,112.25
92.5925216675,87.7762374878,91.2759628296,92.1752853394,91.8941268921,91.9788360596,90.2161941528,88.6234130859,91.7919998169,91.0772094727,7053,88.46
93.2251052856,92.6083145142,95.0328979492,96.6053314209,92.1320419312,92.48021698,91.6009140015,96.6649398804,93.1086502075,98.5677719116,5918,93.19
102.979064941,103.516166687,105.488235474,103.018447876,102.914451599,106.488761902,103.02431488,102.813041687,103.899452209,102.663337708,5139,103.14
113.485473633,113.637756348,115.909416199,114.144966125,114.279495239,115.054794312,115.53768158,114.250915527,114.003768921,113.573631287,494,122.69
92.2397232056,96.6061325073,91.418838501,92.5602340698,92.2281417847,92.017288208,93.3472442627,92.5771942139,96.0121917725,91.9808120728,3244,88.77
92.7041625977,95.3565444946,92.3667297363,91.9286193848,97.6307144165,92.7812042236,96.6845932007,92.8841781616,91.7790756226,95.3806381226,5500,88.88
113.753051758,113.785224915,113.257736206,113.371780396,113.688796997,115.049179077,108.790237427,113.190483093,113.860343933,112.149055481,1041,104.25
104.301551819,102.270690918,102.070381165,100.445556641,102.286712646,104.433120728,102.653160095,102.702941895,103.17263031,103.668830872,3033,95.74
