keras_MSE3_sqr_relu1,keras_MSE3_sqr_relu2,keras_MSE3_sqr_relu3,keras_MSE3_sqr_relu4,keras_MSE3_sqr_relu5,keras_MSE3_sqr_relu6,keras_MSE3_sqr_relu7,keras_MSE3_sqr_relu8,keras_MSE3_sqr_relu9,keras_MSE3_sqr_relu10,keras_MSE3_sqr_relu11,keras_MSE3_sqr_relu12,keras_MSE3_sqr_relu13,keras_MSE3_sqr_relu14,keras_MSE3_sqr_relu15,keras_MSE3_sqr_relu16,keras_MSE3_sqr_relu17,keras_MSE3_sqr_relu18,keras_MSE3_sqr_relu19,keras_MSE3_sqr_relu21,keras_MSE3_sqr_relu22,keras_MSE3_sqr_relu23,keras_MSE3_sqr_relu24,keras_MSE3_sqr_relu25,keras_MSE3_sqr_relu26,keras_MSE3_sqr_relu27,keras_MSE3_sqr_relu28,keras_MSE3_sqr_relu29,keras_MSE3_sqr_relu30,keras_MSE3_sqr_relu31,keras_MSE3_sqr_relu32,keras_MSE3_sqr_relu33,keras_MSE3_sqr_relu34,keras_MSE3_sqr_relu35,keras_MSE3_sqr_relu36,keras_MSE3_sqr_relu37,keras_MSE3_sqr_relu38,keras_MSE3_sqr_relu39,ID,y
93.5088653564,95.5945281982,99.8801956177,90.5528335571,89.7049331665,91.1161804199,97.5124206543,93.0153274536,93.3887252808,86.3974533081,83.2281188965,85.4074325562,95.1188735962,90.2994384766,91.2806472778,90.6803512573,94.58253479,89.8660507202,87.2017974854,91.6338577271,86.074256897,83.7964553833,89.4753646851,90.3431396484,90.4430618286,90.4548873901,90.1750869751,86.3818664551,91.4166946411,93.8489151001,89.9457168579,89.6544647217,93.7208480835,88.0084457397,96.7743759155,89.4066543579,90.9160919189,93.433555603,8058,89.46
80.0623855591,75.744720459,80.1749801636,74.3726959229,75.6329727173,81.3765258789,80.0301361084,79.1238861084,81.357383728,69.7117233276,74.3517227173,77.9252700806,72.5129776001,74.0207443237,82.0471115112,79.7202758789,76.796661377,78.6316146851,81.0573425293,77.8997802734,79.8794555664,74.4720306396,74.9119720459,79.6484298706,70.4041748047,77.2317962646,80.3883972168,76.1822052002,76.9817199707,77.678817749,79.8476104736,75.6927032471,76.4418334961,78.3379211426,78.2561798096,75.6449661255,74.5846557617,71.2886428833,8060,74.75
85.2986221313,87.1023254395,97.3025283813,88.720664978,93.6970367432,90.3606948853,87.9520950317,99.1475067139,82.7633209229,94.2040328979,90.0724945068,94.0375900269,96.2660827637,87.1857681274,93.3080596924,89.3296813965,86.5595169067,91.8436737061,83.9267425537,88.5910873413,94.5557479858,91.9299316406,88.8316345215,91.5927963257,91.869758606,88.1179733276,88.8702163696,87.0135803223,90.3398208618,91.8637466431,91.7543792725,89.8979873657,91.3537368774,89.3533859253,88.7166595459,86.109703064,86.8262557983,92.79662323,8063,92.22
91.4437789917,96.9156951904,93.5471954346,90.3861312866,83.8104400635,91.5169296265,89.7299499512,96.9592971802,94.8453445435,87.0612487793,88.7973709106,86.9907913208,88.4144134521,86.2556991577,90.9900360107,90.5785903931,93.8885726929,84.999206543,92.0516433716,92.8711242676,86.607208252,90.7715301514,93.7761077881,89.2752456665,89.5805740356,90.6224365234,91.1379089355,87.4024810791,93.5799407959,88.633102417,83.4916687012,96.7016067505,91.801399231,92.1519851685,87.4840621948,87.4969940186,86.089012146,92.4944992065,8065,92.48
94.5268325806,94.1039505005,106.937950134,108.333633423,105.439414978,106.13596344,106.144210815,92.7773132324,95.5263824463,93.7946548462,98.1130981445,96.0687942505,105.2682724,103.072639465,102.418838501,100.462379456,95.0202331543,100.345718384,98.7850112915,94.4444656372,97.5478363037,100.345817566,107.08391571,98.9813919067,94.1143264771,98.5819168091,99.1223068237,101.926574707,101.766784668,92.179145813,94.6369628906,101.792671204,101.814376831,109.036643982,102.210357666,98.876373291,104.972213745,110.260734558,8069,106.4
78.568321228,72.1390838623,78.2907791138,75.2674942017,76.0865097046,81.0941314697,79.815826416,81.3875274658,67.980506897,77.717010498,77.560043335,73.6238937378,82.9174804688,70.9441680908,74.2287063599,82.5732879639,72.7321624756,77.551612854,72.4575881958,78.1650924683,78.246055603,79.6677856445,79.1405944824,76.7479782104,83.0916366577,78.8791122437,69.9413146973,74.61743927,81.7222213745,83.4910812378,79.3162078857,74.6009140015,77.2676849365,76.7186737061,76.2187347412,73.1120910645,78.3153305054,77.7817306519,8073,82.44
94.5680084229,98.0294265747,90.3223876953,88.829498291,88.3147659302,88.3649749756,87.4977493286,97.9512405396,91.090385437,88.6334991455,85.5146560669,83.1491622925,94.8525695801,88.2043151855,87.8539352417,97.9654541016,85.9911804199,82.6759262085,84.5754165649,93.999382019,89.1102981567,88.6818084717,89.5188827515,92.2124023438,89.5655212402,87.2644119263,87.3974533081,86.9215621948,90.0706481934,93.413734436,89.7362747192,99.0080184937,85.966506958,88.8047103882,91.3948516846,86.1524734497,92.2393264771,94.9809494019,8074,91.81
105.611503601,113.120735168,116.581283569,112.930023193,107.633262634,110.935348511,112.265449524,113.548629761,103.749542236,114.982002258,110.8256073,111.900604248,107.809051514,102.606140137,113.775871277,110.34664917,102.172332764,108.067115784,111.242546082,110.591148376,108.828018188,104.370117188,115.36252594,107.876693726,100.373542786,110.150627136,101.111854553,102.577583313,111.783592224,100.753578186,103.232536316,112.40536499,112.785575867,108.953453064,112.547325134,112.804069519,115.274124146,102.289665222,8075,115.45
107.560890198,113.886497498,109.808380127,111.185646057,123.173408508,110.624382019,110.903427124,116.599159241,121.087272644,111.94606781,113.399841309,119.503059387,113.842002869,112.437759399,121.981536865,115.598304749,112.789581299,117.130661011,106.875671387,109.312705994,123.121482849,103.54221344,108.585861206,121.566978455,108.940414429,106.059028625,109.783363342,108.719985962,112.762702942,112.974861145,109.617767334,111.284492493,103.911376953,117.347427368,111.060562134,113.819862366,121.580940247,110.817817688,8077,109.09
89.1772155762,93.6004638672,79.5460205078,92.5344161987,91.4899139404,91.9270629883,86.2228393555,98.0974960327,89.9343185425,86.2012329102,90.7889633179,89.4337997437,92.161529541,102.196998596,92.1478500366,95.0330429077,97.3145141602,85.9764099121,89.3594589233,90.4951629639,94.7439498901,86.3202056885,92.6829986572,96.0344161987,98.3077316284,88.0655212402,88.9304962158,89.9614562988,90.6492767334,99.9360198975,87.500793457,89.6043548584,90.0517501831,80.4421234131,98.3000946045,90.5974731445,92.0695953369,102.035186768,8078,86.18
107.37210083,108.153343201,107.832519531,116.030158997,114.028900146,117.430648804,114.466712952,106.829811096,108.775756836,105.79360199,106.343345642,108.489570618,112.935882568,118.746711731,114.787750244,112.481567383,108.52796936,111.435630798,111.372337341,110.791679382,109.163574219,112.539131165,119.082084656,113.195587158,119.008872986,114.541000366,109.095970154,109.185714722,116.140037537,104.800262451,102.577278137,113.639381409,114.164344788,113.89604187,115.480026245,107.464553833,113.749794006,107.509147644,8079,110.22
91.2091140747,95.2900161743,97.1866455078,90.1194000244,94.025177002,92.3096618652,91.1971130371,98.326385498,94.1898574829,97.509803772,91.9613876343,92.8840332031,91.0626449585,91.8937606812,99.2098617554,95.3881454468,95.4426956177,97.5750808716,89.5638961792,88.8723068237,106.778366089,85.5026092529,89.8359146118,91.2342224121,94.5402984619,92.8864364624,91.0031585693,95.3980712891,95.4782333374,93.7592468262,91.3749923706,92.3577423096,91.1803588867,98.1025238037,92.9827346802,95.4769668579,100.221588135,93.3329391479,8082,91.3
98.4975662231,105.550415039,99.7908935547,96.8686599731,94.2823028564,99.0447463989,104.58568573,99.5101089478,102.576507568,107.012794495,105.0495224,101.16293335,100.99646759,101.747467041,104.452888489,103.238449097,103.871994019,100.39402771,105.986495972,108.759422302,100.957191467,97.6952438354,105.621383667,103.544677734,105.339790344,102.502128601,100.867370605,99.9556427002,101.43107605,110.906326294,103.396720886,100.486694336,104.887519836,101.405761719,105.529350281,104.261703491,101.780067444,108.759544373,8083,103.85
96.1488189697,96.6317672729,99.8222579956,109.740814209,101.124145508,108.043327332,106.047103882,91.7226638794,99.6489944458,96.963508606,101.261428833,96.7951660156,97.966545105,103.658233643,100.268028259,99.2314453125,96.6695098877,100.153274536,99.7510375977,98.8287734985,95.8412399292,97.7172851562,110.579429626,97.7127227783,98.7812805176,103.102851868,99.9402923584,99.9767913818,105.191474915,92.2369613647,93.134475708,102.726829529,101.498474121,104.592720032,101.810165405,99.8089370728,98.982460022,101.567237854,8085,99.38
89.9570236206,92.7740249634,95.5237121582,91.8352813721,102.769287109,99.3198928833,88.8235473633,96.1994400024,88.7954483032,95.2028808594,96.998008728,96.7238845825,99.5134735107,93.4092559814,90.0685653687,95.9850234985,89.6725234985,99.5808258057,91.3384933472,94.5850524902,99.1156768799,88.4756698608,90.9522171021,95.053237915,95.9777679443,92.1871643066,83.6042251587,93.8069381714,95.4919509888,99.0503997803,94.3221054077,94.7435760498,93.2250976562,92.4871749878,90.5664291382,88.2581634521,96.3147659302,91.2514343262,8086,89.71
107.823646545,111.438148499,112.18032074,114.828971863,107.299873352,109.176109314,107.849182129,112.157089233,117.429077148,112.160987854,106.557617188,99.0314025879,113.500854492,115.016426086,111.125411987,114.709434509,116.933113098,106.775146484,104.096405029,110.564651489,113.696075439,101.722694397,107.462760925,110.423080444,114.893684387,102.429244995,108.092720032,99.2629547119,115.644882202,104.781478882,114.31073761,109.515029907,107.866592407,102.483200073,102.696113586,109.868873596,102.327919006,110.048278809,8088,108.57
116.883987427,106.902664185,111.065605164,118.157661438,114.748390198,117.619636536,114.090805054,108.381523132,108.084350586,113.618881226,103.836074829,116.494163513,114.529533386,120.573204041,111.145385742,117.338394165,106.835647583,122.01625824,110.227890015,115.116989136,109.490936279,117.970581055,114.688392639,126.708129883,105.961700439,111.843833923,117.046760559,105.520805359,112.21118927,117.990653992,110.127227783,118.742492676,111.458183289,115.949653625,109.08959198,122.196586609,114.121749878,114.495101929,8092,111.86
109.344436646,104.751274109,111.290092468,113.668174744,114.27256012,107.536682129,101.31174469,101.048095703,111.529602051,112.889549255,106.233802795,111.849464417,120.563552856,106.330207825,110.88193512,107.712844849,105.638122559,103.99319458,104.855445862,105.218864441,107.531890869,104.812133789,100.816078186,103.381462097,107.467445374,101.573425293,110.062507629,121.190582275,110.476165771,117.826499939,106.755088806,110.558815002,104.116409302,108.378997803,103.80280304,113.446769714,108.815666199,114.473342896,8093,111.68
98.964881897,99.5417098999,86.0568618774,100.816917419,86.810798645,89.1985626221,100.192047119,102.865081787,100.179450989,97.3466720581,88.3620529175,93.0701751709,106.136985779,86.7949829102,95.2350082397,97.4171600342,95.3332214355,88.0988540649,91.2347106934,97.5196762085,96.7645568848,90.737411499,89.4586029053,97.0398712158,97.5671463013,89.5789718628,94.9876251221,90.7761154175,96.0479507446,94.8464584351,91.6969528198,104.391860962,88.6733093262,86.4919204712,96.4006500244,92.8559112549,95.5315475464,97.272315979,8095,94.99
86.4014434814,84.0574417114,98.8292236328,92.7125320435,96.1370620728,94.3451385498,94.4487228394,85.6008071899,89.6094436646,88.7348403931,88.5246429443,88.5288543701,92.2452087402,93.0607528687,89.6019134521,94.7569046021,90.4379119873,93.6645202637,88.9280166626,85.9325180054,98.0095748901,90.0656356812,95.182762146,97.9053878784,91.4902191162,91.5994262695,93.8768692017,90.1094818115,91.5314178467,92.0444488525,97.2004699707,95.6161270142,91.4442520142,89.7414398193,89.3527908325,95.9940490723,89.5051193237,89.9010238647,8096,86.4
106.9324646,118.934684753,115.609031677,107.794418335,113.876174927,107.524414062,106.892372131,113.16721344,119.960540771,122.938591003,113.839523315,114.884346008,112.20664978,111.979927063,116.494720459,112.729347229,112.663986206,113.159568787,109.239555359,114.859687805,114.857788086,105.200180054,107.145568848,110.055923462,109.120811462,107.495246887,108.995384216,108.523223877,110.04725647,116.043449402,103.1640625,117.008529663,106.265632629,112.906166077,113.360160828,110.3335495,120.141586304,113.178825378,8097,105.78
85.1144256592,93.2213439941,85.0517425537,98.2532958984,86.8330688477,93.4466094971,97.2692642212,92.61668396,88.4475479126,89.9598464966,82.5826339722,85.594367981,91.4891433716,84.5988845825,97.1599121094,93.5483551025,92.8865509033,81.2430343628,94.5800476074,97.8848953247,99.1817321777,87.1033935547,91.8226547241,84.5221557617,92.6168518066,86.3563766479,88.825088501,90.9434661865,91.8818206787,91.8097305298,90.8629608154,92.5109481812,91.8105926514,89.7346878052,88.3542709351,88.8426895142,87.8889465332,92.1192169189,8098,89.06
117.310401917,106.623283386,112.506958008,118.3126297,114.210281372,120.959091187,113.703742981,108.909095764,112.101974487,116.010353088,105.137252808,117.669326782,115.262069702,122.868812561,111.638061523,118.014587402,107.371429443,123.895606995,111.792541504,115.708183289,115.537979126,127.015274048,117.025672913,127.884613037,106.755622864,113.653961182,117.279953003,103.03704834,113.03956604,118.144065857,110.676971436,119.922149658,113.120773315,116.70249176,111.06854248,123.683242798,115.459594727,115.262802124,8099,115.14
109.654396057,109.585899353,110.567962646,106.403427124,120.458358765,108.20891571,104.574760437,107.508934021,109.472862244,108.009727478,112.836601257,103.079956055,103.728347778,103.969581604,109.017028809,110.792724609,111.858695984,109.056365967,106.39264679,105.901626587,120.033569336,105.07219696,99.8915023804,107.031852722,107.633895874,98.0649337769,101.252296448,115.640922546,105.633972168,115.789916992,101.675720215,112.481391907,103.007545471,114.951576233,108.740646362,113.509246826,112.929374695,111.582946777,8102,106.62
95.5615081787,100.112854004,102.198112488,95.6740112305,95.3334960938,100.718238831,105.093452454,101.671508789,98.8719482422,96.4553985596,99.6118087769,90.2134170532,103.678451538,105.298194885,98.674331665,101.384979248,103.162200928,92.5959091187,109.444221497,106.393035889,90.9432144165,96.6876678467,97.565032959,99.9980926514,99.9803161621,97.6348342896,99.2119140625,95.0898590088,98.6945877075,99.6092834473,96.8232727051,95.0985412598,91.389175415,100.002403259,103.730583191,98.3920593262,98.4668426514,105.931152344,8103,99.66
105.932502747,107.314064026,108.674842834,117.041954041,116.083335876,117.753593445,113.161048889,107.731948853,109.762336731,106.23765564,106.975944519,108.774719238,111.284996033,116.682937622,116.70741272,112.658340454,107.949493408,110.376586914,111.253311157,110.368453979,110.799926758,110.564025879,120.505821228,112.642974854,116.114242554,113.264610291,107.350440979,105.129570007,115.383956909,104.582015991,103.943367004,111.882926941,111.764091492,114.544715881,113.394180298,106.765075684,113.026062012,106.858711243,8104,125.1
93.0670776367,97.4369277954,91.289024353,95.0350189209,92.9092178345,97.915145874,100.526298523,96.5141906738,91.9231872559,93.8277206421,97.7641220093,99.9945678711,96.0913009644,91.0044326782,105.986358643,97.7180023193,96.4943847656,93.7471466064,96.7539978027,96.5565185547,97.2608413696,84.1747131348,87.0548248291,92.9859313965,102.030097961,94.1633682251,96.5543060303,92.8639068604,98.621307373,98.7965927124,93.5048217773,95.4768753052,94.6251068115,96.7554626465,93.401473999,95.4669799805,100.914649963,99.8746871948,8105,95.5
104.490066528,109.196258545,107.619667053,99.7824325562,98.5926513672,104.752738953,111.241256714,99.6746063232,101.799827576,103.709815979,97.9701156616,98.2207260132,100.772644043,106.992950439,104.02960968,97.6510925293,102.883071899,96.1348114014,107.550346375,107.50970459,99.6930923462,98.286857605,107.166137695,96.4602890015,102.065666199,103.113693237,92.4326324463,97.571105957,103.322921753,105.113197327,99.7769851685,101.041000366,106.498573303,98.6551818848,110.342407227,101.951225281,103.239456177,108.860992432,8106,101.69
105.41973114,93.1990432739,97.1578826904,91.2708435059,92.5715560913,93.4202423096,94.2554855347,100.711997986,90.4764022827,98.2071533203,95.3986358643,87.5387115479,91.7739105225,96.0220031738,103.98576355,97.9719314575,85.5111312866,88.3668060303,96.6082229614,91.9512786865,93.3587722778,88.3467941284,98.2785415649,96.0059890747,93.3808670044,90.4504776001,86.6538085938,86.1170349121,94.3452072144,90.0942001343,94.7873382568,93.5297622681,96.2656555176,93.2178421021,89.6086349487,92.1031036377,101.696838379,85.5904159546,8107,87.94
90.7789993286,98.2322158813,92.9069900513,93.3036727905,97.6094055176,93.4073181152,86.8243560791,96.8151702881,90.8654174805,97.3080596924,93.1483917236,96.0377426147,88.7129592896,89.5102920532,99.1984100342,91.5971069336,93.8567276001,94.9195251465,90.2895584106,92.2417984009,101.914344788,90.5002059937,90.8860168457,90.7582321167,92.9881057739,95.1531448364,96.2874221802,96.7772979736,88.6869277954,98.4639892578,89.9625244141,95.035446167,91.2057113647,98.0446853638,90.2252120972,100.061408997,100.061386108,94.9680862427,8108,89.68
103.10811615,108.391189575,104.509307861,103.809524536,99.3277435303,108.379058838,107.04132843,104.96207428,104.663742065,110.571914673,100.696510315,109.584320068,119.105682373,105.707962036,119.683677673,101.3360672,110.008666992,111.049003601,106.043525696,103.907897949,110.672279358,100.067474365,102.017578125,104.323669434,99.7393417358,105.238975525,106.575294495,98.9967269897,107.769309998,102.109573364,100.866798401,106.008743286,97.1914978027,102.885490417,103.58833313,105.124679565,115.13293457,103.916397095,8109,97.93
101.020332336,90.4834976196,98.894821167,100.954086304,98.8533630371,99.708442688,106.355522156,99.2535629272,97.9511795044,102.747558594,94.9093475342,98.4613342285,103.126243591,104.00793457,102.325393677,97.5913772583,94.2112579346,98.2974472046,96.5969161987,103.914916992,95.6678695679,93.2641830444,106.347969055,109.110710144,102.651275635,101.027000427,99.1677856445,89.1254196167,103.257049561,96.1724090576,100.047935486,99.0558853149,100.750305176,102.588813782,90.9949111938,102.340408325,96.9343032837,96.9783630371,8113,100.87
