ID,y,x_mse_expY3_0,x_mse_expY3_1,x_mse_expY3_2,x_mse_expY3_3,x_mse_expY3_4,x_mse_expY4_0,x_mse_expY4_1,x_mse_expY4_2,x_mse_expY4_3,x_mse_expY4_4,x_mse_expY5_0,x_mse_expY5_1,x_mse_expY5_2,x_mse_expY5_3,x_mse_expY5_4,x_mse_expY6_0,x_mse_expY6_1,x_mse_expY6_2,x_mse_expY6_3,x_mse_expY6_4
1098,36337.9937456,110.471702576,110.44316864,110.723968506,110.714179993,110.451774597,110.853469849,110.691589355,110.761871338,110.678703308,110.644729614,111.044380188,111.191688538,111.275405884,110.92301178,111.5859375,111.062889099,111.087654114,111.273696899,111.417098999,114.075698853
7424,7588.99812781,106.660957336,107.696205139,104.088340759,105.647819519,108.415382385,111.143196106,121.964569092,93.3895492554,115.369529724,116.710258484,117.810058594,93.3392333984,115.089912415,93.5121612549,117.070213318,121.033287048,121.516387939,118.13269043,119.358161926,118.763961792
6151,4774.04056102,93.1708450317,93.3761062622,93.2084197998,93.2730178833,92.9245376587,93.2937774658,92.986541748,92.9945068359,93.5375366211,93.1882324219,93.0139694214,92.9392929077,92.6752624512,92.7217712402,92.8652801514,93.0378875732,93.2495727539,92.6954727173,93.0643310547,92.9161911011
2568,1692.0048606,87.7344589233,86.1491928101,86.9100189209,87.5766296387,86.1874923706,84.8735733032,84.8063812256,84.8530273438,83.9833450317,85.0262451172,83.0353240967,81.9437713623,82.9736862183,81.7854309082,83.1445617676,80.8955993652,79.9671630859,80.9967803955,81.4460525513,81.4075698853
3284,15654.2996927,103.818527222,103.490249634,103.380081177,103.764312744,103.687034607,103.372184753,103.303283691,102.896499634,103.404693604,103.231781006,102.812080383,103.207931519,102.314941406,103.068283081,102.482513428,102.928009033,102.856254578,103.26385498,102.483444214,102.667709351
1447,30934.0126578,109.647773743,109.54335022,109.662315369,109.629676819,109.95350647,109.780578613,109.167732239,109.546951294,109.592857361,109.539680481,109.989173889,110.221366882,109.897109985,110.235557556,109.803031921,109.951660156,110.434028625,110.509910583,110.196792603,109.8983078
2464,39712.3392741,108.973587036,109.728599548,109.662315369,109.577308655,109.704681396,109.555862427,109.616172791,109.422180176,109.923957825,109.9973526,110.889694214,110.343147278,109.737380981,109.950050354,109.523719788,110.896362305,110.137908936,110.045066833,110.541015625,110.273376465
1261,376121.683468,104.193611145,104.087974548,103.869812012,103.575462341,103.948799133,102.833343506,103.261352539,103.188690186,102.991485596,103.000114441,102.899253845,102.768508911,103.02885437,103.328025818,102.62348175,102.902458191,103.018051147,102.872055054,102.960662842,102.281272888
2144,11444.5400648,93.7899856567,94.0405349731,94.5165481567,93.9287261963,94.2112197876,93.5567398071,93.5548706055,93.6486740112,93.5346832275,93.5913772583,93.310836792,93.3145065308,93.5261001587,93.2459869385,93.4466705322,93.5644378662,93.6500015259,93.5665054321,93.6954956055,93.188117981
2763,6134.78153521,93.9146347046,94.1338882446,93.8212738037,94.0874633789,94.4129486084,94.0489959717,93.4906921387,93.9301223755,93.8189468384,93.7135238647,93.5908584595,93.596572876,93.3707733154,93.1634750366,93.5989990234,93.3534545898,93.3621139526,93.1786117554,93.3811264038,93.2863311768
7716,5814.21212895,93.181892395,93.8645248413,93.746673584,93.5616226196,93.5300216675,93.258644104,93.1431045532,93.3487167358,93.3914337158,93.193321228,93.0608215332,92.7786102295,93.3307037354,92.8812255859,92.9034347534,92.8018951416,92.7119598389,92.7902603149,92.9682998657,92.5765838623
7743,5531.94416085,93.8603744507,93.9415130615,93.8833312988,93.9553756714,93.936958313,93.2490692139,93.2123184204,93.0709228516,93.4168243408,93.281288147,93.0151672363,92.9196014404,92.9117965698,93.3842697144,93.3510818481,92.8459396362,92.9348983765,93.0694274902,92.8207550049,92.8899230957
1654,10022.2088902,94.7529144287,94.1449279785,94.0988845825,94.3194122314,94.4274902344,93.8261184692,94.2594909668,94.5066375732,94.4771499634,94.3005752563,94.451751709,94.1192398071,94.5567016602,94.5800552368,94.2611618042,93.3363418579,94.7348022461,94.4582290649,94.3521194458,94.4024810791
4781,46196.8429472,111.108566284,110.770935059,110.337203979,110.994308472,110.59954071,110.90700531,110.744613647,110.6304245,111.067695618,110.949440002,110.816764832,111.069007874,110.842460632,110.944259644,110.690948486,111.209434509,111.414520264,110.686790466,110.970123291,110.810882568
3119,62332.5068668,104.853919983,104.352638245,104.350708008,104.191970825,104.393386841,103.840583801,104.135780334,103.584693909,103.714309692,103.459075928,103.276092529,102.944396973,103.408309937,103.522422791,102.525802612,103.059066772,102.931838989,102.682601929,102.828552246,102.900650024
5344,118458.374609,110.88092041,110.567344666,110.200950623,110.937660217,110.804290771,110.992927551,111.102149963,110.740005493,110.618125916,110.808662415,111.534301758,111.676925659,110.857933044,111.507995605,111.596687317,112.420326233,112.044578552,111.997520447,112.078216553,111.796142578
4558,8888.69029818,93.9010620117,93.9327850342,93.799697876,93.9195785522,93.7441558838,93.6248550415,93.5021438599,93.414642334,93.7313766479,93.4386978149,93.5619506836,93.4878540039,93.5462341309,93.5803909302,93.4733886719,93.9418258667,94.0470428467,94.0138092041,93.9768218994,94.1480865479
3493,4844.43233503,93.7550201416,94.3317184448,94.4000320435,94.1570663452,93.9379882812,93.4381713867,93.8134994507,93.9367980957,93.3979721069,93.8262176514,93.4332046509,94.2231216431,93.5680160522,94.0153274536,93.9948120117,92.910774231,93.9056930542,93.9995651245,93.4350585938,94.3074493408
2293,12182.0575449,93.5767822266,94.1724777222,93.9465103149,94.266242981,94.1123428345,94.017829895,93.660118103,93.5751876831,93.9882278442,93.6616821289,94.4001846313,93.6165618896,93.9167633057,93.4090270996,93.4427032471,93.6792831421,93.7707290649,93.8562774658,93.5758132935,93.6636505127
3180,9498.50425059,94.0007095337,94.2842178345,93.9762954712,94.2191009521,93.9861373901,93.7516098022,93.8920059204,93.5277252197,93.983039856,94.395401001,94.0408477783,94.0193634033,93.7529067993,93.5656967163,93.9251327515,94.4281845093,94.6981735229,93.9925918579,93.7315444946,94.1481170654
790,7334.18627978,93.3118896484,93.4116973877,93.4901657104,93.1685714722,93.1592407227,93.2119598389,93.2279891968,93.6679382324,93.0084152222,93.4251098633,93.5323410034,92.9934844971,93.0128479004,93.5666656494,93.1688766479,93.0619659424,92.7172393799,93.3892669678,92.8003234863,92.5534591675
665,9742.57273818,93.8726272583,93.8938446045,94.1662139893,94.5643692017,94.2472457886,93.7860107422,94.3435897827,94.310585022,93.5029525757,93.8347930908,93.8247528076,93.5802001953,93.9404373169,93.7704696655,93.7733688354,94.0411224365,93.1999206543,93.8364181519,94.3444595337,94.1205444336
3718,10513.0556537,93.0634536743,93.3076858521,93.6435317993,93.6842956543,93.6362228394,93.8231735229,93.5008850098,93.7982254028,93.4439620972,93.7097320557,93.3087463379,93.4907226562,93.2174911499,93.4227142334,93.2776565552,93.523223877,93.7536621094,93.5234680176,93.381690979,93.5795898438
797,58330.6944368,104.20236969,104.339172363,104.042640686,103.939002991,103.358551025,104.619255066,103.447799683,103.553291321,104.181152344,103.631896973,104.641967773,105.353996277,104.733886719,104.040206909,104.188735962,104.050811768,103.490966797,104.295005798,103.768234253,103.279373169
407,10219.7240676,94.2892913818,94.2700042725,94.3045883179,94.2265625,94.4909896851,94.4688568115,93.9198150635,94.0854034424,93.8847961426,93.8092803955,93.3902053833,93.410118103,93.649848938,93.4636611938,93.8163909912,93.1420288086,93.2944335938,93.5716552734,93.9068908691,93.6467819214
6163,6004.48563481,94.0561904907,94.4722442627,94.3716430664,94.2153549194,94.3236160278,93.7540512085,94.2996826172,93.5369873047,93.7408370972,93.7640686035,93.4405899048,93.4185028076,93.3569412231,93.3218841553,93.5625839233,93.4472961426,93.6521072388,93.2015533447,93.3454742432,93.4395217896
4699,8590.23936127,94.4631271362,94.2148895264,94.5944290161,94.2289810181,94.2519836426,93.9029159546,94.1018753052,93.5389785767,93.8454208374,94.1092987061,94.2737960815,94.1985626221,94.4739532471,94.470161438,94.0127639771,94.6273727417,94.3892669678,94.3838577271,94.783706665,94.7901000977
3003,8085.94037346,100.735031128,93.8744049072,95.2687911987,95.010345459,96.4411087036,93.7917556763,101.114860535,107.742759705,102.006835938,103.662406921,109.279052734,105.698570251,108.122215271,105.721687317,93.9154663086,110.766876221,116.490081787,109.654907227,110.468017578,113.922325134
3704,5101.56648957,93.9318237305,94.0814743042,94.1210708618,93.7480392456,94.0430450439,94.078338623,93.7940292358,93.9362640381,94.0150985718,93.8552627563,93.2925949097,93.2905654907,93.6245956421,93.8502502441,93.6677703857,93.6380004883,94.0461502075,93.2344970703,93.1442947388,93.6141052246
1353,34981.086353,110.563934326,110.383293152,111.220069885,110.568710327,110.269447327,110.769737244,111.122612,110.950065613,111.609397888,111.510070801,111.452880859,111.758155823,111.505371094,111.144287109,111.355712891,111.605407715,111.963050842,111.745819092,112.01436615,111.605163574
6244,55282.6582558,111.942947388,110.943351746,110.79839325,110.616706848,110.740097046,111.311500549,111.436401367,111.224143982,111.100242615,111.503601074,110.83669281,111.027015686,111.664924622,111.598075867,112.884048462,111.177215576,111.026107788,110.790428162,110.850189209,110.700233459
3174,8448.91427457,93.2911605835,93.4122238159,93.246963501,92.9868545532,93.2265396118,93.4434356689,92.8257598877,92.86328125,93.2975692749,93.5319061279,93.3171844482,93.1755371094,93.2617111206,93.2551193237,93.1922683716,93.418296814,93.0733947754,93.1911239624,93.2931442261,92.9836425781
5872,18281.6594612,94.7456893921,94.5070800781,94.4571228027,94.4846115112,94.4651107788,93.9008331299,94.8106994629,93.8901138306,93.9401245117,94.2416687012,94.0165328979,93.8330688477,93.8698196411,93.7577819824,93.6255187988,93.9769668579,94.1604766846,93.9991531372,94.0835723877,93.9132156372
414,91110.2713979,110.472587585,110.650650024,110.778846741,110.200675964,110.59526825,110.70615387,110.611801147,110.446594238,110.798271179,110.606262207,110.645065308,110.77922821,110.560066223,110.356155396,110.762741089,110.55291748,110.972801208,111.102714539,111.146568298,110.781143188
6400,14006.2554222,93.91015625,94.6240692139,94.6328201294,94.3353729248,94.4775619507,95.9664916992,93.7665100098,94.2553939819,93.3585739136,93.923324585,93.3883666992,93.8505249023,93.6198425293,94.5986785889,93.9319229126,93.4856414795,93.8750457764,93.7099456787,94.0817184448,94.4151535034
0,349578.26508,97.367805481,98.4426651001,97.9918289185,97.9766387939,98.0220184326,96.5991897583,97.0359191895,98.3906707764,97.0666351318,97.7257614136,97.495803833,98.2962646484,98.9053878784,97.6156158447,97.3837661743,98.2336273193,98.5217590332,98.595375061,97.3735809326,98.4133682251
8226,13870.2465904,103.676757812,103.376937866,103.220062256,103.503623962,103.243019104,102.23677063,101.914299011,102.398094177,102.543243408,101.529525757,101.536338806,101.653114319,101.6796875,101.936904907,101.51499176,101.283836365,101.133979797,101.588195801,101.292602539,101.247383118
6301,9934.57691646,94.4295196533,93.9195022583,93.9350128174,94.3228149414,94.3735656738,93.7988433838,94.1480865479,93.9038543701,93.5818099976,93.699836731,93.9965591431,93.6726379395,93.6179580688,93.5383224487,93.2758255005,93.7901992798,93.5812072754,93.5781326294,93.6586151123,93.2824249268
3196,15993.9942473,104.714080811,104.463607788,104.741622925,104.825775146,104.415962219,104.483413696,104.614730835,104.415061951,104.215499878,104.282325745,104.256225586,104.213005066,104.131896973,104.170654297,103.886360168,103.608840942,104.79019928,105.178260803,104.218261719,104.458045959
2780,13235.5640821,101.299331665,93.5737915039,96.6203231812,98.8021469116,100.763793945,97.9126358032,97.188949585,98.5060806274,99.3461914062,97.8303756714,98.7545013428,97.1469345093,94.685295105,99.9902572632,96.1601028442,97.7590408325,100.087692261,98.8387680054,102.38899231,99.2023391724
3215,7192.43948755,93.4250030518,93.4022140503,94.0065765381,93.9907455444,94.1170196533,93.2026748657,93.9675140381,93.7341995239,93.5234680176,93.4610214233,93.4285202026,93.4074554443,93.4663238525,93.3774261475,93.9896469116,93.5233078003,93.5691146851,93.1352157593,93.241065979,93.3570022583
4548,39135.301178,110.528007507,110.273139954,110.450210571,110.259277344,110.215263367,110.363098145,110.981323242,111.717002869,110.557441711,111.033859253,110.799430847,110.654701233,110.62020874,110.127548218,110.406791687,111.516822815,110.630126953,111.283760071,110.177207947,111.362319946
4451,6923.86455246,94.0921020508,94.3699493408,93.8432922363,93.9704208374,94.6079940796,93.7942657471,93.7116317749,94.0628738403,94.3273010254,93.8671569824,94.0056381226,94.1017608643,94.3078079224,95.175994873,93.5109024048,95.0688705444,94.0483703613,93.3188171387,96.1060180664,94.3717651367
6684,8046.5850234,94.4216308594,93.7643966675,94.1124038696,95.4912719727,94.1052474976,93.8823242188,93.7749862671,93.8068847656,93.5514144897,93.5717086792,93.6564712524,93.663444519,93.8449630737,93.6827163696,93.5079574585,93.6234512329,93.7522735596,93.0919265747,92.8286590576,93.1465988159
6805,69327.775528,93.9284744263,94.0618667603,93.6783447266,93.967086792,93.890296936,92.9849624634,93.4106674194,93.4397201538,93.3620071411,93.309677124,93.2185745239,92.9944152832,92.7785720825,93.2134857178,92.9609222412,93.1624832153,93.1844100952,93.0576477051,92.5719299316,93.1071243286
7315,44385.0866457,110.444671631,110.390342712,110.577461243,110.593231201,110.380393982,110.494049072,110.331413269,110.494384766,110.329452515,110.603118896,110.280761719,110.061103821,110.463302612,110.227684021,110.256858826,109.463745117,110.538261414,110.312507629,110.047363281,109.802520752
1058,63934.169642,110.517494202,110.652565002,110.667015076,110.70211792,110.178192139,110.704826355,110.608009338,110.565467834,110.662193298,110.957740784,110.864356995,110.707290649,110.605354309,110.700622559,110.522613525,110.758125305,109.813148499,110.358825684,110.405189514,110.376396179
241,8481.95663146,95.561958313,93.9979248047,94.1360473633,94.2905044556,93.8627700806,94.3976974487,93.5817184448,93.5229797363,93.972442627,93.8359069824,94.8482437134,94.2699127197,93.8818283081,95.0816040039,93.2861633301,94.7588043213,93.6867904663,93.5255355835,93.1780853271,93.9873962402
5377,24143.1881909,93.2859039307,93.4484481812,93.2028198242,93.3184890747,93.2242355347,93.3261032104,93.4947433472,93.3246307373,93.2607192993,93.3747634888,93.1460494995,93.2999343872,93.1258392334,93.3076019287,93.1718597412,93.087928772,93.0412979126,93.2431945801,93.1777648926,93.1451263428
7004,12470.7194809,94.5535507202,94.3151473999,94.5273742676,94.6836166382,94.4288330078,93.8536911011,93.9160003662,93.9543228149,94.0162658691,94.1120300293,94.0839920044,94.1217346191,93.8203201294,93.7569351196,94.4471282959,94.1266708374,93.7470245361,94.1793212891,93.9584579468,94.3197860718
1892,35462.2507471,113.090759277,113.024627686,114.017021179,110.792442322,113.353279114,115.376220703,115.301780701,115.985061646,114.168182373,114.20262146,114.022514343,116.407119751,117.115020752,115.386421204,114.91973114,115.750587463,114.303421021,115.508758545,116.086151123,116.650665283
80,7588.99812781,93.9213104248,93.8512115479,94.1398162842,93.9610137939,94.0002746582,93.7819519043,93.4627761841,93.576965332,93.3818969727,93.3366165161,93.8340454102,93.4957351685,93.2724761963,93.4050292969,93.2694549561,93.2274017334,93.749786377,93.4711074829,93.2691040039,93.5721893311
8151,143006.725903,112.614501953,112.59387207,113.048858643,112.66015625,113.050468445,114.112075806,114.175979614,113.281448364,113.332511902,113.629425049,114.791244507,113.161811829,114.196113586,114.117935181,113.781524658,115.05317688,114.819145203,113.926956177,114.413742065,114.238861084
4108,8984.61393646,93.7590332031,93.2948379517,93.4752807617,93.2564086914,93.2357177734,93.2414321899,93.1730117798,93.1167068481,93.2058868408,93.4122772217,93.21534729,93.3358840942,92.8311538696,93.1690673828,93.4245147705,93.3944244385,93.1268692017,93.0768051147,93.7486190796,93.2305450439
