keras_MSE3_lg_relu1,keras_MSE3_lg_relu2,keras_MSE3_lg_relu3,keras_MSE3_lg_relu4,keras_MSE3_lg_relu5,keras_MSE3_lg_relu6,keras_MSE3_lg_relu7,keras_MSE3_lg_relu8,keras_MSE3_lg_relu9,keras_MSE3_lg_relu10,keras_MSE3_lg_relu11,keras_MSE3_lg_relu12,keras_MSE3_lg_relu13,keras_MSE3_lg_relu14,keras_MSE3_lg_relu15,keras_MSE3_lg_relu16,keras_MSE3_lg_relu17,keras_MSE3_lg_relu18,keras_MSE3_lg_relu19,keras_MSE3_lg_relu21,keras_MSE3_lg_relu22,keras_MSE3_lg_relu23,keras_MSE3_lg_relu24,keras_MSE3_lg_relu25,keras_MSE3_lg_relu26,keras_MSE3_lg_relu27,keras_MSE3_lg_relu28,keras_MSE3_lg_relu29,keras_MSE3_lg_relu30,keras_MSE3_lg_relu31,keras_MSE3_lg_relu32,keras_MSE3_lg_relu33,keras_MSE3_lg_relu34,keras_MSE3_lg_relu35,keras_MSE3_lg_relu36,keras_MSE3_lg_relu37,keras_MSE3_lg_relu38,keras_MSE3_lg_relu39,ID,y
99.1090240479,104.46647644,109.544921875,92.3934402466,99.866607666,97.2140808105,99.3086013794,100.343040466,106.264198303,98.0330123901,91.7554931641,108.443717957,106.728813171,102.157150269,96.183807373,101.342010498,104.179260254,102.511695862,101.432678223,101.527664185,107.556869507,101.644447327,99.3784637451,109.869674683,93.7045593262,92.9609069824,99.1612930298,107.33001709,99.3664627075,111.843055725,92.5446395874,108.028503418,104.608169556,101.043083191,100.132827759,93.7155761719,96.141418457,100.799415588,8106,101.69
94.0324401855,99.7054138184,94.7404785156,100.982307434,80.9725036621,92.2875213623,88.2712936401,95.1340484619,93.4086303711,93.0529632568,95.4927062988,93.5507507324,96.282913208,90.6774139404,85.3457946777,92.4753723145,100.107437134,92.3004150391,93.8640670776,94.3332824707,76.7571105957,98.232963562,83.3840255737,92.4217987061,94.5050048828,90.3444290161,99.9161224365,91.9386444092,103.789367676,95.5818939209,90.978012085,91.6530151367,83.7908401489,88.5255889893,93.1041107178,92.1410675049,92.3161468506,88.7670593262,8107,87.94
96.9590301514,92.1766815186,87.7648773193,96.2576522827,96.5733566284,94.1585006714,85.2882385254,91.3320159912,93.3003082275,95.1962738037,97.0477752686,97.3796691895,97.7654724121,82.7478408813,97.0207901001,87.8139190674,93.9859619141,90.3296051025,96.051864624,89.0294494629,91.8405303955,86.2484054565,92.6961364746,87.307510376,95.6414489746,92.4764099121,95.7172927856,90.3447723389,91.80909729,102.889274597,94.3272399902,98.68800354,95.0581893921,92.9257507324,100.963348389,96.0547637939,91.3435974121,100.255271912,8108,89.68
97.6023406982,107.093940735,104.994560242,96.0423736572,96.7879638672,96.7171630859,106.597473145,107.597793579,116.827331543,105.260498047,89.6133117676,109.153823853,110.554573059,107.119338989,97.4255218506,107.597618103,104.336425781,102.03994751,106.648750305,107.263870239,111.379776001,105.697921753,103.732002258,111.969917297,97.1290740967,94.6839065552,99.9867706299,103.960327148,99.2990570068,102.327667236,90.7202148438,99.8328704834,102.652206421,103.31729126,104.443473816,97.8625564575,98.8028717041,98.688331604,8109,97.93
101.215408325,97.038848877,99.0800247192,104.611381531,97.3043746948,99.0944976807,98.2291870117,100.576217651,109.886978149,95.4772186279,106.029945374,104.108192444,103.012084961,106.62638855,98.104888916,101.118659973,102.684616089,102.093399048,97.9528808594,114.184066772,89.3030853271,110.992485046,93.1268081665,107.964408875,106.887069702,103.962554932,103.08065033,95.7882537842,101.782928467,104.73274231,98.3835067749,99.6650543213,92.3837280273,100.964347839,114.78364563,113.866943359,103.957702637,94.0227050781,8113,100.87
99.7808380127,85.1691131592,88.1519927979,98.0381774902,94.0684967041,82.5566558838,88.1333694458,91.5803375244,98.8413619995,105.311424255,95.2782287598,98.9142074585,91.9234619141,90.8230438232,95.2703781128,91.0904846191,98.7141723633,98.736907959,101.776779175,84.3845977783,89.8032684326,95.0983276367,99.8335800171,82.1123428345,85.6882781982,92.5361328125,85.7131652832,88.3872146606,93.2885818481,114.444755554,98.822593689,90.5785827637,100.981140137,95.202835083,99.0010757446,104.592605591,92.4183197021,94.2033538818,8114,93.5
112.970153809,112.252540588,115.24710083,99.4574127197,98.1285858154,116.736869812,111.253463745,97.3833312988,106.649978638,109.283576965,100.661224365,109.282440186,112.966873169,108.948005676,109.738197327,108.214225769,109.477531433,118.052352905,103.146202087,101.661079407,110.907211304,113.19140625,110.695648193,107.052970886,92.1460723877,96.9355316162,119.939331055,104.471977234,99.6184234619,103.905036926,116.11567688,108.567321777,112.924026489,114.817993164,109.427238464,98.1555480957,103.009597778,101.146034241,8117,114.58
95.0917510986,88.9764404297,94.8983306885,99.3477020264,91.8543701172,97.2163238525,88.1781539917,91.445602417,92.3772354126,87.2978744507,89.4056549072,95.0734558105,104.871170044,90.275390625,87.7995300293,92.1561126709,97.3311157227,93.371963501,86.7788696289,93.100769043,83.2829666138,104.714752197,85.014793396,98.2136077881,102.169769287,93.8435058594,95.2604675293,90.7165298462,88.3446655273,91.449508667,101.169021606,88.6853027344,96.4085083008,82.3631134033,102.542823792,89.7188568115,94.288848877,84.9391937256,8119,87.33
105.420455933,100.151306152,100.017074585,108.979110718,116.028701782,104.703598022,103.489639282,99.0337219238,100.570365906,101.750022888,97.3595428467,97.7628707886,106.312805176,95.2376174927,100.014274597,94.2382965088,107.099876404,97.2129898071,100.287254333,100.614044189,96.4815216064,98.4683990479,94.0639572144,86.8375091553,114.132614136,108.336433411,110.09197998,100.811424255,101.958862305,107.353942871,109.104278564,98.4586639404,106.47026825,106.258132935,91.1813659668,102.745056152,102.875213623,101.096847534,8120,118.41
101.097068787,103.841003418,100.316108704,81.9530563354,86.01978302,97.5889129639,91.6747055054,94.0337982178,96.4998779297,96.1413879395,84.7473678589,90.9124603271,90.0764846802,91.5684204102,89.2070159912,87.3161849976,97.8740539551,97.9333648682,87.5023727417,91.3777236938,106.545166016,101.567077637,90.1407928467,90.2708129883,89.265296936,101.508216858,95.0822753906,89.5960540771,87.7018280029,90.6083221436,102.743309021,97.2249221802,99.7687606812,102.851669312,93.4060134888,97.6022872925,89.7004623413,99.8684387207,8122,98.37
103.149261475,115.731552124,115.522010803,110.865875244,95.9383773804,112.431518555,101.151916504,110.41204071,102.488235474,102.093681335,119.882652283,112.984054565,105.4894104,109.9427948,99.6351547241,102.307891846,114.884635925,106.853569031,105.404426575,110.379615784,100.236450195,115.821609497,96.0846939087,110.848838806,117.15096283,103.10131073,113.239074707,109.293174744,115.62676239,104.315460205,118.793159485,107.550727844,93.822593689,105.020614624,123.788070679,107.64730835,126.002037048,99.7293395996,8123,106.0
98.5220031738,89.5654602051,87.2469024658,90.8465042114,92.4228897095,89.5467834473,80.2019042969,95.8653259277,105.476028442,94.3264465332,90.7786026001,101.572540283,96.2284088135,80.8616333008,96.3712005615,91.7682037354,98.9338989258,86.3578262329,90.05418396,95.0644302368,91.7208404541,88.7749328613,92.1911010742,81.6508102417,94.3792495728,92.9631271362,100.887390137,97.4722747803,96.8635559082,100.257087708,91.2521972656,100.147674561,91.4025115967,98.9110565186,102.710205078,96.1236572266,102.981498718,107.452407837,8124,89.58
90.2127685547,93.7400436401,93.2852020264,89.4814224243,83.2395629883,94.5298080444,90.9915008545,85.863494873,90.1201858521,91.9295883179,85.6506271362,91.2559356689,92.3389282227,91.3222045898,89.2817840576,94.8489532471,93.0048522949,94.0605239868,84.6783752441,91.4927978516,94.907913208,86.1642837524,91.1835708618,93.8713607788,85.5402679443,90.0773773193,87.034614563,89.7578964233,86.792137146,90.9403610229,95.1781082153,96.1039733887,94.4463500977,95.8816375732,90.3985824585,91.6878204346,82.3509674072,88.9693603516,8126,88.51
111.494476318,111.871612549,109.022377014,109.667976379,93.7006530762,113.422615051,103.0235672,107.536560059,106.568740845,104.675376892,120.15687561,112.874008179,106.885253906,104.171653748,98.6043395996,107.447158813,106.884429932,102.23815918,107.508987427,112.435897827,104.296340942,109.652626038,101.200630188,108.786758423,117.067443848,101.854812622,115.606964111,108.368141174,116.19985199,110.602592468,99.4753265381,109.259338379,100.246688843,101.246696472,111.964019775,113.655921936,109.004302979,99.7003479004,8130,109.5
105.289169312,98.5369644165,106.513298035,107.2109375,112.898422241,101.800643921,103.708831787,95.6198730469,98.3978500366,97.9317016602,96.9145889282,94.3787841797,108.258132935,94.8570480347,95.3807983398,89.234085083,104.233146667,98.7039337158,99.2194519043,100.356758118,99.2746963501,108.329421997,97.6988372803,87.8323822021,108.627593994,107.338088989,109.878959656,100.383758545,104.381973267,109.600028992,106.971481323,98.8466262817,104.793304443,105.749633789,93.8235015869,97.740196228,98.9192352295,101.858276367,8132,97.99
78.5435028076,75.474105835,87.2994842529,72.6375198364,74.9044952393,78.1974411011,78.3021697998,73.2796173096,79.7438659668,79.3604660034,68.3253326416,82.2515258789,78.2389602661,79.3706359863,80.7201690674,80.1614990234,73.4836425781,75.660949707,75.7728729248,84.7271118164,82.2307815552,76.843536377,80.7122802734,83.451751709,71.2675247192,71.5511703491,70.3887023926,81.1915283203,77.7323608398,79.3196716309,68.0004272461,78.1242599487,76.3373413086,75.231590271,71.9248352051,74.3442382812,75.0408172607,78.3477478027,8133,75.9
85.0445251465,87.1127243042,87.9885559082,96.6641082764,83.1205673218,95.7425231934,92.0460357666,91.2545776367,98.8581085205,86.1345825195,94.787109375,91.9110717773,93.445526123,102.779304504,92.0224456787,95.4768829346,90.8001098633,101.385253906,90.2415466309,90.1389846802,78.7483444214,105.416114807,86.5848083496,92.6150054932,98.4500961304,86.5639953613,92.8296661377,88.1812744141,105.136917114,96.603553772,92.7099609375,88.953994751,80.2077026367,91.646270752,103.158828735,106.52885437,86.2018051147,79.9366531372,8134,111.1
113.852508545,113.653671265,115.476043701,115.923706055,118.654205322,110.534790039,109.274757385,100.715621948,112.408370972,106.366630554,107.903083801,112.488868713,110.485404968,111.668327332,111.674209595,104.592430115,112.009078979,114.039855957,107.77230835,116.301002502,107.511291504,118.710624695,126.348167419,109.619041443,117.111671448,110.525688171,119.72315979,105.516227722,115.652664185,124.568832397,113.77053833,100.335159302,117.643928528,114.168273926,103.228172302,123.894264221,113.156990051,114.920471191,8135,112.12
98.6927185059,97.7211456299,94.3515319824,85.941116333,85.0790863037,95.0004425049,89.1215362549,81.7776947021,91.7576751709,97.885848999,83.9866333008,91.5565109253,89.7024307251,90.7882232666,90.1299591064,90.6078033447,94.9978637695,96.6709594727,86.4883956909,89.2442474365,95.3173828125,85.712677002,95.0206756592,92.7697296143,80.1217041016,84.3280563354,96.2025299072,92.0933990479,89.3201980591,93.6357574463,101.86554718,92.989616394,99.2273483276,100.375106812,92.4760284424,92.3289718628,89.5903167725,91.2342910767,8136,115.88
101.212463379,97.0390625,99.0791320801,104.612930298,97.3069610596,99.0950927734,98.2342529297,100.575775146,109.886138916,95.4769821167,106.030059814,104.107681274,103.011978149,106.626800537,98.1042938232,101.118881226,102.683937073,102.091781616,97.9529418945,114.184570312,89.3031311035,110.989868164,93.1262969971,107.964523315,106.884613037,103.962493896,103.081893921,95.7878646851,101.783821106,104.732910156,98.3823242188,99.6634368896,92.3835983276,100.964012146,114.7838974,113.870323181,103.957359314,94.0208206177,8137,104.72
92.0450592041,95.6610870361,90.3200302124,92.0649642944,86.5271987915,92.148399353,93.3926773071,93.200920105,100.977203369,92.1876373291,94.7296600342,96.7884216309,98.2512435913,78.8592224121,90.4095230103,93.5289306641,95.4797897339,93.3301696777,91.1313781738,92.8508148193,89.1032409668,86.913772583,97.5158157349,82.6629638672,85.1451263428,90.0947570801,97.0050201416,96.1067199707,94.3031463623,102.743141174,90.2367248535,84.1691207886,95.1595153809,90.3169555664,92.0291137695,93.0670623779,100.525985718,97.1246261597,8144,91.94
109.075897217,108.012252808,124.409324646,100.37714386,104.896392822,109.448150635,110.010780334,96.7319030762,104.812637329,100.340507507,95.6513977051,114.388534546,108.126815796,111.909141541,105.355194092,107.815803528,121.264465332,121.048431396,108.62008667,107.30014801,113.38973999,109.139625549,106.264022827,121.253952026,95.6826171875,101.333610535,98.0727920532,110.483650208,108.662132263,99.7109375,111.615066528,102.890457153,114.667823792,116.913497925,103.804924011,104.643493652,100.496078491,107.322174072,8147,114.8
94.7613601685,87.4860687256,95.9754638672,98.4719085693,90.8370056152,98.9496231079,86.4996261597,89.6686248779,89.4525909424,87.9298095703,90.5339660645,92.9926300049,104.153411865,92.2730560303,84.7861328125,89.869720459,95.1363220215,92.3682403564,86.6560897827,92.4586181641,84.3933563232,105.154457092,85.5241394043,97.4214019775,99.5839996338,92.2136306763,95.5515213013,90.162689209,89.0388870239,96.2744064331,102.29699707,88.5211868286,90.5564117432,88.3103179932,103.627044678,89.5648727417,94.225982666,84.1306381226,8149,87.13
101.591674805,99.0722198486,93.8179626465,99.7400665283,101.165748596,96.0985717773,88.9939727783,101.684684753,110.73084259,108.19355011,104.512245178,113.379600525,110.509979248,85.376373291,105.142570496,100.801635742,103.993888855,100.559318542,94.4042816162,109.985595703,101.377845764,98.4493942261,101.806625366,87.1179351807,102.496170044,100.120193481,118.340126038,113.865570068,99.1751708984,119.080978394,98.6933441162,98.6128387451,99.8901824951,106.794570923,115.576126099,103.247497559,107.099876404,118.729133606,8150,98.86
117.964439392,114.040985107,115.287155151,103.222053528,108.211257935,120.664344788,115.475280762,102.588088989,123.689369202,125.797309875,104.979515076,114.712966919,116.684524536,120.492111206,129.020690918,115.769424438,126.041885376,125.203285217,114.88596344,111.163589478,128.134628296,115.055366516,128.860931396,121.851448059,122.62625885,124.885246277,112.244529724,115.919761658,122.04385376,118.229476929,132.909454346,117.751052856,124.551597595,120.565490723,122.507698059,116.667419434,120.473129272,133.047653198,8151,121.65
91.5995941162,92.6462554932,93.3646850586,104.078994751,80.419708252,92.0063323975,87.9864044189,95.5787811279,91.0250701904,92.1988983154,98.2262191772,94.1651916504,94.2495269775,90.9820861816,85.050994873,91.1136398315,98.1781005859,91.9981765747,93.2551727295,98.0458221436,76.4291763306,96.8244018555,83.5454483032,90.8374023438,93.1507644653,89.1115493774,95.6401824951,90.0866928101,103.312988281,96.3301010132,88.1134338379,89.7130203247,83.1315612793,85.9335250854,89.8696289062,96.0071105957,90.0776977539,87.2504425049,8152,86.04
94.2217941284,91.6315307617,97.1477432251,102.182785034,101.493003845,100.993339539,82.6920547485,83.9178466797,99.2538299561,102.052497864,89.5155715942,92.251373291,98.9926300049,88.3064117432,94.9615936279,90.2130661011,89.0748443604,87.666809082,87.6234588623,97.4541625977,92.1077575684,98.6679840088,96.7862091064,92.1198959351,101.252761841,97.0157623291,97.3955230713,89.4445343018,97.8719024658,112.490287781,100.118431091,91.0360717773,105.701049805,92.3920440674,85.4021835327,96.7111358643,109.646064758,94.2467803955,8156,85.68
101.332946777,95.9783859253,94.6853866577,85.0838928223,84.2954711914,95.9973831177,89.1853561401,81.3402938843,92.4434967041,97.3729553223,82.6898956299,91.1715545654,89.3178863525,90.7789993286,90.2542877197,90.4800872803,96.6463623047,95.4988174438,86.7111740112,88.6379241943,94.2139587402,86.6561889648,93.2817687988,91.4863204956,79.0164413452,82.14478302,94.2330780029,89.8386688232,89.2057723999,92.0283355713,96.1654052734,94.9605255127,98.4009017944,100.73374939,92.4862365723,92.3140411377,87.573638916,91.9061508179,8157,91.38
117.979530334,115.14528656,112.028205872,118.377426147,102.934303284,110.523681641,107.723686218,109.141181946,118.562721252,112.010864258,119.117324829,118.279006958,113.572715759,108.36831665,101.323928833,110.470428467,111.074409485,107.898933411,109.438049316,124.694519043,103.376869202,123.927932739,103.817520142,131.870803833,105.234733582,99.3940963745,117.082229614,110.215942383,114.08669281,119.469467163,108.320968628,110.821578979,93.9768295288,126.492103577,129.721313477,112.999740601,116.679847717,91.711151123,8158,103.93
94.940826416,84.991065979,91.0812835693,101.513626099,92.1900939941,94.3680877686,89.0844726562,93.0581741333,101.91583252,99.4118881226,95.9519348145,98.4312896729,106.275283813,83.1001739502,95.0561828613,98.3071670532,101.82081604,100.813362122,97.876953125,102.616592407,98.3250274658,93.2040634155,92.3483581543,88.9282150269,87.7843170166,95.5087280273,90.3496856689,102.259101868,93.6521606445,111.813217163,98.4881286621,87.6744155884,96.9782943726,96.7300643921,101.47088623,96.6577453613,90.6251907349,97.9206237793,8159,88.71
96.2924041748,104.753555298,110.394218445,90.2031860352,93.4830093384,101.45262146,103.109062195,96.7745513916,107.876846313,101.687255859,89.2295303345,112.221298218,103.377380371,107.871810913,99.1906890869,100.535583496,105.756896973,100.625701904,100.437393188,113.348297119,107.862930298,97.0607681274,97.3315887451,110.026306152,95.9678497314,88.9435424805,101.493286133,107.378517151,100.111557007,98.6904983521,91.3444519043,98.1827697754,100.78818512,92.7661590576,91.2473449707,92.0555877686,102.219528198,103.270233154,8160,103.07
