keras_per_relu0,keras_per_relu1,keras_per_relu2,keras_per_relu3,keras_per_relu4,keras_per_relu5,keras_per_relu6,keras_per_relu7,keras_per_relu8,keras_per_relu9,keras_per_relu10,keras_per_relu11,keras_per_relu12,keras_per_relu13,keras_per_relu14,keras_per_relu15,keras_per_relu16,keras_per_relu17,keras_per_relu18,keras_per_relu19,keras_per_relu20,keras_per_relu21,keras_per_relu22,keras_per_relu23,keras_per_relu24,keras_per_relu25,keras_per_relu26,keras_per_relu27,keras_per_relu28,keras_per_relu29,ID,y
94.5502929688,84.6438598633,93.4862213135,84.6408843994,93.9259872437,94.0004577637,90.9203414917,92.6241989136,87.9012756348,94.1053237915,89.2721862793,86.8358230591,93.71534729,89.4833374023,91.9479217529,93.3051605225,89.6984710693,92.6592330933,93.3533172607,89.1310653687,90.3268585205,97.0691604614,89.0856018066,92.1841812134,94.9500198364,90.6897735596,94.0300140381,91.0618743896,88.2410507202,94.9593963623,3957,103.03
117.116508484,111.808296204,107.063560486,105.91078186,114.510932922,113.164230347,106.981033325,120.018264771,116.336204529,115.962104797,114.627609253,112.298873901,99.3904724121,107.592315674,108.117782593,98.3302307129,107.669334412,109.380439758,108.264518738,104.95010376,108.879966736,111.764671326,109.843200684,112.089485168,117.915596008,107.618743896,119.442955017,112.157661438,106.483901978,114.264427185,6376,109.22
111.583114624,104.475120544,104.606788635,109.154449463,119.794425964,108.763542175,107.46056366,110.267211914,104.154960632,112.679092407,117.243087769,99.2285079956,113.515609741,109.4190979,105.967750549,98.4621734619,110.139640808,116.263565063,107.395721436,101.833297729,104.572021484,109.520393372,111.45917511,112.203102112,96.5804443359,115.38205719,106.883926392,110.233360291,111.061294556,102.945999146,5097,115.75
89.1260910034,88.4092102051,94.577796936,88.6880874634,95.2962036133,92.0311355591,86.4764251709,85.359413147,90.9664077759,91.0679779053,98.1238250732,93.970161438,93.1587142944,93.8335952759,91.9747924805,89.9551696777,95.7418136597,96.2710800171,93.510848999,86.4507293701,89.7978973389,85.7318496704,91.5017242432,96.9723587036,91.6698760986,92.4146270752,97.0490188599,94.3203964233,92.1338500977,93.380317688,6982,90.2
74.0866241455,73.4598388672,72.8792419434,79.2118988037,70.5254211426,72.2390289307,71.5105667114,77.5813064575,69.6409301758,74.7382965088,80.0969696045,68.8879928589,73.1513595581,75.239402771,76.6042098999,75.8221817017,68.3043441772,71.1162719727,78.3840789795,74.8924484253,78.2696990967,76.1722335815,76.5409164429,78.1940841675,71.3902740479,71.4457778931,68.708946228,76.3451766968,76.0947647095,69.1374206543,1463,82.2
78.4902191162,69.3661804199,72.380821228,69.991973877,83.6841659546,79.8850708008,78.388633728,74.2747268677,67.3529891968,78.8857269287,79.7349853516,69.8504943848,80.0293655396,79.1581420898,77.622253418,77.4534225464,68.429977417,73.2901535034,68.7953033447,78.6467666626,78.9310455322,69.5832672119,75.3459396362,76.7931213379,71.5535736084,75.5872344971,80.5543670654,75.5334243774,76.1694488525,77.742225647,6575,79.81
113.394706726,104.38433075,101.448188782,104.260597229,114.207962036,113.548828125,105.893264771,100.429641724,109.728858948,107.739784241,118.28653717,105.112136841,103.998504639,103.939575195,110.857048035,105.760917664,101.573860168,112.620452881,108.926681519,106.836402893,105.748176575,114.700942993,113.249023438,111.002822876,102.129043579,106.564865112,105.035621643,113.256629944,110.295036316,116.489852905,3054,110.15
94.3264007568,89.3715209961,87.9785614014,91.6567993164,94.5694503784,92.483757019,88.6102218628,89.6090393066,87.55809021,88.6258926392,96.6100921631,86.8366622925,94.3338317871,91.4939880371,91.0599822998,88.3282928467,95.9231185913,89.356048584,93.5736618042,88.4534912109,88.1929931641,90.5837783813,88.9505081177,92.2333526611,86.8097763062,94.1493377686,95.0320739746,90.0746917725,91.9460830688,84.5159225464,7257,87.06
120.497909546,118.357383728,114.741584778,119.708312988,109.59777832,118.866294861,111.770141602,122.368774414,118.108283997,111.185417175,114.172515869,125.712333679,109.886352539,119.942481995,117.554626465,116.015426636,113.986984253,122.96231842,116.006134033,119.400642395,117.721824646,118.321937561,116.35043335,131.126235962,114.926567078,115.14654541,113.746612549,102.13293457,110.619033813,111.169975281,1035,116.03
91.577293396,91.5898666382,89.6583862305,87.7239837646,93.2300796509,86.7374649048,92.7327575684,91.2674560547,88.4896697998,92.6871566772,88.6906356812,88.2974243164,87.8201904297,93.2195663452,89.9413986206,93.9036254883,95.3888397217,93.8445968628,92.8892288208,91.0540161133,94.3155670166,90.7140197754,84.5742340088,88.2859649658,90.4570465088,90.8344116211,95.0713653564,93.271232605,91.3542938232,93.5622634888,7065,97.74
116.839790344,116.844924927,113.351509094,119.455749512,132.354995728,118.884460449,120.324241638,112.412658691,118.747207642,108.964935303,114.526763916,130.676116943,110.569992065,117.714637756,118.000106812,116.176544189,105.278320312,114.834648132,116.23941803,109.425743103,117.255203247,114.987457275,113.913261414,120.66822052,123.001792908,124.62664032,119.76184082,130.285919189,110.002471924,116.944160461,1833,113.56
108.507369995,107.664863586,111.766769409,105.088546753,108.76537323,107.009773254,105.160736084,103.585914612,106.106033325,110.99131012,108.067100525,108.885505676,110.501251221,106.071998596,109.668556213,106.359718323,110.679344177,113.246566772,109.250053406,103.545532227,106.771087646,115.193031311,108.778907776,114.116836548,103.201133728,111.196090698,104.275604248,111.794021606,109.156295776,107.265426636,8304,106.34
93.4971618652,88.4984359741,92.0941085815,88.0802154541,95.8596801758,86.481552124,90.7823257446,93.2587585449,89.142906189,84.6968307495,90.5300521851,91.3464584351,92.6343917847,91.7872467041,95.9025344849,92.1591262817,97.4984054565,90.7477645874,94.2573394775,91.5563430786,91.3376083374,92.8573074341,95.7779846191,93.6605987549,94.4807662964,89.220451355,89.3203048706,90.998626709,92.6531524658,92.7606735229,6069,91.86
93.2766342163,92.471282959,89.081413269,88.1650543213,89.0580291748,89.515007019,90.2702636719,97.4469146729,87.2094802856,92.0748672485,87.8664932251,89.2840805054,89.0508804321,91.1660385132,89.208404541,89.3174133301,90.7672805786,92.1333618164,89.513420105,85.2186050415,89.7535552979,91.6256942749,88.0005950928,86.5502548218,90.4487304688,86.8162994385,92.839805603,87.0862121582,86.4106369019,88.3967590332,6322,128.67
103.070083618,97.7434768677,100.065513611,105.369293213,106.107025146,98.8115158081,104.458602905,103.675605774,97.1302642822,97.8909301758,111.509559631,107.055984497,105.062316895,103.690856934,105.191329956,102.922828674,102.610267639,105.271888733,98.89427948,103.243286133,104.830001831,99.2810668945,107.393936157,103.666168213,105.08341217,101.850517273,103.199821472,103.873535156,95.7391052246,102.880088806,5630,100.05
77.7405471802,76.3731384277,70.7712249756,68.9036865234,71.4168167114,74.7227401733,76.6817855835,75.4315490723,79.147605896,78.8239135742,80.3286209106,71.5477371216,74.3788070679,81.2287979126,76.9411849976,76.7188339233,68.6133041382,77.7421569824,77.2208557129,74.7242050171,78.080696106,75.3593215942,79.3361663818,77.9724121094,71.8424911499,76.117767334,80.8924865723,74.8619537354,75.2931594849,78.4254379272,5090,74.76
105.398529053,108.50717926,110.068763733,110.149383545,110.583969116,104.628242493,105.935783386,108.018829346,111.091377258,108.235282898,109.254989624,103.225318909,108.660675049,105.537971497,116.317985535,105.62828064,103.387359619,111.83354187,108.923828125,100.804985046,113.896499634,102.941864014,107.90473938,104.925445557,102.821060181,103.52633667,111.282020569,109.564781189,112.241081238,111.10030365,5441,105.96
91.3698196411,90.1574554443,95.9480667114,88.3893051147,93.5344161987,91.9060134888,96.0702590942,91.8031311035,89.1215438843,91.8631286621,95.4497680664,86.506362915,90.2883453369,92.3672637939,93.4668426514,94.190284729,91.7262420654,93.4766464233,95.5142211914,91.4804077148,85.4703979492,97.6453094482,87.0560913086,96.6903152466,95.526550293,93.2757034302,91.9972305298,92.3101654053,95.2993621826,93.1491699219,3921,95.34
94.8313217163,88.5503082275,92.4201049805,89.2128982544,92.1427841187,91.0657424927,89.4294281006,93.8180999756,88.5863571167,84.8383102417,91.0453720093,88.1365737915,94.2752456665,92.2290649414,86.6845932007,88.953125,89.6528625488,90.6976776123,90.317565918,89.151725769,86.8221206665,88.0385818481,94.5596084595,88.0757064819,90.7515716553,98.6360397339,89.5596237183,90.6541748047,87.8771057129,95.5761795044,8095,94.99
114.703781128,104.79888916,103.885246277,110.137550354,107.664070129,112.304603577,102.954864502,113.857521057,108.579719543,106.342567444,116.490341187,106.934234619,111.695640564,108.077514648,120.452690125,113.618621826,112.985397339,110.431427002,107.100067139,104.037727356,112.549446106,107.798355103,117.585662842,108.769638062,107.424476624,104.588523865,106.054862976,102.637741089,106.689117432,111.384361267,599,117.52
77.5709075928,74.3314971924,70.0288925171,70.3125305176,76.5618743896,79.9345092773,75.8292388916,71.96434021,65.8016433716,79.5044784546,79.8213577271,76.7726974487,75.4788818359,77.7569503784,78.1697311401,75.3515853882,80.503364563,77.9125976562,76.5975265503,74.4129104614,79.1413879395,75.263923645,72.7417068481,77.7632293701,71.2559432983,72.1004867554,78.9204177856,75.7084884644,75.607711792,79.7351760864,7035,73.24
91.9580841064,90.9656295776,90.1862945557,94.3670578003,88.05834198,92.7784957886,92.2831954956,94.2010650635,88.0694732666,91.1456832886,89.8522720337,93.2645950317,89.2331695557,92.4970779419,95.145942688,92.9459762573,93.2682571411,86.0537261963,90.6593017578,88.398109436,88.6035995483,96.2381744385,90.2681427002,90.0694122314,87.6040802002,96.7220535278,90.4062728882,88.5713119507,91.7398986816,94.7027664185,4712,90.69
100.876792908,98.6828460693,102.730979919,105.370315552,106.09740448,102.076400757,109.046195984,95.7228546143,101.902107239,103.823432922,105.555397034,95.0185012817,104.762588501,102.365898132,101.436141968,97.0639648438,99.7684402466,101.613059998,103.246879578,100.049110413,98.7981262207,98.8551177979,98.3195571899,100.831604004,94.4313049316,103.350761414,107.092521667,100.501609802,99.0324554443,106.65221405,4084,99.59
98.6906509399,87.5928573608,92.7778091431,86.6974639893,93.2910079956,94.2338943481,93.7718658447,97.7394485474,87.9250183105,82.3427429199,96.9472732544,93.5369033813,91.1016082764,92.0555343628,91.3458023071,94.899269104,97.1251602173,96.5023498535,91.4950561523,87.8286743164,99.5361938477,92.2026596069,93.7032928467,94.4470901489,90.6957550049,99.6936187744,93.5211257935,85.4362182617,89.9415740967,90.9666824341,2997,94.18
92.866104126,91.4019317627,88.6597061157,88.8981018066,90.9128875732,91.8749847412,90.1059188843,90.1550827026,87.6320419312,92.1629638672,87.5162963867,89.7655334473,90.1655044556,92.022857666,88.1335754395,89.8006210327,90.6145553589,95.1830368042,95.0883560181,84.0647201538,95.4778060913,89.5676879883,88.6244277954,96.5168838501,91.3862075806,92.6812744141,91.9187545776,89.9353408813,97.7213439941,91.3890762329,4170,106.1
112.896034241,110.517166138,106.704978943,109.72618866,118.135475159,106.153709412,113.006858826,105.477157593,113.840354919,110.872810364,106.542961121,103.992233276,112.213134766,108.722953796,114.797531128,109.493431091,108.385284424,112.266212463,108.668838501,100.72618103,116.782028198,109.666259766,109.155342102,110.558784485,104.463829041,104.638259888,114.782089233,109.721786499,110.359375,106.22480011,2079,115.15
95.4893188477,88.810798645,90.4479446411,84.9713973999,86.6249465942,94.6854934692,90.1077346802,89.440032959,87.3201370239,95.434173584,93.6160736084,88.6110610962,90.0876617432,93.5742340088,98.2275772095,91.0627670288,87.1221160889,93.9019165039,97.678855896,90.3124160767,93.5595092773,89.1387023926,92.5463867188,96.9191207886,90.9721450806,93.7803192139,84.4278488159,88.9935455322,86.4576568604,85.1467132568,7122,100.29
116.554496765,103.941230774,97.4045028687,111.187713623,111.604858398,113.329154968,106.822731018,101.630348206,102.925109863,116.069145203,108.810768127,110.385032654,99.284286499,116.208343506,117.276634216,98.4341201782,107.348869324,111.721420288,107.146690369,104.724960327,108.532875061,107.320396423,113.627304077,112.080505371,117.171775818,111.355293274,108.981185913,96.6919403076,106.007461548,114.037254333,7861,108.08
115.912345886,108.344673157,111.580070496,116.0704422,108.56362915,108.241111755,106.587203979,106.970329285,109.695960999,106.828414917,110.296684265,110.963989258,111.255882263,111.771484375,108.793243408,111.801773071,110.563438416,109.636444092,111.044403076,106.165397644,107.43107605,115.374786377,104.934249878,110.685256958,105.354949951,115.228942871,106.301261902,102.573577881,108.532402039,112.577514648,4304,108.8
93.0383071899,89.8013458252,85.5641021729,98.6054763794,93.3359375,95.4755706787,89.5327835083,87.9978866577,90.4132003784,95.0592269897,93.4212722778,91.169128418,87.742477417,94.6207275391,96.5883026123,94.4441452026,94.9695205688,89.7540893555,94.2839736938,87.7228393555,90.2249832153,86.1242675781,88.349899292,90.0876312256,93.5640640259,97.9700698853,90.2161407471,96.6956634521,87.4821014404,92.8113555908,7115,90.76
98.6323776245,99.7727661133,99.385093689,98.9119491577,96.8713531494,103.425231934,94.9730224609,101.240943909,101.911453247,101.267616272,101.748603821,104.732582092,103.185722351,106.614761353,110.656890869,95.6891326904,104.291236877,100.398979187,102.808143616,99.2797622681,102.666511536,103.803833008,99.3809585571,107.602874756,100.778274536,104.017807007,100.137374878,105.340934753,108.186393738,108.459785461,5061,97.19
105.516876221,101.587104797,99.009147644,92.9440994263,94.8691253662,111.012840271,98.7509765625,96.2754516602,97.9650650024,103.131134033,96.0237121582,90.9721603394,104.896965027,101.297920227,103.018585205,103.629730225,93.8766708374,97.4589080811,99.9399032593,103.343795776,100.05771637,94.1588668823,104.073249817,97.9805145264,102.767669678,99.0057296753,100.052886963,109.727783203,103.811164856,106.304832458,6023,99.64
107.285713196,99.7782287598,107.50920105,113.001182556,99.7267303467,105.171379089,104.22102356,106.965400696,93.1210479736,99.928565979,108.729354858,101.956497192,100.884597778,102.118118286,110.229812622,106.949966431,103.938316345,105.00856781,109.082351685,103.268081665,101.880210876,104.763946533,100.551948547,102.243370056,104.648101807,102.435043335,105.605316162,98.0252990723,102.155258179,105.389862061,670,104.38
95.8975830078,87.4671783447,91.4971160889,88.878288269,92.2634429932,89.4566421509,88.9731292725,95.9861602783,87.8131942749,84.3771362305,89.3540649414,86.1500396729,90.490196228,92.726348877,88.7007064819,85.9618835449,92.7787246704,93.3708953857,92.2478942871,90.787147522,93.2214126587,90.9834518433,83.8493118286,90.3827438354,88.6739501953,89.894859314,89.4599685669,87.7062683105,92.2836914062,93.4693756104,8108,89.68
95.6483688354,91.9347915649,96.049446106,94.3360443115,94.9614944458,92.0978317261,96.4590682983,91.1231918335,86.2554092407,86.5911865234,91.1178894043,88.9835662842,96.9680175781,90.3458709717,88.4160385132,91.828704834,89.9183654785,94.0162506104,96.6630020142,91.0197219849,89.5717544556,89.2546005249,99.4681472778,92.9858703613,88.4988632202,89.1016082764,90.8041000366,91.7977828979,90.1415634155,95.0076065063,2419,90.49
97.2831192017,85.001411438,95.3767852783,95.1633148193,93.1377792358,93.7436904907,85.3912658691,87.448638916,86.9936447144,91.5152282715,93.6616363525,83.074546814,91.8126602173,100.349853516,92.7422485352,90.7587280273,89.7316741943,92.8760299683,95.4450149536,87.0837173462,88.9010772705,85.6853103638,98.891456604,89.4505767822,89.719291687,96.4818725586,88.1539382935,90.168006897,91.3151168823,92.3860168457,7348,103.7
114.734008789,106.741821289,105.901550293,115.047332764,110.811103821,114.696838379,112.24181366,111.672920227,106.593536377,109.732765198,108.785125732,109.195343018,109.294120789,114.184684753,106.648963928,108.261398315,103.785797119,102.420791626,110.024909973,111.736236572,107.802658081,109.295051575,115.650413513,116.17237854,114.335594177,112.534355164,106.587059021,99.1664581299,105.036903381,112.262527466,2314,111.31
112.827903748,109.597480774,108.42931366,108.579025269,103.821983337,117.144195557,108.080413818,110.922012329,119.069213867,110.594482422,115.137741089,110.010414124,111.025177002,111.560256958,117.990127563,108.374801636,108.279067993,107.754348755,113.68258667,107.429924011,118.99622345,109.735061646,108.04019165,112.509506226,106.602767944,107.164154053,110.822265625,111.795936584,105.397979736,112.500984192,496,110.56
101.791488647,97.8024368286,91.6682357788,102.498718262,93.9732131958,108.768821716,104.80241394,103.07283783,105.251159668,105.625205994,101.326400757,97.8290405273,103.728981018,101.757102966,100.8985672,97.9462127686,94.5257644653,108.715629578,99.4243927002,97.3156356812,100.288024902,99.318862915,99.0540618896,105.162513733,100.253234863,105.778541565,106.122718811,104.667442322,104.175735474,95.9758605957,6925,97.93
