keras_MSE2_relu1,keras_MSE2_relu2,keras_MSE2_relu3,keras_MSE2_relu4,keras_MSE2_relu5,keras_MSE2_relu6,keras_MSE2_relu7,keras_MSE2_relu8,keras_MSE2_relu9,keras_MSE2_relu10,keras_MSE2_relu11,keras_MSE2_relu12,keras_MSE2_relu13,keras_MSE2_relu14,keras_MSE2_relu15,keras_MSE2_relu16,keras_MSE2_relu17,keras_MSE2_relu18,keras_MSE2_relu19,keras_MSE2_relu20,keras_MSE2_relu21,keras_MSE2_relu22,keras_MSE2_relu23,keras_MSE2_relu24,keras_MSE2_relu25,keras_MSE2_relu26,keras_MSE2_relu27,keras_MSE2_relu28,keras_MSE2_relu29,ID,y
104.698204041,108.683898926,107.790473938,100.947799683,105.295631409,105.046142578,103.160461426,106.08996582,113.425415039,106.258491516,110.145011902,104.235572815,103.28326416,94.4107513428,102.722114563,109.706176758,102.661811829,108.542816162,97.9661026001,108.449440002,106.502868652,100.931648254,98.9089279175,106.130355835,103.770484924,107.240852356,111.59223175,100.092445374,102.293632507,5630,100.05
96.3149490356,97.8858718872,94.355506897,93.7385635376,92.1269454956,94.3806915283,92.8297424316,92.8128204346,98.6926040649,96.7153167725,96.1651916504,90.2778778076,94.1772155762,90.5817718506,92.1736450195,91.895652771,96.4837341309,96.9474639893,90.8481674194,93.5758209229,96.0554351807,93.8975906372,100.464103699,95.4753952026,96.2420043945,89.7107696533,92.8562088013,94.4225006104,95.7119750977,4797,89.72
92.2340316772,90.1565704346,94.7410354614,94.0270309448,88.8456420898,90.4465560913,92.6862487793,104.413825989,92.2220687866,94.0829544067,94.8809890747,93.8643188477,92.0111694336,94.474571228,96.597114563,92.2482452393,93.707611084,93.2678985596,91.2081375122,94.0199356079,95.3496856689,90.7500991821,93.4903717041,103.628395081,93.8821716309,98.8910598755,100.813713074,87.998916626,99.6851119995,5168,100.74
112.331840515,111.891860962,107.070465088,110.396408081,113.682891846,106.161254883,114.045455933,105.938285828,113.920028687,117.566070557,113.892616272,117.043128967,111.727371216,116.089248657,121.406707764,112.854446411,111.115684509,108.878364563,117.819618225,110.387672424,112.463600159,108.741600037,115.631698608,115.935722351,103.160400391,114.113220215,112.29788208,117.216262817,110.477752686,1098,107.61
92.0115203857,92.6700592041,96.5763397217,92.6727600098,89.6237182617,87.6353607178,91.4853439331,89.3430328369,93.3596801758,92.9889831543,92.9781188965,91.9514083862,93.8614120483,90.9694366455,93.0507659912,88.8383483887,92.4981765747,91.3319091797,88.5934753418,91.3658294678,93.2336654663,89.5566558838,88.9502868652,94.0416641235,93.0848083496,92.4409484863,89.8287200928,89.988861084,92.3233337402,4350,93.95
96.2296981812,96.531539917,95.4432373047,95.0604019165,98.5772171021,95.3754806519,95.5167160034,91.2465362549,91.4888534546,87.8690948486,92.2419891357,88.6040115356,87.8324737549,92.5255661011,89.0714492798,89.8381195068,93.5513839722,91.254776001,92.008354187,93.6748046875,95.3229675293,92.9943237305,94.5169143677,93.6052780151,93.2836608887,93.286239624,94.790802002,93.2559814453,94.0263290405,2552,108.19
93.9924240112,94.0714111328,94.5564041138,94.3158874512,86.311378479,90.0421066284,93.1243057251,98.2865982056,95.6888122559,92.4274978638,92.3336334229,89.2485351562,88.243019104,91.7152557373,92.2765274048,92.0499572754,95.5801544189,100.254478455,91.4869689941,97.0699234009,93.3432159424,93.3182525635,90.318397522,93.1489028931,90.6336669922,92.8170394897,91.0284729004,92.6494979858,95.5797958374,7895,92.8
98.2913360596,92.7291183472,92.0809326172,98.57447052,96.2494506836,100.15184021,94.2990646362,107.226776123,98.0143585205,89.7104873657,96.0883255005,95.2301940918,96.4423522949,98.3287658691,98.8109130859,102.952301025,97.1017913818,101.910247803,92.1504135132,96.181678772,101.198799133,96.5377960205,103.554351807,94.2463912964,92.5723953247,93.0664901733,104.739067078,90.4562225342,101.764251709,7759,105.28
107.300804138,100.661224365,114.318374634,99.3744506836,108.414169312,103.236083984,109.529769897,107.224777222,110.81048584,100.570175171,107.535003662,107.935401917,104.556381226,100.606376648,100.919548035,108.542678833,109.434234619,106.943534851,112.953460693,104.48740387,103.395515442,102.983039856,105.459281921,112.857505798,111.620483398,105.21144104,104.521949768,101.685249329,114.200897217,5571,106.32
94.5752944946,91.914642334,96.8886947632,95.3715896606,93.3057861328,92.3741989136,93.6290130615,98.7673339844,96.7193527222,94.6669006348,93.7637939453,91.80493927,90.7995910645,88.4046173096,94.1818618774,93.9115829468,96.5818328857,91.6424255371,92.2284851074,90.8569717407,95.9771575928,89.6936264038,97.2734527588,93.6366043091,94.3304748535,93.6201705933,94.1244430542,94.795249939,91.3952178955,2267,88.62
91.420715332,100.135757446,93.0222167969,92.6748428345,91.8014373779,93.0065612793,92.1791610718,94.7774429321,90.9148254395,90.1527481079,95.8026885986,90.6968536377,92.1967544556,94.1474761963,96.845413208,92.2337875366,97.5029296875,93.8614730835,95.5736312866,92.4719619751,93.2444915771,94.9894485474,91.3280258179,95.6471557617,91.6672210693,95.4965591431,92.9293060303,94.0254364014,95.4171981812,7165,91.39
92.5125732422,93.5852127075,94.4244537354,90.8854293823,90.6818084717,86.4044036865,87.8862075806,90.8939056396,88.5602722168,91.7070007324,90.8005065918,91.744758606,87.2082519531,93.3226394653,91.225227356,89.9462432861,91.4091567993,90.2341003418,90.7208938599,86.1614379883,92.3433456421,88.1044540405,92.7993240356,87.9631652832,90.8220596313,91.8591003418,90.7636871338,87.2108306885,92.7837905884,837,94.14
91.7934341431,92.4435882568,94.7047424316,94.0046157837,94.2582626343,94.4970855713,92.4438781738,92.9825668335,98.1644897461,91.6829299927,94.9174118042,92.0693435669,93.0447616577,94.1030883789,92.1103973389,93.0247116089,97.3628845215,94.0141906738,93.9138793945,92.5983505249,92.9631500244,94.2708053589,95.1142120361,93.425819397,92.704788208,90.2480010986,90.6417694092,94.3260803223,96.9476470947,1362,91.35
102.341621399,105.425888062,102.294929504,104.651596069,103.540252686,99.6648330688,104.451278687,103.152610779,104.81602478,102.41708374,105.338867188,101.309539795,106.956710815,102.251876831,109.334495544,106.67035675,104.676322937,105.278892517,102.844734192,101.209365845,99.8790206909,107.559005737,98.5526580811,107.050216675,103.836265564,106.901184082,105.049659729,95.7511978149,102.630630493,1849,99.0
92.6660385132,93.4579238892,85.0574417114,91.7060394287,91.7024383545,87.4141464233,89.0330200195,91.9967041016,94.766998291,91.0944824219,93.0310821533,91.0918426514,92.2566833496,96.7164001465,96.7096786499,95.6241912842,93.7144012451,94.3179473877,92.6052322388,96.7373123169,94.6942901611,97.0653305054,88.4684753418,96.575881958,92.908782959,95.3504562378,91.9975128174,89.1597442627,93.9060211182,2184,92.33
95.3405303955,92.2185516357,92.9992523193,92.9114761353,94.0863418579,94.1569671631,90.83568573,88.4564285278,92.1084976196,85.0686950684,90.4783096313,88.8117904663,92.9670257568,90.9954910278,94.2123260498,92.1693115234,95.0108261108,91.4375610352,92.519317627,91.7933654785,94.2527618408,88.755279541,88.5180130005,87.3225097656,94.7045898438,93.3979949951,96.3653564453,95.1292114258,92.0835800171,6050,90.22
116.948005676,122.995635986,115.110565186,116.477851868,114.504119873,111.173805237,116.948265076,114.582298279,113.084762573,121.523674011,114.143165588,111.308555603,114.244659424,118.654182434,119.380340576,119.810668945,117.144393921,116.557243347,125.760314941,124.944618225,113.779403687,115.181106567,118.832717896,116.604866028,114.855903625,121.792610168,120.448493958,112.840026855,128.044158936,5546,125.25
103.099807739,102.512413025,102.158599854,96.761680603,103.351623535,98.3496780396,101.90083313,109.8335495,106.509292603,104.976028442,107.686134338,104.974784851,101.135948181,98.0437545776,104.956825256,99.9013824463,108.752326965,108.463417053,99.0693283081,103.046112061,101.071723938,107.038589478,100.486083984,100.915809631,102.824699402,103.997779846,104.484458923,98.9704589844,108.249176025,2181,119.08
93.2123184204,95.494102478,95.2098922729,94.1555328369,100.333328247,98.5963516235,97.7509384155,101.937049866,98.4840240479,92.8932800293,94.9604034424,94.0544586182,95.4939727783,96.5554199219,92.955619812,95.0146026611,99.3514709473,94.8404693604,91.1915817261,92.6172637939,93.4502716064,93.9840621948,91.5819778442,93.0052871704,94.3481521606,93.2266616821,93.9368209839,93.9233169556,97.6430969238,4133,91.52
90.9742584229,91.5738067627,89.3455886841,93.9006347656,91.529876709,92.8691329956,89.5585784912,94.5578460693,90.3543777466,95.7046585083,95.1880569458,92.651008606,91.7487030029,95.3762969971,97.9368667603,85.6525421143,92.2538528442,91.0999603271,92.2710113525,100.331130981,95.7121505737,92.3812484741,90.3592681885,97.8970413208,96.6668701172,96.6673431396,92.8478240967,95.4783096313,89.8996276855,4309,92.31
114.095962524,114.733512878,109.449455261,106.225280762,116.335105896,123.72038269,111.26763916,111.592140198,120.78881073,116.537651062,117.150733948,113.374938965,109.320487976,105.563316345,113.033073425,119.274177551,114.002075195,113.22479248,117.304222107,111.314849854,110.481300354,112.510597229,112.060409546,120.491188049,116.850875854,114.247970581,120.490966797,111.192329407,115.08732605,8371,131.98
111.231239319,102.64175415,107.001861572,105.857261658,109.536697388,110.671653748,108.498710632,104.156211853,111.502609253,108.601928711,113.837913513,112.60949707,101.844284058,108.664604187,109.562210083,112.781616211,103.241500854,114.667144775,113.362838745,109.697044373,105.59059906,103.977638245,109.868186951,119.716300964,104.782691956,107.359565735,107.89881897,101.453201294,109.76071167,145,111.74
109.52040863,112.591308594,114.717002869,111.647453308,109.21231842,113.52671814,113.499778748,108.278694153,111.132911682,110.726486206,114.928413391,114.320899963,115.556060791,110.668067932,114.647140503,109.631362915,107.504226685,118.183280945,113.507141113,106.829421997,108.533988953,109.533508301,108.020767212,114.429275513,102.509475708,113.188659668,112.150138855,105.860671997,109.831504822,6563,106.41
93.322807312,94.6252059937,93.5693969727,91.8247451782,93.1605834961,92.526184082,92.078414917,97.306427002,93.3001174927,91.53125,89.4593429565,88.8717727661,93.6725769043,97.1289596558,91.1005706787,90.2418670654,96.1488876343,88.4432373047,91.189125061,87.3651809692,92.7229995728,88.9660110474,89.1130905151,92.8302459717,90.9776535034,91.3145751953,92.8126602173,93.2423019409,94.5036849976,6270,88.73
112.947395325,106.801055908,110.109321594,110.961395264,112.050765991,111.075622559,110.329071045,106.125061035,113.837905884,114.272468567,113.958328247,116.90422821,113.619880676,107.926071167,116.806159973,116.933349609,110.765991211,114.616546631,120.65776825,111.263900757,107.560050964,119.692955017,113.639793396,116.446182251,105.72530365,110.577468872,115.256332397,110.151901245,107.128547668,3375,107.69
94.5547866821,98.4437713623,94.4848022461,95.8639678955,99.6683273315,94.9017028809,93.4560546875,87.9481277466,96.252784729,94.0262985229,95.1801300049,93.6721878052,95.4720611572,101.350090027,96.6859970093,94.7620162964,93.8153915405,100.923522949,93.9335174561,91.4335098267,97.9304733276,92.3186569214,97.0653533936,92.9957580566,87.2138824463,99.8081359863,99.2488708496,90.1564254761,93.6166915894,2532,93.93
114.470504761,109.464523315,114.098907471,109.429847717,104.608757019,115.964660645,113.151687622,110.527404785,117.229621887,112.596984863,103.808258057,112.850204468,106.620391846,111.820755005,103.385215759,114.671821594,108.647598267,109.068786621,109.160896301,114.201118469,106.817604065,106.067672729,109.498771667,110.830978394,101.520950317,105.711845398,111.079948425,105.381080627,110.099967957,8322,105.1
91.0704040527,98.8399581909,95.4506607056,94.1426925659,93.0855178833,95.0007095337,97.212562561,95.797668457,95.6202926636,97.1275939941,97.0266265869,90.4014434814,93.4693450928,94.9832382202,93.8104705811,93.0029525757,98.4842453003,98.133972168,96.8043746948,104.468338013,98.6764755249,95.9092788696,92.2272033691,92.6006240845,93.2038879395,92.9963684082,94.048576355,97.4914703369,90.3801574707,912,87.65
111.275215149,111.702049255,117.634552002,105.565742493,110.715629578,113.494522095,109.112663269,113.68976593,111.377983093,113.699432373,112.140060425,110.115699768,113.050773621,108.834037781,109.04561615,107.453895569,110.82183075,115.725128174,114.626083374,108.543289185,110.796005249,113.706825256,113.610626221,113.176811218,102.654632568,105.607635498,114.082435608,104.096199036,112.281036377,6633,116.93
89.9437026978,94.3081512451,94.182220459,92.7421417236,98.351348877,97.3163528442,93.592666626,95.5768508911,94.7490081787,98.1958465576,92.4127655029,100.500953674,92.7360839844,88.9752197266,96.5008850098,92.2959594727,92.2808990479,92.6357421875,91.269859314,96.0682144165,91.2504272461,95.112663269,96.2529296875,89.3056793213,91.9233703613,91.1586761475,97.3747711182,97.6838531494,93.8851776123,588,87.25
89.9998779297,96.4077682495,86.8048095703,93.8303146362,94.7448196411,93.1345367432,94.1412506104,102.264297485,94.2424163818,95.2939834595,93.7419052124,98.2419433594,92.7468948364,91.9346618652,94.2957458496,91.5438232422,103.222953796,99.2560501099,94.1432571411,103.224128723,93.7646179199,99.238494873,89.8916854858,92.491394043,89.7913970947,99.3584060669,101.610275269,91.1463088989,93.3919448853,2437,90.25
103.558830261,103.997741699,104.311798096,103.439254761,104.373977661,101.321472168,99.2573623657,105.446556091,97.9022598267,99.2260360718,103.303077698,98.3442153931,107.244720459,100.75012207,99.661567688,108.152442932,97.5627670288,108.871833801,98.3564682007,96.3503646851,104.296562195,106.456420898,106.557357788,101.590011597,106.59778595,107.53225708,104.248313904,96.704826355,102.402366638,6546,121.11
94.5003051758,97.510269165,95.7016296387,96.6376342773,88.6371765137,91.8501358032,92.3558807373,94.5959014893,90.099571228,91.9752578735,94.8353500366,90.5767059326,91.208366394,93.4283676147,93.7551422119,92.2339782715,92.5596618652,92.4312591553,90.4110870361,86.5107116699,97.2724533081,88.8176879883,92.2855911255,90.4585876465,87.8038482666,96.1585540771,97.1870498657,94.9426651001,98.170539856,6425,91.94
103.28717041,99.2835006714,103.196937561,102.989814758,102.671142578,105.318367004,103.134819031,101.378791809,98.3656768799,106.107177734,102.699752808,103.644798279,98.5758590698,102.277412415,109.938827515,108.584396362,101.824859619,101.454116821,103.911697388,97.3326263428,101.046875,97.5281982422,102.308166504,108.659698486,109.637626648,104.306747437,103.901321411,104.999359131,100.723861694,4279,100.25
100.430740356,108.197814941,107.537155151,108.143615723,103.571861267,107.919830322,108.912658691,111.64491272,104.209709167,107.539291382,106.235778809,103.085517883,105.864021301,113.604270935,108.547233582,109.858139038,104.24886322,106.198524475,103.31427002,102.061233521,100.2734375,100.237228394,93.8427963257,106.67906189,101.993103027,107.514442444,101.853019714,106.623573303,100.327018738,1470,99.15
93.0559844971,91.6812133789,98.1376190186,92.3384399414,93.4848861694,93.4410705566,93.066986084,94.8646316528,93.5477142334,88.3184127808,91.71534729,87.6226577759,83.4581298828,91.2844467163,91.6033248901,93.4984130859,95.4607696533,96.9915008545,94.358505249,87.5668945312,94.8251419067,86.2258529663,90.1591720581,89.975227356,91.0131912231,90.7088165283,92.6668701172,90.0828857422,94.5084228516,3767,87.4
104.550598145,111.814704895,111.200126648,102.93397522,109.283447266,109.063598633,101.609588623,105.28339386,109.49571991,107.431060791,113.755828857,105.932144165,111.579612732,113.694282532,112.468849182,104.435287476,100.269378662,113.860420227,106.024215698,103.052406311,106.77696991,115.050811768,105.243721008,106.343238831,113.220916748,103.379463196,113.150146484,103.079460144,105.948165894,7980,142.46
94.2547988892,94.5587463379,89.7083053589,92.4915847778,93.9839553833,96.1236419678,90.8989562988,98.7945632935,93.5518798828,95.2477722168,95.7263717651,91.1534881592,92.6264266968,93.1270217896,92.5649871826,88.0437164307,93.3182754517,94.1117858887,92.1186828613,94.3903274536,91.8823013306,95.2581787109,89.2364273071,93.88697052,91.1268768311,91.8866195679,97.0966339111,94.6606445312,89.9412078857,2199,94.55
97.7902832031,97.3387908936,100.118118286,99.3532333374,98.2890548706,105.029327393,95.0258102417,105.487442017,96.8807678223,103.678161621,99.4197311401,91.2794876099,92.2054367065,91.7903137207,93.2319946289,95.1795959473,101.886436462,103.315788269,95.3119277954,105.950500488,96.0073242188,99.1017913818,98.7221221924,90.875,95.8410339355,98.5187530518,110.583473206,102.948783875,95.542388916,5249,93.02
