keras_r20,keras_r21,keras_r22,keras_r23,keras_r24,keras_r25,keras_r26,keras_r27,keras_r28,keras_r29,ID,y
79.0864639282,78.397819519,77.4372940063,78.2918930054,78.8053283691,78.5530319214,78.180519104,77.7706680298,78.3323745728,78.3351898193,6365,80.82
93.6464157104,92.6779174805,92.9567108154,94.8682174683,92.4788208008,94.0222320557,96.5156707764,92.6502609253,95.3069534302,92.8517227173,8105,95.5
92.3713302612,92.3918914795,92.8934326172,91.7771148682,92.4564361572,92.1174850464,92.3234558105,91.963394165,92.142036438,91.8397750854,7820,85.59
112.109962463,112.425239563,112.010894775,112.135238647,112.229698181,112.350662231,112.412719727,112.193351746,112.071174622,111.90713501,86,117.31
92.6153945923,92.6679992676,92.8791046143,92.3535690308,91.8624725342,92.2210922241,92.8225250244,92.6495285034,92.6807937622,92.79246521,7875,90.49
112.337188721,112.544273376,112.210777283,112.291748047,112.123947144,112.301231384,112.349189758,106.853927612,111.039550781,112.00541687,4835,105.13
92.8013458252,92.8513183594,93.0766220093,91.7912979126,92.8620758057,92.2222061157,92.0189208984,92.5193862915,91.0367279053,92.8136825562,2088,93.96
93.1161727905,92.9749069214,93.0752487183,91.7818527222,96.6118774414,92.1923980713,92.4775695801,96.1293106079,92.0561065674,94.7460403442,3305,93.76
96.444694519,92.7393341064,93.6157455444,92.5682067871,93.1680984497,92.64868927,92.4210281372,96.169593811,92.6118087769,97.2338256836,4315,95.01
112.583473206,112.363510132,112.43699646,112.271537781,111.100341797,112.33896637,111.715705872,112.24382782,112.068382263,112.661338806,597,108.43
92.7909393311,92.4926223755,98.0114974976,92.5463027954,93.1278076172,98.3332138062,96.5438613892,92.9597473145,94.0121917725,92.4937133789,8197,88.65
92.4507904053,92.4256668091,92.1834259033,91.8580627441,92.4342727661,91.6062316895,91.3327865601,92.6174621582,92.4873428345,92.7866439819,7560,90.46
94.3395309448,92.7145614624,92.6660461426,95.6269378662,92.5094985962,92.796005249,92.3249053955,92.6165161133,93.0329666138,95.9652938843,835,92.2
102.633003235,103.19418335,101.506561279,102.586471558,102.467849731,102.689025879,102.950431824,99.5252914429,101.959777832,104.121780396,897,119.99
94.6139755249,92.4157333374,95.786567688,96.600982666,96.3876571655,95.7763290405,95.8527603149,96.7577285767,92.5322265625,92.8027572632,2255,90.57
112.342826843,112.372886658,112.70640564,112.293701172,112.229469299,112.357833862,111.982505798,111.98789978,112.097587585,112.012680054,5722,122.66
112.498931885,112.206680298,112.109680176,112.286361694,112.198707581,112.298957825,112.40423584,112.227264404,112.069450378,112.385864258,7410,103.93
92.3179168701,92.6034240723,91.3096847534,92.8516464233,92.4606399536,92.2489089966,92.3343048096,92.3298034668,92.0929412842,91.8410186768,6576,90.64
93.2031173706,92.9116287231,94.4726333618,92.4318237305,94.2680740356,96.8185043335,96.1016082764,92.6280059814,92.8154373169,93.1901702881,553,99.05
112.683395386,111.974212646,112.706817627,112.483581543,112.22618103,112.301338196,112.162948608,111.988441467,112.716545105,112.656471252,5728,113.99
102.032653809,102.15763855,101.500740051,103.224494934,102.500205994,103.133964539,101.185348511,102.007087708,101.888656616,101.808349609,1623,110.58
95.7369918823,91.6472702026,92.2484817505,92.8541259766,91.922958374,92.6030960083,91.5155944824,93.7923355103,92.5548248291,92.7884597778,2566,94.09
100.210823059,103.015808105,101.984588623,102.300460815,101.792976379,102.485404968,100.751174927,101.893600464,100.600708008,98.1329650879,7921,110.93
92.8266220093,95.9200973511,92.9818572998,91.8344650269,92.9207992554,92.9524917603,92.9749526978,96.6494674683,92.7951431274,93.2670135498,7620,88.63
93.1371307373,92.4197235107,93.1684265137,92.0785064697,94.6504669189,92.6455154419,92.2704849243,92.7118148804,91.9770965576,92.780166626,6055,90.62
92.5414199829,93.0675048828,93.0985336304,93.3172454834,92.1516952515,93.4208602905,95.3849716187,92.6527175903,92.4623260498,92.5513839722,4386,90.43
112.689712524,111.963569641,112.701065063,112.623855591,112.48752594,112.337844849,111.978675842,111.986312866,112.607971191,112.38999939,5116,106.47
93.1157531738,92.6889648438,93.0703735352,92.3421554565,92.3489456177,91.3379364014,93.0145950317,91.9629745483,94.0488052368,91.8931655884,4180,88.99
93.1918029785,92.6631393433,92.6118011475,92.7267532349,92.4425354004,93.5520248413,91.1604003906,92.6486663818,92.5093765259,93.1326980591,3837,87.17
92.5835952759,92.4990310669,92.7459182739,96.7299880981,97.5873565674,96.5060806274,92.5645980835,94.4536209106,93.895072937,92.7848968506,2350,88.57
112.695449829,112.368461609,112.220558167,112.110450745,112.50693512,112.337799072,112.552650452,112.249778748,112.092430115,112.005722046,4311,110.92
107.113311768,103.790145874,106.444061279,103.620140076,102.230384827,107.424942017,107.435134888,103.207519531,105.983177185,106.190803528,1737,97.57
102.149497986,102.20716095,103.101112366,102.031005859,101.835098267,102.284355164,102.21219635,101.938468933,102.187332153,101.365272522,4589,97.07
93.13621521,92.7867584229,93.1980514526,94.649887085,96.3736114502,94.2381744385,94.1221618652,96.7398681641,95.1958312988,93.6608047485,4761,134.81
92.5108032227,96.4970703125,95.4140930176,92.9357299805,92.4255371094,95.036895752,92.3515777588,93.4656524658,92.5171890259,92.790184021,6626,88.61
110.591293335,112.367362976,112.385017395,112.291793823,112.317329407,109.570373535,111.969299316,112.330329895,112.094985962,112.014678955,2177,128.36
93.2356033325,96.548576355,95.9157028198,95.7012557983,93.332862854,93.0492630005,94.6202163696,92.6057510376,95.523979187,92.7885360718,202,98.91
112.116989136,112.551521301,112.121109009,112.132041931,112.433677673,112.33896637,111.713623047,112.065559387,112.608352661,112.109092712,3542,114.35
112.340820312,112.344474792,112.704734802,112.059608459,112.232093811,112.357215881,112.550628662,112.350799561,112.08795166,112.3645401,6734,111.59
112.615913391,111.967880249,112.706459045,112.276283264,112.124717712,111.512695312,112.553413391,112.356536865,112.742835999,112.663063049,5715,109.82
105.993843079,107.004066467,105.041809082,106.993041992,101.877403259,102.676826477,106.04901123,111.227798462,105.489860535,103.989997864,2367,114.12
93.9208602905,92.7138519287,91.9731750488,92.4239959717,92.3717193604,92.1986618042,92.5842819214,92.512802124,90.9292221069,92.8525695801,3417,89.61
105.384925842,106.923904419,109.956710815,111.894973755,106.023956299,102.421546936,105.887954712,102.94354248,102.275367737,106.388145447,6518,100.22
107.070732117,104.320533752,102.727783203,104.99369812,106.26058197,111.173301697,109.510658264,107.262763977,108.044700623,108.017303467,441,115.67
102.394866943,102.705543518,102.385604858,105.482063293,102.644180298,102.58719635,107.461334229,103.273956299,101.952812195,102.464576721,887,104.07
102.208374023,101.984558105,107.291122437,103.428848267,102.004066467,102.105354309,107.054206848,112.341209412,105.436569214,101.983268738,4143,113.28
78.4434509277,78.5318145752,78.6453781128,77.9173049927,78.7847747803,78.7671661377,77.5210342407,79.004196167,78.2771987915,78.6081848145,5235,79.97
102.067329407,105.445419312,103.145469666,102.572822571,101.458190918,101.214553833,104.303222656,99.7678375244,101.187850952,106.337913513,398,98.96
92.5172958374,91.6677932739,92.6982269287,92.5859375,95.808052063,94.3486328125,96.9288024902,92.6478347778,92.4556655884,93.3952560425,790,91.21
112.619667053,112.551757812,112.260543823,112.622055054,112.231437683,111.5131073,111.715797424,112.0626297,112.742736816,112.662658691,200,111.42
92.4738616943,92.3179397583,91.9621658325,91.7982254028,92.7517852783,92.6039810181,92.2637405396,93.7690658569,92.4277191162,92.5195465088,8189,90.84
92.3187789917,92.3347930908,91.9603805542,94.9740600586,92.7931518555,96.7800979614,91.4930801392,92.0718460083,92.2057495117,92.8644790649,5001,90.35
102.807250977,102.632247925,103.162353516,107.429428101,102.957588196,102.623466492,109.472450256,102.129753113,101.962417603,105.422531128,3139,119.3
92.2560119629,92.7722473145,93.0599822998,92.7651748657,91.8867950439,92.8667602539,92.5815811157,92.6122741699,92.1286621094,93.1300964355,7830,84.72
93.1536102295,92.7122497559,95.6770706177,92.4470748901,92.4697036743,92.6084518433,95.3439331055,92.668296814,92.2278366089,92.7919998169,6489,86.86
112.69657135,111.979263306,112.264122009,112.623344421,112.120574951,112.35824585,112.415374756,112.351234436,112.08795166,112.012718201,1610,110.64
95.2925491333,92.6307525635,92.8041229248,94.1740264893,93.6581573486,92.2180328369,96.8178863525,95.3659973145,92.8631286621,92.8658294678,7953,88.75
112.696151733,112.547149658,112.278038025,112.290817261,112.121482849,111.514945984,112.413818359,112.244987488,112.070320129,112.111724854,477,108.46
100.994644165,92.8317871094,93.9281234741,92.3407363892,96.7791976929,97.5178451538,96.1455154419,91.9394454956,92.9426651001,93.9866714478,4238,97.55
92.5188446045,91.667678833,93.0191421509,92.3371810913,91.8482894897,92.6026992798,91.5304794312,91.9711303711,92.7145309448,92.7814254761,2905,90.88
104.793380737,102.143951416,102.377563477,102.026329041,101.822746277,106.615615845,102.111953735,101.5806427,102.000732422,101.781692505,3785,115.83
92.5278396606,92.3161697388,99.3900909424,92.0624237061,97.2584915161,92.8210906982,93.3495864868,92.6141357422,92.4367752075,92.877243042,827,88.99
112.344047546,111.170036316,112.436798096,112.623809814,108.56073761,112.35684967,111.98236084,112.35218811,111.557014465,112.054069519,1322,147.72
112.681114197,108.006744385,112.035179138,112.613479614,112.227844238,112.131111145,111.975563049,112.173309326,111.629501343,112.357978821,8102,106.62
78.5315856934,78.3349761963,78.9472198486,79.1441497803,78.6978149414,78.3327255249,81.1683044434,77.7592163086,78.3343734741,78.7283248901,2453,87.95
92.531867981,92.710723877,93.0614089966,92.8525619507,92.94921875,96.9318389893,91.9738693237,92.6447677612,92.4371109009,92.5198822021,6850,87.12
92.7656402588,92.4737930298,92.055305481,91.8400497437,95.3005752563,92.2947387695,94.0878601074,93.9699401855,92.203956604,93.3548583984,6337,91.97
94.3614501953,92.164855957,92.7179870605,92.0005874634,92.4328689575,93.3751449585,92.3447265625,92.6500167847,92.1609039307,95.0594482422,3049,90.82
92.5166244507,93.5161514282,92.7127609253,94.2902832031,96.6161499023,96.1950378418,92.7704544067,96.58543396,92.6142272949,93.1360778809,2011,88.96
93.1120910645,92.6943054199,93.1567611694,93.4158325195,92.3933105469,92.480796814,92.6267166138,92.6253128052,92.4365234375,92.7887115479,5907,93.97
96.0036621094,92.7435455322,93.0635681152,92.6995315552,92.4591598511,92.4287872314,96.8733978271,95.951751709,93.4181365967,92.5467681885,737,89.23
92.5312805176,92.7005844116,93.0800704956,91.7812728882,92.3747406006,92.6031417847,92.4992599487,92.6331253052,92.4501800537,92.7943954468,6257,97.75
92.8094940186,95.9458770752,93.1439590454,92.4719924927,92.3346099854,92.9197311401,93.0973052979,92.0073852539,94.2990264893,96.1764602661,4897,113.67
112.34412384,112.550941467,112.7059021,112.293319702,112.48223114,112.300994873,112.164466858,111.990486145,112.745330811,112.367240906,2733,111.41
93.4374542236,96.9628448486,92.2764053345,95.9780044556,93.7152633667,96.8294296265,96.5020141602,95.5286865234,93.2749557495,93.7319488525,4962,131.69
92.5189666748,92.7293701172,93.0737380981,92.5161590576,92.4702682495,94.6426544189,92.6789169312,96.0617675781,92.5075073242,92.5367584229,4130,100.09
106.961875916,105.494247437,106.439704895,103.251335144,105.626350403,106.434593201,102.56211853,103.545341492,101.924430847,102.522628784,8192,100.04
78.5007858276,78.530166626,78.941986084,77.9250106812,77.7039794922,79.725692749,77.508140564,77.8514938354,78.551109314,78.4329681396,7493,77.5
79.0850982666,78.1554107666,78.8298568726,79.1423034668,78.7090988159,79.7521820068,80.8763504028,77.8539352417,78.5536727905,79.4892578125,1635,78.4
93.6826248169,92.4369812012,96.0005645752,96.6452102661,96.1217803955,93.004737854,92.1019287109,92.7061233521,93.0131759644,92.803024292,4382,88.12
92.526550293,91.6794509888,93.1243286133,92.7918701172,92.8509597778,91.6779708862,92.6594314575,92.6613845825,92.3416748047,92.5322570801,2362,88.92
112.344238281,112.550994873,112.705711365,112.495788574,112.488098145,112.339630127,112.413520813,112.065750122,111.556411743,112.388473511,1418,112.78
92.7966308594,92.4865341187,92.6248703003,91.8450012207,91.9386825562,90.3415985107,92.5941390991,91.9035568237,92.5003509521,91.9150085449,5263,128.37
92.8205337524,92.6811752319,92.8860015869,91.811340332,92.5304641724,92.6900558472,95.5755996704,92.2021789551,92.2445144653,93.1516342163,1531,103.59
96.8572540283,92.715133667,92.4992904663,95.1047286987,94.0161132812,92.6334686279,92.6253890991,92.8546218872,94.3918304443,92.7908248901,2247,88.8
93.5703201294,92.9082107544,93.7992248535,92.3421401978,92.470489502,92.452041626,95.4554824829,95.0489654541,92.1415023804,92.5263214111,6034,98.59
96.8765258789,96.164604187,95.6232299805,97.1130599976,93.8728256226,95.8867797852,96.8017044067,94.5634994507,94.9529876709,97.3019561768,7073,92.19
112.056602478,111.974411011,112.128341675,112.291557312,112.489570618,111.515991211,112.41494751,112.252616882,112.649711609,112.110374451,5952,114.21
112.344169617,111.942558289,111.97164917,112.613937378,109.531867981,112.122932434,106.662818909,112.338394165,112.046432495,112.357017517,2442,115.22
96.9787979126,92.3248214722,92.6864929199,91.8566589355,92.3249130249,92.6220321655,92.3179626465,95.2161941528,92.5119857788,92.7808990479,2643,92.3
93.0063095093,91.827545166,95.7141265869,93.0891418457,92.9539718628,92.6006851196,95.5075302124,92.6489868164,92.1511535645,92.5237808228,1032,90.46
112.314407349,112.437141418,112.702194214,112.492073059,112.227142334,112.272880554,112.161308289,112.24168396,112.069374084,112.377967834,747,110.35
112.112373352,112.457473755,112.12512207,112.134765625,112.227859497,112.298561096,111.714073181,112.246574402,112.071121216,112.112579346,4698,112.25
93.145942688,93.2802505493,92.8199386597,97.0151596069,97.3825683594,99.2190246582,96.7181243896,94.3049850464,96.819229126,93.538444519,4850,98.56
92.5585174561,91.6997909546,93.0657653809,92.361038208,96.8844299316,92.1955184937,91.9807281494,92.8185119629,93.7618103027,92.7878799438,3918,97.96
102.683387756,106.694892883,106.290786743,105.962654114,102.74911499,104.005393982,104.838134766,102.437568665,103.493499756,102.209312439,3103,111.15
112.341468811,112.362098694,112.123680115,109.943145752,112.384742737,112.135223389,111.714004517,112.337104797,112.097511292,112.389823914,2479,122.51
92.759185791,92.6794052124,93.0552444458,92.329826355,92.4474487305,92.2423477173,92.3463821411,91.9921188354,92.0130844116,91.8403778076,4305,87.53
92.5378952026,97.6273880005,92.0381851196,92.7517929077,96.6691970825,92.4140014648,91.0473403931,92.670501709,92.0047836304,97.4627380371,1421,87.65
92.3526077271,92.4227600098,92.6388626099,92.8160171509,92.4278182983,92.2534866333,92.4030456543,91.9436340332,92.4211044312,92.7903060913,6646,87.46
96.2434616089,92.9035568237,95.7026672363,93.1099472046,97.4432678223,93.1318435669,94.3415222168,92.6372833252,96.9275512695,92.9260864258,5686,85.63
93.8207626343,92.6911392212,92.4079971313,96.9084625244,95.0341873169,96.9223937988,92.598449707,93.5999984741,96.4483184814,97.5195465088,7681,92.25
92.456237793,92.3833389282,91.3396911621,91.8208618164,96.178024292,90.3949584961,92.5721511841,91.9756698608,90.8622817993,91.8538131714,650,89.05
92.928276062,94.1048431396,96.1029510498,92.5224838257,92.4169540405,96.0375213623,96.774559021,96.7236099243,94.2007369995,93.2161407471,667,88.69
93.1058959961,92.3289031982,92.5137405396,91.7460861206,91.8875579834,90.2394866943,91.9666519165,92.6184768677,90.9452438354,92.7674407959,7507,87.8
92.5130996704,92.7128982544,91.2983322144,97.1038131714,96.4067993164,92.6820144653,92.8692779541,92.9534378052,92.483833313,92.5199584961,2511,152.32
112.694999695,111.970657349,112.705833435,112.135528564,112.500923157,112.301147461,111.977096558,111.991081238,112.745147705,112.388938904,4785,114.58
