keras_MAE3_lg_relu1,keras_MAE3_lg_relu2,keras_MAE3_lg_relu3,keras_MAE3_lg_relu4,keras_MAE3_lg_relu5,keras_MAE3_lg_relu6,keras_MAE3_lg_relu7,keras_MAE3_lg_relu8,keras_MAE3_lg_relu9,keras_MAE3_lg_relu10,keras_MAE3_lg_relu11,keras_MAE3_lg_relu12,keras_MAE3_lg_relu13,keras_MAE3_lg_relu14,keras_MAE3_lg_relu15,keras_MAE3_lg_relu16,keras_MAE3_lg_relu17,keras_MAE3_lg_relu18,keras_MAE3_lg_relu19,keras_MAE3_lg_relu21,keras_MAE3_lg_relu22,keras_MAE3_lg_relu23,keras_MAE3_lg_relu24,keras_MAE3_lg_relu25,keras_MAE3_lg_relu26,keras_MAE3_lg_relu27,keras_MAE3_lg_relu28,keras_MAE3_lg_relu29,keras_MAE3_lg_relu30,keras_MAE3_lg_relu31,keras_MAE3_lg_relu32,keras_MAE3_lg_relu33,keras_MAE3_lg_relu34,keras_MAE3_lg_relu35,keras_MAE3_lg_relu36,keras_MAE3_lg_relu37,keras_MAE3_lg_relu38,keras_MAE3_lg_relu39,ID,y
115.522010803,118.462844849,118.232009888,118.640525818,108.420387268,121.029167175,119.6016922,129.368148804,118.601577759,123.13848114,120.721260071,118.779075623,130.308380127,123.253723145,120.310142517,114.240310669,114.053009033,121.179748535,119.544586182,117.037246704,124.02784729,115.074951172,108.913200378,112.297470093,115.890808105,110.252616882,116.517837524,114.88722229,125.511383057,118.647888184,122.839302063,114.953781128,118.329216003,117.048683167,106.715576172,120.422538757,113.096252441,119.918983459,7428,116.68
104.154953003,109.954444885,108.364212036,115.883049011,102.687149048,118.741653442,113.052360535,117.068214417,113.767784119,101.734046936,108.304023743,112.207504272,113.968200684,106.08769989,102.242935181,105.999099731,102.327560425,113.340393066,108.679489136,107.521087646,110.147781372,105.852905273,106.968429565,111.451644897,122.235282898,115.870773315,106.812988281,113.118293762,113.632835388,113.212722778,107.893188477,105.99822998,103.364723206,107.387184143,108.108230591,114.264892578,114.157302856,122.333770752,7429,104.57
113.744491577,101.367271423,106.880851746,105.527633667,110.70488739,100.341773987,112.106521606,110.399009705,107.863990784,105.380767822,108.179718018,110.343933105,104.369018555,103.850006104,104.29977417,110.883712769,106.487747192,109.528152466,106.89704895,113.309288025,101.461700439,102.083427429,102.217178345,112.209777832,123.617752075,105.125198364,99.5043487549,103.405700684,112.151893616,107.713043213,101.813156128,99.0939254761,104.38306427,107.129043579,109.140884399,117.782218933,101.964187622,110.576370239,7431,100.33
90.7678375244,87.5260314941,98.0439376831,98.8470306396,92.8486480713,99.7966995239,93.1831665039,95.8205718994,89.7043762207,100.829360962,94.5838928223,100.13899231,95.8385162354,94.2335891724,95.2279205322,91.5459289551,94.1293029785,93.7610626221,91.2814865112,93.0099334717,91.1859970093,96.9616088867,89.013961792,91.8733062744,96.798324585,84.4115219116,93.0873718262,94.8404083252,92.4691467285,94.5360107422,94.0818252563,95.9661102295,86.6928482056,97.0060348511,91.4212799072,96.1620788574,91.9602279663,92.9669799805,7435,84.8
88.0261154175,98.9393615723,92.9790496826,93.923324585,89.6375274658,92.8260192871,91.117515564,93.0834197998,94.3795852661,90.6204681396,91.8305740356,96.5663604736,96.8200378418,97.3593292236,88.66746521,85.2870407104,89.3805541992,88.3330764771,91.1422805786,90.7185668945,89.5681915283,90.3840637207,93.1112213135,86.8408966064,96.832321167,91.7513580322,94.4077224731,94.0354309082,92.5873260498,95.7897567749,89.3915252686,91.673324585,92.5154800415,101.319038391,86.0412216187,99.0482635498,99.4324874878,102.576042175,7439,89.35
93.3120422363,89.9997406006,93.8371200562,90.2791595459,89.0221710205,91.9788818359,100.388221741,92.1259613037,87.2859649658,90.3148040771,91.8675842285,88.9515762329,93.3869094849,93.4581222534,90.1494293213,93.5399475098,95.8810882568,97.3452987671,94.8670501709,97.237701416,95.853805542,88.1905517578,87.7806854248,95.2196807861,99.7629852295,87.0907287598,88.7958908081,96.4054107666,92.3542633057,91.4384689331,93.1719894409,86.4489440918,89.4835357666,90.7491531372,103.576766968,98.9611968994,95.917175293,95.7434387207,7443,91.88
92.6296768188,96.6064453125,94.2209625244,94.9669952393,90.0160980225,97.4007873535,88.3435516357,96.8361740112,93.8946838379,94.5579147339,92.704864502,97.7593002319,94.1656646729,94.5414047241,97.2141418457,90.6172485352,91.8932342529,94.6931610107,89.6081237793,94.626121521,91.4950561523,86.0720214844,93.4083938599,85.6898040771,94.6943054199,88.4266204834,91.0324478149,91.9890289307,92.0571594238,90.2435302734,91.5933609009,91.10206604,90.6496200562,90.7281799316,93.7976455688,99.4341812134,91.2264251709,96.6697387695,7444,88.77
83.5767364502,96.0778884888,93.6707229614,98.5903930664,89.7100372314,92.4270477295,97.6844100952,95.3430252075,95.5242462158,91.6383209229,92.5995483398,95.0549316406,103.5391922,91.2208251953,87.6995239258,90.0513916016,88.2865829468,88.9650115967,93.6516418457,90.7828369141,93.0926895142,86.6357116699,93.1832733154,88.4615325928,96.1321563721,92.3253173828,93.6709289551,93.4706954956,90.6223526001,95.5585479736,90.6526565552,90.9732666016,92.7997283936,100.164169312,90.8938751221,92.8562164307,99.4199676514,103.503730774,7447,91.65
89.7419586182,88.2670288086,90.2409057617,89.0677337646,95.0881271362,88.5793304443,100.886054993,91.9846420288,86.5639648438,86.5774841309,87.7342147827,92.1661834717,87.8278045654,89.0293579102,96.0331497192,100.990341187,92.6668548584,94.3112487793,92.39503479,96.7111358643,84.5433044434,90.5498962402,84.4755706787,96.185043335,93.6896209717,84.0336532593,87.7313995361,92.354850769,95.0420379639,91.8216247559,88.6227874756,85.1960449219,98.1198043823,96.0588760376,94.5763397217,99.3579559326,90.4268035889,93.401260376,7449,109.17
110.349380493,114.629493713,110.96421814,110.376342773,116.521995544,114.423210144,112.617080688,116.768409729,113.340888977,112.61139679,113.084144592,117.689659119,116.207954407,110.809654236,115.874969482,105.67326355,108.726272583,110.329086304,110.034095764,111.707015991,108.240013123,113.746986389,112.736282349,107.784500122,102.609725952,107.295845032,108.549980164,101.748397827,108.580314636,107.379875183,107.733093262,108.880264282,110.819206238,111.727745056,113.369018555,118.217338562,107.184402466,114.52457428,7452,111.85
83.1101150513,97.328918457,93.1200408936,92.4013519287,93.9202270508,89.1332244873,90.360748291,92.9207992554,98.647567749,90.7760620117,90.9834594727,88.3864822388,92.7010955811,87.3347396851,88.7101593018,87.903503418,89.4631500244,87.7682495117,90.8634643555,88.2109069824,87.5287704468,86.794090271,92.5281295776,86.7636947632,94.8328857422,91.4952087402,94.5383682251,96.3714447021,92.2528457642,95.3535766602,86.2718200684,91.3774490356,94.8311157227,90.842666626,86.8762207031,96.8352432251,97.6116333008,101.045410156,7453,94.41
89.0687103271,89.5439758301,91.1783905029,87.597076416,92.0845565796,90.8396759033,101.262260437,91.1516876221,91.2125549316,85.0296783447,91.7990264893,91.2017669678,90.1762237549,89.1396331787,103.746353149,99.414855957,93.3941650391,90.0087127686,92.3322143555,102.490707397,92.5357513428,88.9236755371,83.4482498169,96.9976730347,95.6353302002,84.9925308228,86.3460235596,90.4043884277,93.7957611084,91.7616577148,91.0178985596,87.5780334473,91.9290313721,92.42212677,96.3775253296,94.2238616943,89.118057251,96.4070510864,7456,97.34
110.686660767,118.107910156,112.332000732,113.475738525,106.499031067,108.68270874,108.671615601,109.864723206,109.361778259,109.455360413,108.193611145,111.264328003,105.088035583,107.600448608,99.2649993896,101.86806488,104.363922119,110.992118835,107.285713196,106.575767517,105.603500366,108.637023926,105.642929077,105.1508255,103.205169678,104.934288025,103.625793457,101.325210571,104.508972168,98.4376983643,107.718421936,96.9787750244,106.834274292,96.9751586914,112.403739929,102.392570496,99.9815826416,109.859893799,7458,94.53
91.4360046387,96.4982910156,90.2540893555,96.3557281494,89.7561264038,92.8374862671,91.7340621948,96.2777633667,99.4296798706,92.9419250488,90.9372177124,94.5821304321,96.4518356323,95.7915496826,86.3642730713,93.0876617432,95.2274017334,90.3221664429,96.8021850586,89.3571777344,93.5662384033,90.7949066162,94.2843475342,87.3174591064,96.916343689,92.9199066162,95.5433654785,95.4051818848,93.8365783691,91.004737854,92.8206176758,91.501663208,97.1207122803,95.6965332031,94.2579803467,102.769378662,99.4825057983,98.4728546143,7460,90.03
103.989776611,106.996032715,104.377792358,107.379165649,111.110328674,106.88848114,119.832710266,112.985542297,106.386367798,111.308929443,103.012649536,107.826751709,109.894584656,102.195404053,104.147865295,116.407485962,106.502891541,115.717063904,104.835479736,113.170967102,107.476303101,103.310035706,106.42124176,115.899909973,103.330513,107.167449951,106.299209595,106.094985962,106.491722107,111.565261841,109.003044128,110.781677246,105.809158325,111.990264893,114.909423828,113.02015686,111.580879211,117.918991089,7461,105.46
106.820907593,114.850021362,116.143981934,110.57321167,113.880386353,118.530761719,109.289459229,113.360176086,113.273208618,110.857658386,111.399101257,114.467315674,112.855110168,119.387443542,109.533981323,105.342124939,107.661254883,111.436042786,109.425918579,110.449745178,113.240447998,110.672195435,105.51802063,114.259002686,114.196731567,105.625587463,107.231307983,102.45059967,111.538864136,106.983642578,114.493774414,107.46231842,115.690574646,109.341247559,118.761856079,117.374465942,104.74407196,106.72354126,7463,105.65
87.7337799072,91.0998382568,87.1184844971,96.4095611572,87.9246673584,89.9367675781,90.843460083,93.2314147949,97.2841567993,92.3903656006,89.764251709,91.8593444824,97.219367981,92.0219421387,85.7209091187,88.5729064941,86.0586547852,87.5222854614,89.070022583,90.2418746948,91.6289672852,88.7952575684,89.7958221436,86.6290969849,95.2109832764,91.1227722168,87.976600647,94.3191146851,92.2095565796,96.57447052,88.4858169556,93.0710220337,94.5807342529,101.036590576,85.9664611816,95.3759536743,95.406539917,97.4932250977,7468,89.05
90.5394592285,86.6896362305,91.5844421387,92.0067367554,92.9671325684,86.9882354736,101.834342957,91.856842041,86.5855941772,85.4990081787,94.5745544434,90.3335418701,91.6217193604,93.6349334717,96.126663208,101.127380371,96.721282959,93.7987213135,92.7634353638,98.1053161621,93.7035827637,91.2115783691,85.8837661743,96.4540863037,96.7983551025,85.7025527954,88.8874359131,92.6997528076,94.4902191162,91.3672180176,89.8587493896,85.0352630615,92.1731414795,93.4595108032,94.6791229248,98.5891265869,91.8609771729,96.3888702393,7470,87.49
75.6167297363,76.822807312,73.9279251099,77.4429779053,74.6519317627,78.219833374,76.97706604,78.3489990234,78.734161377,78.826675415,77.5740356445,78.0987014771,80.1929931641,78.8471221924,79.887298584,73.3459243774,74.6218719482,77.2241668701,75.8073654175,79.084815979,74.6788787842,76.6035842896,77.4941635132,72.6502761841,79.4999389648,76.9696044922,75.5901641846,75.3704452515,76.8311157227,75.8762893677,73.8030700684,73.7303771973,73.436378479,73.2158813477,76.3893661499,84.028213501,75.7434692383,77.1888885498,7471,84.86
86.3073272705,96.6623306274,95.3166503906,107.73084259,89.2030563354,92.0933227539,89.8491287231,94.8594970703,94.5626373291,92.324005127,89.5888442993,94.1481170654,94.3226623535,95.7741928101,85.3897094727,88.9799346924,89.7082672119,88.4626235962,90.9357757568,87.2067947388,95.4006500244,94.5919494629,91.0880584717,90.5262374878,98.5538482666,93.4258880615,92.408782959,94.1744003296,86.1513061523,92.2004165649,94.5130996704,90.9545135498,91.3919219971,95.6832504272,86.4571380615,95.6776046753,99.6785430908,96.8603668213,7474,91.4
100.672554016,101.112503052,98.0973434448,94.8010864258,101.831939697,98.1545028687,107.356826782,97.4667358398,100.43800354,99.5883483887,102.31036377,101.384803772,97.5827789307,97.3863754272,99.6888275146,102.801872253,102.177116394,108.793563843,100.821273804,104.385177612,97.5098495483,96.7340240479,94.961517334,106.751083374,111.3751297,91.7249145508,93.3401947021,101.365104675,97.6069488525,103.48248291,95.1927490234,97.255531311,101.748565674,101.296844482,105.665313721,115.389160156,98.4462356567,101.42527771,7475,97.02
86.07762146,89.6694641113,92.610458374,91.4683227539,90.2128448486,93.8379440308,89.7159500122,95.321937561,89.9876403809,92.2723388672,91.0110778809,98.0883255005,95.6234893799,92.6547012329,95.4350585938,90.6941680908,92.4557800293,94.7056350708,89.8860778809,92.7744369507,91.0592346191,91.3789291382,90.8425674438,91.0651092529,95.5004119873,85.726272583,89.3667907715,94.6096801758,96.7615661621,91.2651977539,93.6679992676,90.4923019409,89.3854370117,91.2038955688,83.8490524292,99.0601425171,89.6187515259,91.4703521729,7476,92.98
86.7261199951,96.355255127,91.5094528198,95.0662078857,89.7357254028,90.2442474365,92.2897949219,92.9014205933,95.3391571045,91.1795196533,91.0796585083,90.3989562988,101.063049316,86.8470687866,87.5895767212,89.6365661621,87.1051635742,85.4069671631,90.5604400635,89.8104095459,90.0984191895,87.4055099487,90.5900192261,86.3138885498,95.6910247803,91.7256469727,92.77318573,93.3277664185,93.2096710205,90.9619293213,86.4646072388,90.4244155884,96.3559646606,93.4148864746,87.6269454956,96.0333557129,95.6572570801,101.359092712,7477,92.51
92.6887054443,102.479850769,98.1182937622,96.5515670776,99.5885620117,94.7194671631,105.356414795,99.8556671143,98.4052276611,100.692398071,101.544502258,99.2687835693,95.9137268066,95.9605255127,99.5835876465,106.997619629,100.175994873,102.280548096,97.2325744629,104.407012939,95.6142501831,95.8283615112,94.7918243408,100.335548401,107.400039673,91.4829559326,90.8754348755,98.88331604,96.0791778564,101.314529419,92.8225250244,91.8078155518,101.402053833,100.735023499,103.75302124,106.314674377,97.5213317871,101.060668945,7478,97.87
87.9917907715,94.3531646729,94.247505188,97.1740646362,92.9055023193,89.2569122314,96.6705322266,96.0234985352,91.8957824707,96.0242919922,96.699508667,92.569152832,92.7283325195,93.7228088379,96.8650436401,95.2697525024,97.5153656006,91.1124649048,92.7080230713,95.532119751,91.6985168457,88.0611343384,95.4056472778,91.463470459,97.0321044922,89.3054656982,91.8022232056,98.3168563843,90.349319458,96.6479263306,83.424156189,91.9262313843,88.1780853271,88.2922286987,85.371055603,100.283340454,94.6474761963,98.9545135498,7481,89.79
94.7675476074,103.838668823,102.161239624,103.021987915,100.130630493,105.94493866,106.962387085,110.560279846,107.427749634,96.3157730103,101.003097534,101.537704468,111.134246826,101.490219116,100.87575531,95.0286102295,103.950569153,100.689025879,105.265815735,105.103904724,105.209777832,99.6466445923,107.069190979,96.4957733154,106.041412354,105.67250824,99.4944076538,109.425559998,105.074943542,107.523452759,95.6560974121,100.862297058,100.020149231,102.31300354,104.935897827,114.177108765,107.062667847,113.64818573,7482,98.64
94.2981262207,87.8447494507,95.9336624146,89.8561096191,92.151260376,87.8252716064,102.14654541,90.9133148193,89.0470504761,88.670211792,100.487136841,87.7549057007,96.6213760376,92.0615844727,88.7867279053,97.5504608154,92.4555969238,91.8016662598,95.9384002686,95.2682342529,78.8102340698,86.9451751709,85.1757965088,93.8297805786,88.0241394043,85.2853317261,89.6496810913,95.6061935425,95.1676101685,91.8568725586,91.6973571777,85.3892440796,90.3887557983,93.5458526611,97.45362854,98.8156509399,89.6293106079,95.5780410767,7483,94.1
88.3392868042,89.3595809937,91.1549377441,94.062713623,88.0660705566,88.5265045166,90.2484130859,92.9172286987,88.9060821533,95.9916687012,92.4230422974,96.2402954102,96.1115493774,90.9232177734,92.2730026245,89.8144302368,94.4529800415,88.8122711182,89.5054016113,93.7406616211,89.6350402832,88.0186538696,88.3957519531,91.1381530762,96.5164337158,84.736366272,89.2276153564,89.1891708374,89.2618408203,94.1172332764,86.0783309937,91.5484161377,88.3118896484,92.3914642334,86.983291626,97.7120819092,90.5126953125,98.763092041,7485,90.05
104.465614319,114.860992432,110.510215759,113.753921509,108.314727783,108.41645813,114.255989075,110.080375671,111.76234436,113.90020752,110.13658905,111.159988403,111.258834839,102.004211426,102.223457336,106.898399353,104.968276978,99.975982666,109.522918701,107.732200623,104.282142639,103.981674194,108.745437622,114.260566711,111.224212646,111.786399841,106.277206421,112.483932495,113.328567505,111.987495422,110.807647705,107.535675049,111.073005676,108.421936035,108.485221863,126.487663269,116.353622437,110.914337158,7486,105.91
91.4194488525,84.1650543213,93.3847579956,89.3247528076,90.6550674438,88.7220687866,101.032821655,90.5920562744,90.5381164551,87.467048645,95.0989303589,89.0136413574,94.3425445557,92.4046783447,89.4148330688,99.8686065674,93.2823867798,93.1352233887,94.874710083,99.2283859253,90.4007873535,88.1743545532,82.1955108643,93.8193206787,99.1356811523,85.8257904053,88.3277893066,95.9574966431,93.8833465576,91.8947982788,91.3261184692,92.5706558228,89.5080718994,92.0491485596,98.9019622803,98.7023620605,93.8966369629,95.5259780884,7487,90.98
96.671295166,103.34866333,103.427902222,102.396842957,103.472312927,104.624588013,103.515380859,99.9863052368,103.748580933,103.994064331,103.052757263,102.192428589,103.124008179,103.306289673,103.252883911,99.0660705566,102.581504822,99.6863708496,101.22808075,103.161552429,93.9231414795,106.081413269,102.222450256,103.272842407,104.092590332,102.124847412,100.101333618,96.9710540771,99.002243042,98.8744659424,102.974205017,101.177078247,96.1435546875,96.276550293,106.467285156,107.72203064,96.4171142578,102.073120117,7488,100.21
84.2825622559,96.4359588623,94.3896636963,105.605697632,94.8877258301,100.261711121,101.716003418,97.1938858032,98.9839019775,91.2642974854,95.3060302734,100.998771667,102.621604919,92.9848632812,97.9817886353,94.2023162842,88.8148040771,86.9582748413,95.2899932861,93.7972106934,95.0973129272,89.9192962646,92.3433151245,90.3612976074,98.0209579468,91.7365036011,99.5580062866,103.301757812,91.3742675781,97.4234619141,90.8639068604,92.3851165771,98.8250579834,98.3412322998,89.2412567139,97.7846832275,99.6008911133,102.632598877,7489,88.15
