keras_r2b0,keras_r2b1,keras_r2b2,keras_r2b3,keras_r2b4,keras_r2b5,keras_r2b6,keras_r2b7,keras_r2b8,keras_r2b9,ID,y
108.483467102,109.564102173,105.473670959,107.38143158,108.048820496,107.054405212,103.098342896,110.135391235,104.584594727,103.93120575,8235,108.72
90.0293579102,90.7776412964,92.4852142334,96.8778915405,92.0562438965,91.0201873779,103.737129211,93.7301635742,95.7012863159,90.7079238892,5179,95.58
89.0485839844,93.3253173828,92.8312072754,91.6158599854,91.5649108887,90.1129150391,92.096321106,93.2528152466,88.6673431396,91.5906448364,264,101.43
91.177986145,89.1588592529,89.4030990601,97.4789886475,93.2185287476,89.5595321655,95.3529663086,96.4936676025,97.6723175049,95.829788208,154,89.91
108.380882263,110.308776855,105.501945496,110.248542786,118.058433533,109.550262451,108.792388916,107.607307434,114.2576828,109.458404541,3038,127.19
117.560470581,117.987808228,115.601951599,109.720603943,118.213989258,122.756889343,110.285247803,114.457939148,109.469200134,124.614257812,6399,116.36
104.07131958,108.257751465,109.276512146,113.725189209,115.349723816,110.489830017,113.575401306,109.143096924,109.66192627,114.209892273,5971,107.35
105.73991394,113.937850952,90.7699584961,100.371360779,106.730926514,89.177696228,108.726783752,99.0034942627,98.069152832,99.2318649292,5489,90.76
87.1914672852,91.5122451782,89.4094696045,84.2217178345,88.4914779663,87.90599823,97.1739654541,88.329574585,98.2725524902,92.1567993164,2419,90.49
88.8772506714,95.1907501221,94.4350662231,94.5358428955,95.7338027954,95.9531555176,93.5416107178,91.897605896,97.4060134888,89.6873931885,4941,87.97
114.181747437,112.068321228,112.907913208,105.636474609,119.57484436,107.91002655,119.322860718,110.684959412,114.750511169,121.441627502,7585,109.11
111.635749817,114.707313538,118.377296448,121.35773468,109.334487915,123.136665344,112.531333923,116.672798157,114.962440491,111.932395935,5296,109.97
90.9906845093,92.4951019287,87.883140564,91.7132263184,90.48828125,86.6840667725,92.2364730835,95.7405395508,90.2575759888,88.1985778809,886,93.59
93.3991928101,95.5886993408,88.85521698,91.8278198242,88.9328231812,93.2169723511,89.6101837158,89.5881500244,96.8382949829,93.6393508911,2944,90.69
89.9773635864,89.7402420044,99.7818832397,91.6020278931,86.1278686523,91.7688827515,89.138999939,87.724067688,90.8937072754,89.1066360474,2202,93.95
87.0183639526,92.467300415,85.5897064209,93.1699295044,87.9102325439,93.7320175171,84.8336791992,89.4289093018,93.5396194458,93.9803924561,6477,87.51
88.0568161011,102.460960388,101.605529785,91.8404998779,95.4180755615,99.9331588745,92.6062393188,91.2345809937,99.9229049683,91.4996948242,116,91.52
90.0816574097,90.0026855469,91.4337768555,89.7445373535,95.6929168701,90.614616394,87.3656997681,93.3243942261,95.9284286499,92.897354126,7575,90.24
101.676483154,99.4374008179,97.5125274658,100.391082764,103.031562805,97.9864044189,98.2002487183,100.467849731,100.957618713,101.168075562,3498,110.94
100.715675354,97.1529922485,96.4382629395,93.15599823,91.4829177856,99.16065979,93.7576370239,94.4155502319,99.4809646606,99.7663269043,4891,92.03
97.0897674561,91.1177215576,97.4802703857,91.6511993408,91.2059860229,95.2794342041,93.3934402466,90.5444641113,92.5136871338,91.0523071289,1568,95.22
89.7116928101,90.3161849976,92.67918396,95.4356918335,100.232887268,86.8198623657,95.6471405029,92.7589263916,91.741394043,91.5331573486,5304,118.62
91.7791671753,95.963760376,90.9812850952,97.3015975952,91.5225906372,92.0410232544,89.2680130005,89.2996444702,89.0672073364,92.7018814087,2611,87.81
99.0587539673,104.523269653,112.983001709,109.394470215,102.113761902,113.327148438,107.406478882,105.622795105,101.461608887,112.614654541,8014,108.82
105.038383484,114.955505371,110.133583069,111.377693176,112.85824585,112.365592957,114.261978149,104.882369995,116.582107544,107.884407043,1304,108.21
91.9500579834,101.25050354,93.1419677734,96.5190963745,92.9512329102,94.6083831787,93.6556930542,99.0101928711,100.448310852,94.5694580078,1129,89.6
112.257484436,113.562782288,107.84992981,109.596458435,108.322799683,114.123191833,110.634803772,108.95665741,114.230064392,113.247627258,4523,121.1
90.9951629639,92.8190231323,89.5948257446,92.3604278564,95.7360076904,93.8502883911,95.2524795532,92.7399215698,88.6757736206,98.6108169556,3057,101.0
91.4334487915,92.4909973145,93.2359008789,85.8488235474,86.667678833,100.906990051,95.3946456909,90.405708313,95.0417251587,92.1567001343,6447,94.7
97.1972351074,101.374725342,100.175247192,103.606185913,99.2549133301,98.4905700684,102.185844421,102.404136658,95.7184906006,99.5553436279,6098,105.73
117.225868225,109.949447632,108.756118774,114.131141663,114.815093994,113.728416443,111.80796051,107.667984009,111.960548401,111.366821289,2462,114.56
114.973991394,117.864181519,109.958877563,110.868492126,114.047576904,115.733955383,109.085876465,114.925819397,109.465919495,119.267883301,1280,113.68
97.1213226318,101.703018188,103.495025635,98.2574005127,98.7228927612,104.645202637,93.1030578613,101.849220276,101.73184967,92.2204360962,2555,113.34
115.736038208,110.771392822,102.379302979,109.86366272,118.506370544,114.497703552,111.875389099,111.09437561,108.552322388,113.561759949,5624,108.62
80.3816299438,77.0640258789,83.8659362793,82.5390396118,75.9398803711,82.423789978,78.9141998291,79.8442687988,82.0559310913,76.9403762817,1681,76.99
99.4371871948,92.370223999,94.8199920654,96.8796691895,97.3117141724,91.5399093628,87.4702835083,97.2018356323,91.8674850464,94.9103088379,6562,90.51
92.0369415283,93.787361145,94.9665756226,96.8567123413,92.8953094482,91.6192016602,90.2759246826,91.0981063843,94.0155715942,93.0559158325,1163,97.9
104.531669617,105.564933777,97.5252990723,99.5028076172,101.839920044,99.3937606812,102.451210022,100.350822449,104.877731323,101.52797699,5070,132.65
91.1017990112,90.4968566895,95.2773132324,96.1968612671,95.8024291992,96.6989059448,87.6263961792,91.024848938,86.4474487305,89.9759521484,112,91.44
91.8187332153,93.7230072021,94.1762771606,91.4246292114,94.1328887939,86.5349731445,88.3388366699,93.264831543,90.0316314697,89.2100524902,7139,93.25
106.633743286,100.028343201,112.361984253,107.977226257,108.94934082,104.598075867,99.0832595825,102.871612549,100.260185242,110.952262878,5380,100.71
91.3948745728,94.8455352783,98.3483963013,91.641746521,101.983963013,97.9118041992,93.3303375244,96.1251602173,94.969833374,96.7445297241,1181,111.21
92.8597106934,90.6451568604,88.3659667969,91.1232223511,88.2127838135,91.4582901001,88.9275588989,90.5030822754,89.0809555054,93.223274231,8327,91.76
94.8665390015,88.9246520996,91.4607543945,91.9730072021,92.4169692993,92.0334854126,88.3532409668,89.9289169312,91.144241333,90.3148269653,635,87.81
97.2261123657,101.482048035,99.8177490234,102.824813843,102.489532471,109.173278809,97.8683624268,99.0190658569,100.658355713,110.34803009,2153,102.63
110.550086975,115.084915161,106.961845398,112.143302917,121.938644409,112.797393799,111.032913208,114.794425964,107.809211731,111.878356934,1175,113.75
92.4032516479,93.774848938,93.3506851196,93.6166763306,97.9017562866,93.3879318237,94.7372970581,99.4049911499,99.7763214111,94.4463500977,5436,98.84
90.6385421753,92.5824508667,88.746925354,90.3395233154,89.0003433228,84.5787811279,90.1181640625,91.0722427368,91.3320159912,87.6417160034,808,93.21
94.8680114746,100.466003418,98.5824432373,101.257797241,97.6203536987,93.7930374146,92.1494293213,93.2501907349,91.8602981567,90.4060821533,6297,90.48
98.0526199341,102.173583984,93.8855514526,97.7981872559,93.3990783691,94.3717269897,96.7239761353,92.0301742554,102.158126831,99.6903610229,6337,91.97
117.609092712,115.298477173,115.205940247,112.947784424,120.680496216,118.643623352,110.833106995,123.077323914,114.492729187,120.244529724,5634,104.28
108.166305542,112.765800476,106.29158783,107.927505493,108.87915802,116.11743927,108.35773468,102.64705658,109.080101013,109.025291443,1216,110.11
97.1846923828,95.5003738403,103.854118347,95.3224487305,105.808204651,100.511642456,91.244140625,97.2641067505,95.0115890503,92.2574462891,3549,119.31
93.5875320435,93.3393707275,92.6850204468,94.5585021973,94.1746292114,95.8955154419,88.9267501831,94.5050125122,90.0971069336,93.5725631714,5719,92.73
108.656257629,111.53440094,102.088027954,106.158973694,106.074150085,111.812492371,106.859794617,104.017616272,107.778358459,108.558876038,7271,108.61
102.519813538,102.873626709,101.674369812,96.5453643799,104.814529419,106.722618103,101.62827301,104.226730347,101.496757507,101.819671631,3139,119.3
113.008369446,105.704856873,113.776779175,104.057693481,110.953338623,105.018821716,106.082580566,107.232910156,108.109580994,112.736091614,2514,111.31
94.70362854,107.418792725,107.683555603,101.872428894,106.250991821,98.6523971558,107.598014832,101.989372253,102.335029602,97.6865921021,1261,131.56
96.409286499,93.1533432007,91.3783950806,86.2891616821,95.3471603394,94.7794876099,93.1129226685,93.2627334595,98.4600143433,89.2334823608,4223,108.31
93.563659668,91.1144866943,93.1754379272,94.4716796875,97.2918319702,100.486976624,93.0944824219,95.2303161621,98.9674911499,88.4376296997,6191,90.17
87.4947662354,89.0310134888,90.0844650269,89.5453186035,90.741027832,89.8100280762,86.3809585571,92.2001342773,86.6360092163,89.0197296143,8274,86.48
112.804473877,110.528770447,102.879592896,100.815589905,113.256484985,111.063690186,106.52999115,107.768806458,112.659950256,112.068305969,7684,114.47
87.2525405884,97.9053497314,91.5628814697,99.7530212402,90.6582641602,97.2901535034,93.1226348877,91.6674575806,93.3511352539,88.8759994507,6034,98.59
92.1845550537,94.018447876,91.2358474731,94.1187133789,92.3255844116,92.4906463623,90.5835800171,92.419052124,90.0621109009,92.2285308838,3724,89.01
95.013671875,103.826332092,102.230331421,110.713500977,107.571960449,104.93497467,99.4103851318,111.883308411,102.649391174,105.348739624,301,101.66
87.4038772583,89.6057357788,89.2685928345,87.8518295288,91.0827941895,91.6870803833,87.202911377,87.2548446655,90.7141799927,88.6202316284,673,92.03
90.6999130249,89.7980651855,88.0780944824,87.0975646973,91.6709899902,97.2884063721,82.5876235962,89.9840774536,86.8348693848,92.6100921631,3003,92.21
109.526145935,107.968544006,106.61857605,104.452529907,110.485458374,105.032905579,111.05317688,102.336524963,106.312904358,107.989227295,7922,105.72
92.2517776489,91.700302124,90.484336853,91.1717605591,99.0141983032,86.1717529297,85.3191604614,90.4317626953,90.3410110474,88.6769943237,2328,91.79
114.803207397,109.948402405,107.703308105,111.356796265,110.719352722,108.98299408,115.410484314,107.090713501,114.100334167,106.818626404,6762,117.52
92.0733718872,96.8099899292,93.7747116089,97.9812164307,93.1873245239,94.9544372559,94.6923141479,97.8144683838,96.1850357056,93.7573776245,727,95.38
118.287742615,110.674377441,109.75717926,110.742546082,112.947013855,103.38621521,118.289222717,110.85231781,111.259407043,120.102752686,5531,105.66
97.3530654907,99.8882217407,93.9585571289,93.6168899536,97.9015884399,99.1577072144,98.5889587402,99.8818740845,99.7760696411,93.4921569824,5432,99.02
80.463470459,75.9961013794,89.4325637817,82.2533340454,76.7064971924,81.5329971313,76.2588348389,77.5120315552,81.1898422241,76.823348999,3154,77.86
98.08568573,110.716194153,109.532455444,104.241722107,103.485618591,118.133224487,111.146125793,113.568000793,108.86618042,109.027206421,1922,110.7
90.8266296387,95.6658935547,93.1218032837,96.8046188354,92.7446365356,97.6487121582,97.1443023682,109.491195679,103.897407532,96.9135437012,3047,91.07
109.411392212,115.113471985,112.816436768,106.317062378,115.992797852,113.94417572,111.690315247,112.777923584,106.444328308,111.377212524,945,116.34
114.252052307,113.006141663,119.069984436,110.373138428,110.284629822,114.718345642,109.568611145,111.938163757,113.506378174,104.910728455,863,122.45
101.651794434,99.3258209229,97.2482452393,101.678367615,101.141464233,96.6053619385,102.777305603,98.2895507812,98.4094161987,102.070129395,938,118.18
109.45400238,109.128921509,107.753456116,107.004646301,106.444725037,111.574035645,107.238479614,112.503463745,109.351135254,105.452308655,5620,105.97
106.32787323,109.468421936,107.868865967,109.022193909,106.115249634,108.644584656,112.542007446,107.350234985,110.714202881,114.554222107,5728,113.99
114.094093323,114.275421143,108.013816833,104.638145447,116.209228516,110.972572327,113.507568359,110.565711975,111.407318115,114.038597107,2994,108.31
88.0863800049,86.1596603394,92.2092895508,81.7296981812,86.8359680176,82.3700637817,86.7564620972,88.0800018311,85.8732376099,90.6611862183,7643,99.35
112.169525146,120.810340881,110.029090881,108.262962341,113.677429199,112.81287384,117.276237488,109.810310364,119.363647461,110.35610199,4632,110.6
114.725318909,114.748245239,117.909240723,107.087516785,115.535514832,111.815010071,116.034965515,116.467628479,112.507499695,114.737335205,7827,113.65
97.2295455933,91.222869873,88.8559112549,93.3570480347,96.770652771,92.1738204956,89.3328170776,95.9275054932,92.5292739868,95.0106658936,7387,89.06
86.0016937256,91.1807250977,94.8578872681,89.965637207,87.8659820557,92.7985610962,90.3353729248,90.3325500488,91.574005127,90.3095855713,8040,89.25
96.7752914429,97.1292190552,92.1136016846,93.5329055786,95.5133590698,90.3884811401,92.9497375488,101.337272644,92.6516113281,90.6336135864,5187,91.99
110.975593567,109.369216919,114.579948425,109.147224426,108.058433533,109.375282288,110.508232117,108.741020203,111.002243042,114.17980957,5800,112.67
87.0246047974,86.6317443848,86.2315139771,93.1525726318,90.5873641968,92.9753570557,92.3212203979,89.0121765137,94.8442382812,88.5580291748,6938,95.98
80.5758132935,75.0050888062,74.99634552,82.9443130493,78.7944946289,79.5145187378,80.3663024902,84.8993759155,78.4901351929,71.3862762451,6093,81.06
106.359718323,107.366455078,101.549530029,112.448448181,105.96459198,103.948677063,102.959869385,101.149940491,102.052963257,112.137275696,2584,134.04
91.7573547363,89.6011962891,92.5707092285,91.2807846069,92.5861968994,90.2302856445,90.1791915894,92.7198028564,104.152198792,94.6935958862,5270,96.38
88.5301895142,88.6114044189,95.178024292,95.0820999146,93.4417572021,96.4783859253,92.2057647705,90.0892791748,92.1907119751,91.4532165527,7497,91.17
96.6668243408,96.1635131836,92.1642456055,92.0481643677,93.3319015503,97.9884796143,94.0259552002,93.5391082764,99.0281219482,93.6606216431,2748,88.79
95.4344024658,91.3857421875,86.9850311279,95.7776947021,91.0991134644,99.0334625244,95.1259155273,94.5526809692,89.7986755371,96.2441177368,1946,94.39
93.5123138428,91.3010177612,101.404067993,94.5813522339,92.4973602295,91.5874252319,88.7078475952,92.9634857178,94.6471862793,93.8751602173,4413,102.04
96.6939697266,102.628417969,104.437736511,104.082382202,102.406677246,97.2542037964,96.212890625,102.322494507,104.331001282,100.973243713,2488,99.83
87.4569168091,90.1549453735,98.986618042,92.7760848999,89.2922439575,89.2020645142,91.4813690186,89.3217163086,94.5974273682,91.6834411621,294,89.23
105.564865112,113.337379456,102.758613586,110.888923645,123.504447937,115.284294128,116.932861328,109.830162048,113.76133728,111.020385742,8342,104.29
91.1884460449,86.4420318604,90.9701004028,94.1534805298,89.5675354004,91.0022583008,95.1504440308,93.5819854736,90.6351776123,88.9066543579,7647,89.34
93.3785095215,90.4242019653,95.4068756104,91.9803695679,93.1472702026,87.3147125244,88.333152771,91.8592453003,94.4291381836,91.5385284424,1929,89.97
88.0643997192,92.3379821777,88.5124664307,90.5027313232,91.0143585205,85.2652282715,87.0917816162,88.6063766479,87.1981201172,89.5855712891,2651,88.57
93.8527374268,94.8526687622,88.2918395996,93.959854126,88.0798034668,98.935798645,95.4396286011,95.8528518677,97.5442504883,97.2235870361,6,88.53
107.498649597,103.316879272,103.309677124,105.898574829,101.240249634,103.687995911,108.414375305,103.69380188,101.216636658,100.797744751,2988,100.07
108.503440857,111.750747681,104.967895508,107.994148254,110.815513611,110.970817566,103.657417297,108.530670166,106.407424927,108.497314453,7275,107.44
88.7772140503,99.785369873,86.5388031006,93.8536529541,95.3001098633,97.4506912231,94.2959289551,90.1747970581,94.0813598633,90.5782012939,908,88.47
